id,num
626,2165
627,2616
628,2156
629,1467
630,1701
631,2837
632,1471
633,2635
634,2764
635,2449
636,2851
637,3270
638,3015
639,3361
640,1864
641,2655
642,1915
643,2486
644,2167
645,2647
646,2551
647,2288
648,2037
649,2633
650,2201
651,2788
652,3029
653,1733
654,2492
655,2151
656,1711
657,2379
658,2668
659,1934
660,2680
661,2485
662,3114
663,2827
664,2170
665,3226
666,2525
667,2332
668,1366
669,2777
670,1837
671,2397
672,1864
673,2768
674,2310
675,2089
676,3265
677,2377
678,2894
679,2429
680,2229
681,2448
682,2080
683,2062
684,1991
685,1961
686,2567
687,2667
688,1938
689,2917
690,2728
691,2111
692,1460
693,2533
694,1801
695,2424
696,1751
697,2318
698,1868
699,1765
700,2379
701,2136
702,2906
703,2399
704,2134
705,2337
706,2482
707,2403
708,2210
709,1969
710,2274
711,2485
712,1507
713,2430
714,2162
715,2000
717,2491
718,2399
719,2840
720,3333
721,1655
722,1810
723,2755
724,2297
725,1529
726,2235
727,3971
728,2679
729,1472
730,1747
731,1700
732,1922
733,2846
734,3820
735,2768
736,2794
737,2511
738,1734
739,2470
740,2687
741,1774
742,1728
743,2843
744,2807
745,2046
746,2917
747,2686
748,2538
749,2551
750,2400
751,2788
752,2461
753,3408
754,2987
755,2491
756,2766
757,2388
758,1706
759,1302
760,2330
761,2688
762,2814
763,1852
764,1574
765,2359
766,2761
767,2634
768,2633
769,1970
770,2743
771,2463
772,2277
773,1732
774,2660
775,2698
776,2725
777,2837
778,2856
779,3225
780,2139
781,1759
782,2678
783,2440
784,1924
785,1882
786,2608
787,2438
788,2923
789,2648
790,3254
791,2291
792,2783
793,2827
794,2456
795,2825
796,2846
797,2633
798,2742
799,1721
800,3054
801,3154
802,2582
804,3226
805,2428
806,2833
807,2582
808,2657
809,2514
810,2346
811,2657
812,2335
813,1358
814,2186
815,2341
816,2379
817,2536
818,3915
819,2644
820,2719
821,2699
822,2390
823,2983
824,2552
825,2231
826,2821
827,2459
828,2691
829,2187
830,2614
831,2152
832,1407
833,2662
834,2610
835,3194
836,2411
837,2688
838,2631
839,2673
840,2587
841,2615
842,2250
843,2817
844,2381
845,2007
846,2203
847,2813
848,2477
849,2896
850,2823
851,1963
852,2043
853,2642
854,2503
855,3530
856,2657
857,1466
858,2503
859,1953
860,2604
861,2243
862,2457
863,2951
864,2609
865,2762
866,1659
867,2614
868,3236
869,1330
870,2598
871,2621
872,2647
873,2725
874,2949
875,1864
876,2624
877,2497
878,3277
879,2360
880,2753
881,2470
882,3102
883,2898
884,2764
885,2704
886,2152
887,2201
888,2687
889,2527
890,3351
891,2640
892,2641
893,2936
894,2571
895,2907
896,2772
897,2864
898,2282
899,1752
900,2510
901,3574
902,2246
903,2704
904,2797
905,2828
906,2404
907,2249
908,2111
909,2828
910,1796
911,2578
912,2618
913,2648
914,1937
915,2293
916,2488
917,1884
918,2865
919,2977
920,2451
921,2684
922,2919
923,2200
924,2376
925,2684
926,2344
927,2915
928,3267
929,3326
930,2923
931,2627
932,2999
933,2647
934,2044
935,2615
936,2901
937,3296
938,1320
939,2647
940,2308
941,2435
942,2440
943,2805
944,1932
945,2474
946,1895
947,2799
948,3011
949,2580
950,2528
951,2840
952,2171
953,2905
954,2262
955,3647
956,2266
957,2900
958,2135
959,2675
960,2625
961,2984
962,2391
963,3427
964,2439
965,1973
966,2827
967,2734
968,2599
969,1198
970,2725
971,4023
972,2812
973,3142
974,2405
975,1914
976,2664
977,2781
978,1675
979,3416
981,2480
982,2609
983,3924
984,2603
985,2574
986,2571
987,2520
988,2617
989,1894
990,2630
991,2703
992,2676
993,2666
994,2194
995,2655
996,2649
997,2778
998,2591
999,2801
1000,1865
1001,2529
1002,2342
1003,3149
1004,3846
1005,2623
1006,2782
1007,2524
1008,1323
1009,2723
1010,2062
1011,1859
1012,2602
1013,2605
1014,2460
1015,1964
1016,1714
1017,2612
1018,3283
1019,1755
1020,2562
1021,2700
1022,2563
1023,1629
1024,2946
1025,2530
1026,2670
1027,2826
1028,3330
1029,2949
1030,2533
1031,2652
1032,2584
1033,1011
1034,2077
1035,2490
1036,1893
1037,3386
1038,3246
1039,1511
1040,2051
1041,2519
1042,1756
1043,1400
1044,2975
1045,2662
1046,2589
1047,2814
1048,2767
1049,3014
1050,2567
1051,2668
1052,2705
1053,2820
1054,2832
1055,3436
1056,2727
1057,3247
1058,2607
1059,2776
1060,2595
1061,1996
1062,2556
1063,2733
1064,2141
1065,2818
1066,1548
1067,2708
1068,2911
1069,2808
1070,3021
1071,2462
1072,3451
1073,2869
1074,2352
1075,2657
1076,2938
1077,2647
1078,3021
1079,2511
1080,2575
1081,2369
1082,1200
1083,2180
1084,1624
1085,2706
1086,2462
1087,2359
1088,2466
1089,2766
1090,2810
1091,1998
1092,2488
1093,3251
1094,2577
1095,2512
1096,2719
1097,2673
1098,2895
1099,2506
1100,3071
1101,2530
1102,3531
1103,2579
1104,2386
1105,2289
1106,2512
1107,2098
1108,3150
1109,2857
1110,2326
1111,1400
1112,2969
1113,845
1114,2017
1115,1545
1116,2409
1117,1457
1118,1940
1119,1642
1120,1949
1121,1939
1122,1488
1123,1226
1124,2939
1125,1223
1126,1711
1127,2152
1128,1477
1129,1934
1130,2285
1131,2251
1132,1639
1133,2220
1134,2573
1135,1276
1136,1736
1137,1760
1138,1270
1139,1824
1140,2901
1141,1612
1142,2571
1143,1569
1144,1524
1145,2762
1146,2229
1147,2079
1148,1992
1149,1780
1150,1285
1151,1861
1152,2050
1153,1900
1154,1945
1155,1290
1156,2214
1157,1484
1158,1352
1159,1601
1160,1378
1161,1760
1162,1380
1163,1097
1164,949
1165,2199
1166,2292
1167,2259
1168,1255
1169,1706
1170,1311
1171,1803
1172,1345
1173,1900
1174,2068
1175,1373
1176,860
1177,1803
1178,2013
1179,1584
1180,1610
1181,1436
1182,642
1183,2229
1184,2058
1185,2262
1186,2062
1187,1543
1188,1147
1189,1202
1190,1471
1191,2090
1192,1787
1193,2300
1194,1437
1195,701
1196,1329
1197,1863
1198,1100
1199,2017
1200,2192
1201,1401
1202,2043
1203,1744
1204,2603
1205,1028
1206,1267
1207,2865
1208,1805
1209,1057
1210,730
1211,1468
1212,1557
1213,1892
1214,1551
1215,1326
1216,355
1217,1957
1218,1584
1219,1719
1220,1333
1221,1776
1222,2035
1223,2147
1224,2007
1225,1874
1226,1495
1227,911
1228,1693
1229,1905
1230,1472
1231,1758
1232,1803
1233,1827
1234,1791
1235,718
1236,1180
1237,1016
1238,1923
1239,1530
1240,1463
1241,1938
1242,1553
1243,1994
1244,1881
1245,770
1246,2158
1247,1837
1248,2225
1249,2162
1250,2374
1251,2371
1252,1050
1253,2070
1254,1148
1255,2102
1256,2143
1257,1838
1258,1743
1259,1583
1260,886
1261,1778
1262,2438
1263,2177
1264,1466
1265,2562
1266,1953
1267,970
1268,954
1269,1798
1270,1041
1271,1797
1272,1754
1273,2330
1274,1786
1275,1146
1276,1567
1277,1043
1278,2395
1279,1475
1280,2057
1281,2107
1282,2490
1283,2163
1284,1158
1285,1904
1286,1034
1287,1862
1288,2231
1289,1515
1290,2092
1291,943
1292,1236
1293,1285
1294,2128
1295,1918
1296,1152
1297,1097
1298,2241
1299,668
1300,3042
1301,2791
1302,1925
1303,2460
1304,887
1305,1950
1306,1875
1307,1716
1308,1898
1309,1591
1310,1574
1311,1795
1312,1200
1313,1176
1314,1099
1315,2083
1316,965
1317,1610
1318,1523
1319,2211
1320,885
1321,2357
1322,1181
1323,3028
1324,1986
1325,2403
1326,2053
1327,2240
1328,2498
1329,1549
1330,1548
1331,1962
1332,1580
1333,1032
1334,2315
1335,1093
1336,2084
1337,2339
1338,755
1339,1676
1340,2131
1341,1921
1342,1669
1343,2690
1344,1945
1345,1238
1346,2585
1347,1685
1348,1280
1349,1878
1350,1833
1351,1572
1352,1994
1353,1671
1354,3036
1355,1975
1356,1274
1357,2621
1358,1842
1359,2338
1360,1214
1361,1888
1362,977
1363,2645
1364,2070
1365,2175
1366,1405
1367,1331
1368,2492
1369,2352
1370,1734
1371,1944
1372,1435
1373,2008
1374,1946
1375,2845
1376,2136
1377,2142
1378,2303
1379,239
1380,2020
1381,2311
1382,1883
1383,962
1384,2081
1385,2393
1386,1198
1387,1555
1388,900
1389,1626
1390,1778
1391,1736
1392,2228
1393,1953
1394,1087
1395,2208
1396,2697
1397,1195
1398,1049
1399,2372
1400,1061
1401,1068
1402,1643
1403,2374
1404,1484
1405,946
1406,2066
1407,2018
1408,1299
1409,1906
1410,2267
1411,966
1412,2073
1413,2231
1414,1564
1415,1679
1416,1779
1417,1963
1418,800
1419,1729
1420,1945
1421,861
1422,1940
1423,2858
1424,2201
1425,1937
1426,1010
1427,1920
1428,1447
1429,696
1430,2079
1431,1261
1432,1977
1433,988
1434,1555
1435,1873
1436,1432
1437,2047
1438,2144
1439,1735
1440,2734
1441,1897
1442,1294
1443,2211
1444,1902
1445,2387
1446,1946
1447,1120
1448,2270
1449,1760
1450,1095
1451,1294
1452,1861
1453,1664
1454,2332
1455,1701
1456,1683
1457,1263
1458,1666
1459,1845
1460,1572
1461,2093
1462,2375
1463,1807
1464,1732
1465,1579
1466,1589
1467,1779
1468,1518
1469,1431
1470,1284
1471,994
1472,1623
1473,1179
1474,2272
1475,1828
1476,776
1477,1890
1478,674
1479,574
1480,1887
1481,1573
1482,1743
1483,1192
1484,1678
1485,1482
1486,2014
1487,2383
1488,1133
1489,1831
1490,1670
1491,1695
1492,872
1493,1485
1494,1959
1495,2035
1496,1900
1497,2356
1498,1715
1499,2442
1500,984
1501,1339
1502,2147
1503,2670
1504,1311
1505,775
1506,1487
1507,1596
1508,1482
1509,2037
1510,2014
1511,2093
1512,2529
1513,1903
1514,1786
1515,1983
1516,1014
1517,2004
1518,1687
1519,1876
1520,1275
1521,717
1522,2117
1523,2305
1524,1535
1525,929
1526,1504
1527,1404
1528,2144
1529,2277
1530,2387
1531,1885
1532,1927
1533,1659
1534,2771
1535,1037
1536,2196
1537,1525
1538,1699
1539,1839
1540,1560
1541,1925
1542,1782
1543,1535
1544,2110
1545,1691
1546,2390
1547,1348
1548,992
1549,1962
1550,1948
1551,1411
1552,1502
1553,2190
1554,2077
1555,2032
1556,1705
1557,1896
1558,1765
1559,1935
1560,1801
1561,2002
1562,1811
1563,1186
1564,1922
1565,704
1566,1995
1567,2012
1568,1951
1569,1947
1570,1304
1571,2080
1572,2045
1573,1983
1574,1864
1575,978
1576,1968
1577,1567
1578,2209
1579,2282
1580,1324
1581,1095
1582,1257
1583,2289
1584,1504
1585,2246
1586,1420
1587,2015
1588,1639
1589,1575
1590,1684
1591,1482
1592,1644
1593,2538
1594,2352
1595,1637
1596,1259
1597,2060
1598,1209
1599,2483
1600,823
1601,1508
1602,1408
1603,1330
1604,2139
1605,1600
1606,2436
1607,1177
1608,1602
1609,1939
1610,975
1611,1026
1612,1065
1613,1579
1614,849
1615,1866
1616,2308
1617,1917
1618,1650
1619,1073
1620,1152
1621,2560
1622,1345
1623,1452
1624,1001
1625,1994
1626,975
1627,1038
1628,2046
1629,1228
1630,2367
1631,875
1632,1891
1633,1209
1634,2078
1635,2256
1636,2739
1637,1653
1638,1401
1639,2183
1640,1929
1641,2182
1642,1269
1643,2084
1644,2302
1645,1008
1646,2003
1647,575
1648,1215
1649,1733
1650,1368
1651,1625
1652,1263
1653,1645
1654,731
1655,1480
1656,1854
1657,1221
1658,1523
1659,2232
1660,1807
1661,1681
1662,2340
1663,2004
1664,1987
1665,1455
1666,1786
1667,1861
1668,1888
1669,1175
1670,1377
1671,1251
1672,2445
1673,1944
1674,1339
1675,1890
1676,1743
1677,1394
1678,1150
1679,1562
1680,1852
1681,777
1682,1721
1683,1759
1684,2277
1685,905
1686,1253
1687,1774
1688,2175
1689,1725
1690,1333
1691,2481
1692,1568
1693,1651
1694,706
1695,2001
1696,1563
1697,1787
1698,2509
1699,2450
1700,1298
1701,749
1702,1795
1703,1554
1704,1805
1705,1015
1706,1574
1707,2268
1708,2037
1709,2367
1710,972
1711,1275
1712,1747
1713,1987
1714,1286
1715,2048
1716,1184
1717,2840
1718,2428
1719,1889
1720,1718
1721,1777
1722,2895
1723,2148
1724,2097
1725,1654
1726,999
1727,1960
1728,1664
1729,2204
1730,1036
1731,1539
1732,2033
1733,1863
1734,2567
1735,1011
1736,1897
1737,1429
1738,1633
1739,1140
1740,1806
1741,1989
1742,1119
1743,2732
1744,1016
1745,831
1746,2549
1747,1766
1748,1020
1749,1638
1750,2090
1751,1811
1752,1987
1753,1826
1754,917
1755,2414
1756,2633
1757,1236
1758,1427
1759,1501
1760,1761
1761,2199
1762,1741
1763,777
1764,580
1765,1610
1766,2589
1767,1472
1768,2178
1769,1037
1770,2078
1771,1707
1772,1534
1773,1929
1774,1822
1775,1607
1776,2150
1777,1709
1778,2437
1779,2475
1780,1596
1781,1947
1782,2006
1783,1559
1784,2764
1785,2162
1786,2162
1787,2197
1788,1011
1789,2447
1790,1336
1791,979
1792,1954
1793,1877
1794,1808
1795,1726
1796,1708
1797,2208
1798,1581
1799,1828
1800,1892
1801,1286
1802,2759
1803,1818
1804,1172
1805,1632
1806,1767
1807,2632
1808,1900
1809,2246
1810,2644
1811,2361
1812,2188
1813,1960
1814,2403
1815,2357
1816,2485
1817,1988
1818,2125
1819,1996
1820,1553
1821,2492
1822,1882
1823,1769
1824,1670
1825,1661
1826,1354
1827,1730
1828,2573
1829,2585
1830,2744
1831,2502
1832,2971
1833,966
1834,1317
1835,2271
1836,2423
1837,2470
1838,1339
1839,2405
1840,1386
1841,2704
1842,2642
1843,2319
1844,1686
1845,2357
1846,2382
1847,2405
1848,1503
1849,2459
1850,2526
1851,926
1852,2099
1853,2097
1854,2397
1855,2523
1856,2519
1857,2571
1858,2266
1859,1175
1860,1415
1861,1930
1862,1826
1863,2220
1864,1763
1865,2020
1866,2516
1867,1350
1868,2310
1869,2569
1870,1807
1871,761
1872,1939
1873,2428
1874,2004
1875,2810
1876,1778
1877,1413
1878,2572
1879,2443
1880,2208
1881,2203
1882,1836
1883,2852
1884,2418
1885,2828
1886,2150
1887,1769
1888,2293
1889,2401
1890,1558
1891,2605
1892,2304
1893,2093
1894,1573
1895,2310
1896,1562
1897,1970
1898,1815
1899,1570
1900,1946
1901,2102
1902,2628
1903,2193
1904,2866
1905,2576
1906,1570
1907,2460
1908,1328
1909,2266
1910,2204
1911,2596
1912,2448
1913,1531
1914,1335
1915,2159
1916,1455
1917,2503
1918,2176
1919,2210
1920,1863
1921,2127
1922,1590
1923,1699
1924,1184
1925,960
1926,2587
1927,2278
1928,2129
1929,1928
1930,1870
1931,2415
1932,2057
1933,2016
1934,2586
1935,1089
1936,1266
1937,1488
1938,2586
1939,2744
1940,1628
1941,1688
1942,2350
1943,2460
1944,2651
1945,2360
1946,3370
1947,1830
1948,2135
1949,1820
1950,2102
1951,2311
1952,2011
1953,2507
1954,2065
1955,2242
1956,2241
1957,1293
1958,2440
1959,2081
1960,1941
1961,1796
1962,2016
1963,1486
1964,1638
1965,1912
1966,2135
1967,2241
1968,1389
1969,1818
1970,2567
1971,2462
1972,2696
1973,1269
1974,2254
1975,2452
1976,2483
1977,1564
1978,1465
1979,2311
1980,1286
1981,2543
1982,2327
1983,2115
1984,2603
1985,1751
1986,2521
1987,1781
1988,1858
1989,1938
1990,1908
1991,3517
1992,2037
1993,1735
1994,2572
1995,2755
1996,2672
1997,1539
1998,2301
1999,2363
2000,2032
2001,2703
2002,1257
2003,1804
2004,1386
2005,2393
2006,1810
2007,2229
2008,1495
2009,1931
2010,1960
2011,1473
2012,2194
2013,1811
2014,1571
2015,1762
2016,1467
2017,2468
2018,2192
2019,2667
2020,2603
2021,1756
2022,2893
2023,2008
2024,1746
2025,1766
2026,1315
2027,1848
2028,2373
2029,1964
2030,1109
2031,2673
2032,1993
2033,2510
2034,2687
2035,1830
2036,1970
2037,2172
2038,2906
2039,2464
2040,1948
2041,2557
2042,2725
2043,1645
2044,2224
2045,1317
2046,2897
2047,2304
2048,2621
2049,1777
2050,2309
2051,1448
2052,2359
2053,1268
2054,1686
2055,2081
2056,1916
2057,1962
2058,1171
2059,2375
2060,1980
2061,2339
2062,1405
2063,1633
2064,2331
2065,1581
2066,1919
2067,3113
2068,2428
2069,1610
2070,2380
2071,2612
2072,2555
2073,1333
2074,2556
2075,2495
2076,2941
2077,1780
2078,2544
2079,1719
2080,2370
2081,2530
2082,2561
2083,2384
2084,1774
2085,2219
2086,2023
2087,2095
2088,2313
2089,2536
2090,2228
2091,3421
2092,2683
2093,1216
2094,2119
2095,2341
2096,2113
2097,2279
2098,1243
2099,2150
2100,2120
2101,1982
2102,2482
2103,1705
2104,2402
2105,2217
2106,2619
2107,1579
2108,2690
2109,2189
2110,897
2111,1693
2112,2988
2113,1869
2114,2712
2115,2834
2116,1072
2117,2167
2118,1460
2119,2181
2120,2062
2121,2062
2122,2297
2123,2547
2124,2332
2125,2178
2126,2041
2127,2169
2128,2392
2129,1079
2130,2130
2131,2055
2132,1451
2133,1909
2134,2573
2135,2257
2136,2400
2137,2157
2138,2270
2139,1476
2140,2402
2141,1405
2142,2458
2143,1817
2144,2143
2145,2381
2146,1109
2147,702
2148,2215
2149,2647
2150,2266
2151,951
2152,2292
2153,2257
2154,1782
2155,2308
2156,1703
2157,2473
2158,951
2159,1751
2160,1725
2162,2170
2163,2438
2164,1876
2165,2419
2166,1510
2167,1900
2168,1945
2169,2355
2170,1625
2171,2316
2172,1878
2173,2594
2174,2652
2175,2146
2176,1268
2177,2531
2178,1778
2179,1321
2180,1857
2181,1183
2182,2446
2183,1669
2184,2429
2185,2585
2186,2468
2187,1810
2188,2969
2189,2583
2190,1958
2191,2064
2192,847
2193,1300
2194,2229
2195,2321
2196,1620
2197,2684
2198,2807
2199,2347
2200,2686
2201,2058
2202,2413
2203,1518
2204,1966
2205,2437
2206,2463
2207,1852
2208,1446
2209,2257
2210,530
2211,2763
2212,2328
2213,1587
2214,2184
2215,1247
2216,2410
2217,1562
2218,2422
2219,1007
2220,2381
2221,2670
2222,1170
2223,2665
2224,1709
2225,551
2226,2483
2227,2732
2228,3342
2229,115
2230,117
2231,1472
2232,107
2233,22
2234,61
2235,166
2236,37
2237,1634
2238,3245
2239,3638
2240,467
2241,2446
2242,132
2243,1033
2245,2222
2246,2245
2247,78
2248,2226
2249,2964
2250,283
2251,1505
2253,215
2254,595
2255,1932
2256,1281
2257,460
2258,1678
2259,320
2260,604
2261,1567
2262,903
2263,971
2264,3882
2265,156
2266,2162
2267,2496
2268,490
2269,738
2270,220
2271,1116
2272,309
2274,1993
2275,152
2276,1706
2277,1009
2278,142
2279,1079
2280,259
2281,1681
2282,230
2283,116
2284,2085
2285,102
2286,85
2287,77
2288,554
2289,2190
2290,864
2291,156
2292,1270
2293,1573
2294,925
2295,2715
2296,2432
2297,1605
2298,923
2299,2199
2300,205
2303,678
2304,957
2305,662
2306,39
2307,47
2308,139
2309,1580
2310,779
2311,451
2312,973
2313,896
2314,1355
2315,1187
2316,1796
2317,114
2318,184
2319,138
2320,830
2321,862
2323,98
2324,533
2325,457
2326,864
2327,1637
2328,1658
2329,199
2330,2042
2331,1237
2332,2376
2333,722
2334,1483
2335,3491
2336,1325
2337,2
2338,39
2339,1659
2340,550
2341,396
2342,933
2343,785
2344,46
2345,1776
2346,3665
2347,102
2348,1939
2349,1098
2350,328
2352,3263
2353,531
2354,337
2355,36
2356,1957
2357,1787
2358,3118
2359,2047
2360,1355
2361,592
2362,402
2363,2552
2364,599
2365,1403
2366,243
2367,179
2368,812
2369,962
2370,273
2372,764
2373,2724
2374,2426
2375,138
2376,1487
2377,3318
2378,1680
2379,143
2380,678
2381,231
2382,109
2383,757
2385,142
2386,54
2387,1423
2388,3248
2389,922
2390,1093
2391,256
2392,151
2393,545
2394,5
2395,2257
2396,1704
2397,77
2398,248
2399,545
2400,46
2401,193
2402,1772
2403,741
2404,149
2405,703
2406,246
2407,1517
2408,75
2409,2236
2410,21
2411,460
2412,493
2413,1369
2414,1006
2415,1086
2416,1410
2417,3031
2418,1065
2419,1169
2420,1112
2421,1692
2422,193
2423,2640
2424,664
2425,1374
2426,2713
2427,154
2428,1325
2429,384
2430,284
2431,2284
2432,131
2433,892
2434,319
2435,2002
2436,905
2437,2218
2438,35
2439,1479
2440,407
2441,2266
2442,237
2443,232
2444,1060
2445,104
2446,4053
2447,845
2448,1178
2449,8
2450,2570
2451,1029
2452,366
2453,242
2454,286
2456,144
2457,120
2458,2502
2459,2854
2460,2385
2461,2437
2462,3674
2463,1494
2464,1745
2465,2515
2466,149
2467,1990
2468,1765
2469,322
2470,604
2471,601
2472,2493
2473,1371
2474,1064
2475,2880
2476,3480
2477,1738
2478,1932
2479,690
2480,1274
2481,1504
2482,546
2483,2547
2484,1179
2485,827
2486,892
2487,145
2488,1506
2489,1784
2490,391
2491,1851
2492,2425
2493,319
2494,2588
2495,1069
2496,1430
2497,103
2498,57
2499,1298
2500,924
2501,77
2502,286
2503,2324
2504,155
2505,731
2506,940
2507,101
2508,337
2509,206
2510,122
2511,290
2512,2775
2513,427
2514,45
2515,3856
2516,2166
2517,494
2518,2817
2519,126
2520,3860
2521,135
2522,1016
2523,2949
2524,323
2525,1756
2526,227
2527,1333
2528,3348
2529,2982
2530,711
2531,2101
2532,1415
2533,398
2534,19
2535,3250
2536,1524
2537,1476
2539,2839
2540,2038
2541,1846
2542,2305
2543,3685
2544,2556
2545,591
2546,1816
2547,52
2548,1028
2549,410
2550,1184
2551,3633
2552,3336
2553,367
2554,262
2555,3858
2556,206
2557,224
2558,1732
2559,20
2560,166
2561,3827
2562,838
2563,275
2564,2078
2565,2744
2566,2696
2567,1255
2568,146
2569,1875
2570,1419
2571,2587
2572,61
2573,193
2574,1246
2575,134
2576,255
2577,1370
2578,3167
2579,1808
2580,90
2581,455
2582,423
2583,2341
2584,1374
2585,1658
2586,423
2587,3080
2588,2289
2589,50
