id,dis_a_b
17,2.287714844555784
47,3.9236271637353535
91,2.7723964453160317
95,1.5931558398349082
212,2.9026389871972613
219,3.7973074487057645
227,2.4750401794724812
240,0.9649917978925235
463,1.683092391997091
523,3.2192103084449366
534,3.8261843565101574
539,3.3843985108140053
566,2.801042886142328
803,2.1410090331427813
818,3.5568787510973117
971,2.5525437978625836
980,2.9311257308399106
983,3.766706881350069
1004,3.5642297597096153
2252,0.9496349245897125
2264,3.13861958191741
2301,3.679185046989799
2371,2.4195345275478384
2446,3.380913917864567
2538,3.2948433422538717
2555,2.834087154622904
2625,0.9746237068744924
2644,2.329376096726658
2685,2.696668778324994
2738,3.0713541394629553
2743,2.4388248194567015
2793,0.5452249535742205
2805,2.3050231951113775
2808,1.6344533642771952
2829,3.4816921302734607
2856,2.911741315777576
2937,2.456470838418068
2947,0.7982200010019758
2982,2.4553314745652868
3013,3.8370323584766943
3425,1.5684179863803203
3549,3.8355397247332057
3731,1.6401659062421783
3854,3.745329689093014
3880,3.741325297270951
5045,1.482747267742518
5053,2.777214266131006
5056,0.4797139564366251
5064,2.083403311891417
5071,3.413296002399766
5074,3.4865815191960503
5075,2.77946074805845
5087,0.4220081752758429
5089,1.5186937314680247
5096,2.6014861694814417
5101,3.966365491228616
5110,2.8575457879090473
5117,1.535809031096751
5128,3.467155586356336
5134,2.380045499564979
5157,2.867800294651797
5161,1.7608224129660626
5167,0.4787979114410272
5170,3.847822864945765
5173,3.6513486001763074
5174,2.16805814036433
5200,3.7944592921792157
5205,2.0007114134728865
5214,1.568841308100319
5217,3.298038248717013
5218,1.9891451530762543
5219,1.3258570812867279
5220,1.9117893320135932
5222,2.469368577186977
5237,2.8313675582656366
5239,3.0800205470102484
5250,3.5478558398009015
5252,1.0656067567355563
5261,1.1182669135774208
5267,2.610748492291571
5273,2.322477509040489
5281,3.868798951869285
5284,3.345044173101318
5305,1.9803820893945432
5309,3.3821197095909987
5315,3.4844950408922597
5316,1.7364298143028603
5339,3.391291792225208
5353,3.449584266257345
5367,2.6099117264762977
5368,2.776798071518077
5372,0.6410387585793326
5374,3.7532963285621106
5394,1.102209063655414
5402,3.872242952089139
5437,0.24296841358587448
5440,3.915056321434878
5450,3.0374097188248026
5455,2.187845099636421
5457,0.22312911060698754
5471,3.306278596851022
5474,2.3337613095612344
5481,2.355381871374035
5483,2.6186756672024916
5500,1.6168950491609628
5516,3.044962746898286
5518,1.9735091208306723
5543,2.159850443896706
5548,2.5015088566709576
5552,3.642675863977413
5555,2.2784496944196406
5566,3.9523630918718724
5575,2.621247155458595
5586,3.4688059617120746
5595,3.0124501688818968
5597,3.8029738850017973
5605,2.6317860247364053
5606,3.9751385648821262
5612,3.4168213781236703
5613,3.4633833818965996
5614,0.5798472385037657
5629,3.499390845561607
5634,1.1800012076270705
5636,2.5644785590840695
5637,1.9802538221144181
5645,2.748279410831407
5646,3.385243045926325
5652,3.681743350643143
5663,1.1662777413635688
5669,2.0147303566494292
5679,2.430489590598627
5682,1.5714084510400022
5684,3.885851489700581
5700,0.5901009828833514
5704,3.7772901093244706
5706,2.4830029883194213
5708,2.02232201689042
5710,3.412127027235983
5722,3.9789026590267937
5745,1.7141433895683598
5766,0.8666718525484967
5768,3.7000986270648526
5771,1.7574833740327418
5782,2.667293671494771
5784,2.984410487851767
5790,3.604919506728061
5801,1.9487519288013198
5810,2.3915157076644578
5858,2.262690612964104
5874,3.5496923599086454
5886,2.43355777617831
5891,2.0479365712829622
5918,2.022551203307146
5921,3.975302076573304
5936,2.9980559317664994
5940,3.335709273902608
5943,1.893778701433678
5944,1.255547964037781
5948,3.6321972096789388
5958,1.9827537416430465
5962,2.5265368590215087
5963,3.261284607329821
5970,2.9095803563406597
5986,2.3995353821100047
5988,1.9730874537135452
6006,3.5882104467270666
6068,1.2170039482267152
6131,1.8616335031373794
