id,dis_a_b
249,2.9695876245705146
343,3.0587508839403452
433,2.885329307027589
752,0.8764668276682498
789,1.5464471701287685
870,0.19815973354829833
948,1.802574536598798
1082,2.359439636861212
1170,2.0391051223506786
1179,2.688721450801285
1260,3.510653642842422
1271,0.7546483485710819
1278,3.850962120042999
1365,1.4710792670690336
1410,3.119512873831826
1424,3.214095451289836
1448,0.3737958399981629
1518,3.6684001540169717
1557,3.839105527331836
1565,3.7632426363455624
1582,1.4657337411684952
1583,2.813292082242276
1620,2.34618012309354
1629,3.1443600382278127
1654,3.316573643083736
1667,2.442730122220075
1686,1.3834878026212687
1769,3.751473008032978
1780,1.746695193787385
1781,1.7177388072706083
1833,3.555837726894287
1856,3.948739764784576
1869,2.209610565234871
1874,2.1857688258363983
1922,3.4371706649512537
1923,1.4062752219957044
1930,3.098359477206997
1977,2.486037185965735
2036,2.0580926436876648
2392,1.1831294519197488
2415,3.187106124684876
2419,1.5798124762132528
2467,3.462939806002681
2580,1.4691978389590918
2595,3.183756539058815
2596,1.1032679185045196
2613,3.031184854144459
2627,2.9116364694105186
2645,3.7339507977493342
2682,1.7453970350619876
2694,3.8441727458592223
2735,2.0596442654016225
2736,3.323936842058512
2767,3.9649840062732284
2771,2.822587709885694
2786,1.777531012387723
2827,3.1087653143957823
2872,2.4891944982270804
2876,3.0111945686062196
2892,1.0910740121559466
2936,3.951381593822831
2955,3.241009290329215
3035,2.9664376379760404
3055,2.3724599996632403
3107,0.42878811784001064
3137,3.3174089120877963
3143,2.964694380538915
3177,2.9779556158544063
3185,2.524020017749309
3201,3.428913778444251
3265,2.2445959391386623
3354,3.071664695243254
3369,3.577959218605267
3398,3.825828791257356
3472,3.4716506535076608
3485,2.32398771511402
3512,1.9988920756267008
3561,3.769570734183335
3580,0.856083389629975
3596,2.4856387710204286
3653,3.7966068245211892
3699,2.560787304716268
3701,2.5866492321155103
3719,1.9515566427852122
3724,3.8997253864852763
3746,1.653429856389898
3794,3.800994682974458
3821,2.6829896999438048
3827,3.41793537826565
3852,3.3930844876007
3862,2.5001428519190165
3938,1.1370572632899862
4003,3.9558021436866335
4020,3.8333745368797087
4075,3.6231699932515937
4151,3.1355441266239783
4160,2.7839843857332633
4161,2.2330262739170443
4224,2.8245720419209537
4317,3.8441150464059817
4353,3.3592664080137085
4354,2.577661521611592
4513,3.4744400872648002
4516,3.0327664417159736
4554,1.791873907393514
4566,1.6225438853847436
4588,3.940040666032628
4612,0.7728953680812651
4648,2.2306195955399915
4650,2.580825319544872
4656,2.1144619481097457
4669,3.6366384436729966
4682,2.632846368476526
4692,2.764362501555128
4717,2.436591619455995
4720,3.8811001288297127
4735,3.4851820755865126
4757,2.883512261114047
4763,3.028173218294614
4767,2.850090612594675
4780,3.637664349551634
4784,3.892353459028298
4791,3.1298771509434395
4792,1.833380901503908
4803,3.904437580496879
4825,3.5748810469712735
4826,2.3535879524684207
4834,0.7937414251504644
4844,3.999834207813302
4854,3.3797712067535186
4857,3.8824843502588644
4867,2.2362169349147547
4874,0.9617736220124357
4887,2.604425451035145
4905,2.512349601469386
4921,3.9363723858399564
4940,0.8602344389765262
4949,3.519155189815409
4958,0.5692050597114374
4962,1.0767438042548356
4967,3.6091412967625276
4981,2.7875018098647986
5003,3.855655762641843
5022,2.6344406484122453
5030,1.9662259127580932
5049,1.9879194802605131
5050,3.4410042313243876
5069,3.4587078353050207
5080,1.014513898376977
5097,2.2388221188829576
5112,1.356485296639933
5131,3.1508648352462747
5133,3.0732664398001477
5137,1.5861912684164907
5143,1.6109692144788739
5144,3.083470176602708
5172,3.904882775450887
5175,3.015367448587777
5177,2.4974249177904513
5183,2.620882982888978
5188,3.597073122693216
5214,3.4214261646279858
5217,2.636690053836687
5219,1.6189271138631798
5238,2.895065322233308
5245,0.6259618598619068
5247,3.9393805858291877
5254,3.5615730134307286
5269,2.6075153882589546
5271,3.3076326171452273
5285,2.6690012083170243
5296,1.852483921656797
5300,1.911320323754255
5311,2.6955267110527874
5335,3.21184693284055
5341,3.228787941318096
5348,3.799570620478862
5361,3.7108803712870055
5373,1.9272322174560887
5376,0.36057101935755514
5382,2.1651187149893394
5399,1.2481077036870467
5421,2.0681118731826897
5438,1.9182817441675017
5439,0.6435764134896705
5443,3.225692435742543
5448,2.763449934410945
5474,1.209146682583309
5481,3.4755769089467536
5488,2.703991009599415
5520,1.7710144437569753
5544,3.5513210344885837
5663,3.6066594031038575
5784,2.5239268075758656
5837,3.1089588112418993
5932,2.1969410051248683
5951,0.8911566921713777
5972,3.263756064721045
6034,3.423110756314867
6094,2.9548386436487197
6120,2.2907823576233315
6122,1.7103035315405308
6213,2.23886896892097
6233,2.047615991830403
6898,3.0581851153902546
7262,3.248636224634738
8194,3.6340985402155543
8226,1.4691712119420557
8437,2.0326430478561317
8481,3.960682294757044
8509,2.4974077480461916
8539,0.7129819773323841
8542,3.944530979723996
8547,3.2815615261642743
8549,2.3310646172937997
8558,1.4614250647915958
8564,3.9669997088499267
8567,1.393643778014447
8597,3.7701887552224265
8617,1.3403536399034193
8620,1.9122323917363342
8621,2.1459673250081313
8637,3.67181420145413
8677,1.9650422718103724
