id,dis_a_b
14441,3.641486929813128
14464,3.345404341779243
14472,1.7127626951788557
14474,2.3896993367364514
14496,3.5573552212281223
14501,1.2268603710288297
14507,3.2396586502264624
14555,3.127999713876145
14559,3.9058062419945494
14566,3.2836519623726836
14578,2.8239010198665926
14610,2.7800475553482618
14686,3.2466031248056177
14707,1.8918749245142081
14764,2.0149208545252817
14797,1.8720209640909418
14805,0.5524700896882258
14867,3.587830432169052
14990,3.3610323488469187
15092,1.4965288002572954
15132,3.4304082118613586
15182,3.9920642329496223
15213,0.6262872583708853
15347,0.40176282804658076
15362,1.7904480361082165
15363,3.3642108688372003
15669,3.6589826482229486
15704,3.996515827567104
15715,3.56304695731062
15762,3.53153579339046
15786,3.94578495359301
15789,2.8727835369200805
15845,2.9685597484291506
15856,1.208265537867718
15883,2.154308058287246
15899,3.2420919974597644
15906,3.4304080471578304
15988,3.3231829832248665
16024,3.022160460663696
16634,3.946936637444704
16719,1.5151841406229853
16799,2.844197730468988
16807,0.6293392169566122
16808,1.4322377351542162
16837,0.797859567843198
16887,3.334053972267845
16892,3.2122789122361386
16911,3.528711618991027
16917,2.256237764509438
16950,2.814833753528099
16960,3.3189627566459703
16967,2.033949463480657
16981,3.6789852908099148
16985,2.333517827230586
16987,3.6217429174354
16997,3.5406576225330375
17009,3.6408553280800393
17015,3.5365495528837436
17023,2.2886545851222158
17042,2.567886465559299
17096,1.7843813185520652
17111,2.2139407625326695
17138,0.39266842246280886
17194,2.6115675675734327
17214,2.4317269604119134
17216,3.5987394140164395
17249,3.021311139224141
17366,3.0042291274139106
17538,2.9989066174195287
17550,0.6546230671164387
17572,2.631175265921103
17862,2.9640541155656623
17865,3.8787796354014192
17879,0.7875158728549051
17894,1.1846903814921432
17900,1.658412928072048
17904,3.4430183400604797
17924,3.5522345882556516
17945,3.7440836862970275
17965,3.8985359931635633
17966,3.8194425627311124
17973,3.9601550335808033
17976,2.785511308539555
17987,3.4705925286593393
18000,2.8376228096768235
18032,3.764793224069384
18041,2.941422611595308
18048,2.8167547355064415
18057,2.679765312485337
18060,1.6623535033195784
18068,3.2087394783621743
18076,2.2730247798904397
18078,2.9680558097845
18089,2.288836877106849
18119,3.956498331858862
18133,2.37354964978716
18141,0.8157223547261336
18150,3.4099475553153042
18167,2.984115577520607
18173,0.2407947881506266
18176,3.431233802874192
18182,3.469538635034916
18202,3.057430360612148
18205,2.973878934993917
18210,3.418494371795084
18214,2.757481795043829
18219,3.1706329983145083
18231,0.7335237283141658
18243,2.141476885233793
18248,2.4776987004070388
18278,3.0988624396706377
18285,3.3024408548832853
18286,3.969351082986175
18288,2.951735794408649
18310,2.841300864040835
18320,2.2701595714828207
18322,3.0530916805748483
18324,1.7317576042853686
18329,3.9644062178345303
18332,2.502134898440377
18336,1.9625298469069654
18338,3.7416897105443567
18339,1.1488479316245666
18340,2.4289538571154057
18353,2.6190347935818656
18367,2.5485674721305007
18378,2.6461831928263444
18385,2.7823999083522812
18396,1.2034740254769898
18412,3.923570669682392
18417,3.6592952326929558
18418,1.2421028137796322
18419,3.716555335253275
18422,3.8558911317633844
18438,2.5922787080091103
18453,3.762601041831515
18465,3.6261962274552784
18466,2.2238000022486477
18472,3.2601317304673207
18477,1.0024881695076613
18483,1.7848159681032112
18484,3.8647822525997277
18489,3.485007675744918
18501,1.3863868327417117
18508,2.1921309928922605
18511,3.5742891614979935
18512,1.1703800493851584
18517,2.415156891383894
18518,2.108065160283959
18525,3.4055068638903236
18546,3.437806419797297
18550,3.3537103706181055
18551,1.9888856804757362
18567,1.5058465393255671
18576,1.326557021011625
18589,3.601597369224259
18595,0.31887622990656855
18599,3.8529033533167647
19584,3.8825777841529607
19702,0.44752793208937874
19713,3.9509983763604013
19797,3.836805337778105
19830,1.8692709006439996
19852,2.0696158604912815
19868,2.5775132298402186
19889,1.3365662347975527
19892,2.648449080121737
19964,2.3087534515411545
20092,2.912360116812171
20359,2.2645450867659624
20382,3.7887510263925095
20490,3.2674501327483054
20813,3.0906295297257524
20826,3.9436736185950956
20846,3.262409742812665
20850,3.8841340965523803
20858,0.19312102423033986
20895,3.9539395670648116
20929,2.9350841367833342
20941,1.6824758928437138
20955,3.5325319333292153
20961,3.992880224849856
20974,3.4431520007120775
21038,1.6450037598748433
21060,3.6969238090604066
21073,3.5064785312353326
21081,2.156671558212349
21112,3.2963026635909976
21134,2.60725615350582
21142,2.705683730594049
21980,3.526704122832082
22017,0.14658407144107327
22066,3.387794521514293
22099,3.6850113120580508
22142,3.4913904651300722
22240,2.6833776961141127
22242,3.866879077499446
22300,2.0574762647474008
22310,2.185460189525763
22332,0.7770560082777426
22342,3.157372189020794
22350,3.8593240975575753
22375,1.8682010196983116
22434,2.7191817041166124
22441,2.701343732292628
22450,1.7625132566879278
22487,0.9914328721594876
22498,3.848467378062276
22533,1.2425405144294739
22616,3.8943891972939633
22627,2.2980740044634995
22643,3.618786532803444
22655,2.92746036693724
22679,1.6203999506299624
22721,2.7557636545972155
22815,3.222115542621044
22887,3.3405883553648152
22893,3.576947819021359
22962,3.217156609492164
22990,2.6386503709287483
23861,2.6491271619179435
23865,3.2088561342017528
23869,3.587390686836799
23872,2.6943676994789634
23875,2.968101280280104
23880,3.2739538054172965
23881,3.6868835362673074
23883,1.2806424520526145
23895,1.4314640372714837
23896,3.1568213158174476
23923,2.6832797934612107
23928,3.0935993438083753
23929,1.3846473522165874
23953,2.2769049277472972
23959,3.6935572244106187
23977,3.190541653074128
23982,3.381148362612981
23985,3.188605444392473
23990,2.9518096703536507
23998,3.4810794432186793
24008,0.5991730968614611
24013,3.2744484726436616
24020,2.9164878004209895
24027,1.3023254048055166
24044,3.9104557509324427
24048,3.8598593601309386
24049,1.0498810646922854
24051,2.652540761233152
24056,3.967572015729636
24059,1.5048566842065176
24061,2.577423110396094
24062,3.6521429325824153
24066,1.026656831662323
24340,3.692922595993315
24355,3.748411163413687
24417,2.7661263185190026
25265,2.393964732404986
25282,2.7551635976832096
25287,2.944757030724615
25295,2.853352324896646
25298,2.901158880516957
25317,0.8626775179625099
25335,2.2697602913084607
25337,2.8280590729337707
25345,3.7405550991791463
25359,1.7107234405359657
25364,2.8097511669184714
25369,3.7781881080753337
25391,2.1754810272666454
25399,3.638956952205061
25401,3.775671198608298
25423,2.9177445056070335
25452,3.9359127594484433
25466,3.0442394780966757
25472,2.3810304596953316
25478,3.916475458878589
25490,1.944528675541726
25493,2.187630462394231
25494,3.5297960578481273
25497,2.8596079958620972
25547,1.1110576267692474
25565,3.699169433805164
25603,3.5308859653067284
25625,2.4614146339057332
25663,3.656223529818279
25664,2.451127448744768
25682,1.4961123253283324
25684,1.5270138342516633
25706,0.8327047255781629
25720,3.3764937331509657
25723,2.842157956553508
25731,3.53096083524001
25771,1.5808182849390007
25777,1.7364731066157886
25790,2.450697521114581
25799,1.7888106244103747
25813,3.469222438818568
25817,2.5597050630878733
25821,3.0455555617983796
25828,2.7631716649528513
25829,2.8075393924202614
25830,2.3527020210807454
25866,2.3259493244678593
25872,2.454540608749856
25876,3.055385409402971
25883,3.765173649381043
25906,3.9971461131666595
25921,2.818750379158068
25939,3.3905030614938068
25945,3.2155276472152763
25971,0.6398398862218814
25973,2.033888045100267
25979,1.902005110402067
25996,3.8703909931667377
26008,3.2713721356642633
26013,3.3038234153777073
26035,3.68174089256783
26036,3.8046408424454987
26066,3.180161355968737
26073,2.237176276022098
26079,3.3829880475699063
26086,2.7462856752348004
26088,2.0147381963901076
26106,1.431611742060379
26114,3.5490570592762665
26121,1.5411270064471885
26128,2.224850082588584
26143,2.75633461321372
26152,1.6973104489155437
26169,3.098573665413635
26180,3.9786692511433492
26188,2.7324246851469645
26203,2.8101062702325157
26213,3.4040292419418146
26222,3.2261050463366683
26225,2.7325327244152424
26245,1.3942060823265114
26459,2.1615855384411127
26507,3.5969413367469567
26512,1.3475436356581474
26530,2.456519352661795
26595,2.4079225589696005
26711,1.0609367370417384
26785,3.0730473475029396
26839,3.677750671265062
26850,2.196603070652952
26887,2.706002313376271
26922,3.8572753920358394
26957,3.7462780943213017
26986,3.8684693743146767
27025,2.8194867139254014
27063,1.3698201524272875
27136,3.0892519887507692
28263,3.8579092589126422
28333,0.8938411771681858
28468,0.9624377850023405
28663,3.5849831031684065
28717,2.5442630878111885
29196,2.8386949818532297
29204,0.9134592054371843
29240,0.7533699489639835
29242,2.8707684424210433
29246,2.9696530521254485
29259,0.24839102238093674
29261,2.5907615965193744
29271,1.0286128231744527
29311,2.0893782926983464
29321,3.1617751596220116
29335,3.8986258912596097
29356,0.827043046038487
29371,3.785849283846666
29393,0.9737476675190933
29399,2.711258431061369
29408,3.8999613562193067
29425,3.513947183723195
29429,3.403240176655363
29435,3.808407169669851
29454,3.670645529058996
29458,3.514806398649919
29471,0.9589946037390082
29478,3.9643579883758475
29496,3.6301036486565845
29501,3.580732697367813
29534,3.4110744069856382
29545,2.972720459443106
29550,3.528665725170694
29614,3.3881643407601194
29625,2.868293250347648
29699,1.5282164931693052
29702,1.6024254772061475
29720,0.7512884466036072
29727,1.8768499620368182
29729,3.099182151794272
29830,3.4968433264864416
29879,3.5037582679161217
29888,1.999068575611344
29899,1.9140605763645735
29929,3.210274961746376
29932,1.260762666008287
30147,2.75946346234087
30173,2.974568111507569
30175,2.78914299561682
30204,3.048602245292539
30247,3.2470843798703726
30258,1.9749765821391356
30259,3.956280616942393
30264,1.7437513727592693
30277,3.7720554635371197
30323,3.207297709910211
30328,2.676903952328744
30329,3.675497462929621
30333,2.8115435084649927
30352,1.799209654264837
30376,1.4390256773246646
30390,3.845269963214535
30422,1.976364227565836
30426,2.3702819452542876
30462,2.1246626696974626
30471,2.2308701486187807
30497,2.2844094751168607
30530,0.6829432553288682
30533,3.4731770844565837
30560,2.361590870578875
30593,2.8425708029884014
30614,2.31129423700215
30621,3.184353851253232
30630,3.2183324828232776
30655,3.551931267634371
30723,3.537437226298934
30789,3.175744928360521
30854,2.3241899599647375
30865,3.900115927764335
30873,2.970308643896193
30980,1.1279640109498392
31169,0.5359791227287118
31222,3.5287282765890495
31237,2.7137198989576743
31244,2.32251447573464
31308,2.4735352595017823
31343,3.204631231513995
31374,2.251981962628298
31379,3.815310170876287
31387,2.5554719720622807
31434,3.8375226279460146
31444,1.2206512687901718
31451,1.7944277862307894
31479,3.7295961845750027
31521,0.6872132274641144
31555,2.5929181726388144
31556,2.7729005211151074
31566,2.634251250354837
31631,2.9278549144378876
31648,1.7504884175561466
31659,2.6960412830661857
31672,2.7938252092772187
31692,1.7571449484891273
31721,3.2623491689272948
31748,2.517700413075908
31774,1.2665291824511855
31784,1.8044074484445023
31798,3.759232784757434
31812,3.2796348165607148
31813,1.4451060653108456
31844,3.830732119320659
31849,2.0577703200311075
31856,2.1739012880074506
31860,3.9291710372531443
31871,2.0955924460622075
31872,3.111520917493757
31887,0.42473409328725636
31900,3.747731784693795
31911,3.5579009499977667
31950,3.2750756098139857
32023,1.8398378406817313
32057,3.437970140940109
32252,3.9553064230215047
32503,3.8156953547171906
32751,3.2605142983906243
32771,1.9440342846776735
33188,0.497205792402194
33255,1.6729354440624633
35065,2.1619401494955532
35078,2.4206957718802538
35089,1.3545512356504679
35101,1.2915045567080274
35112,2.8525014373357047
35122,2.5964452661280646
35141,1.155436926014691
35153,1.8995211712421152
35155,2.5730878725762176
35166,2.5643406423488204
35198,2.7685907480154937
35202,3.056894451890014
35242,2.326680197191129
35245,3.588716843106427
35251,1.1738221756285618
35256,2.0877657196157067
35259,3.4855952318068284
35291,2.419704878698872
35294,3.5969703612903725
35301,2.4304822340428722
35303,2.5524793319436254
35307,1.3283639260377784
35310,3.7868890688792662
35312,1.2516431000889459
35314,1.6785830512665998
35317,2.3321013635775754
35341,3.313938086323804
35356,3.318601783884752
35358,2.860051050243683
35380,3.4475725909685386
35389,1.0894427245154852
35399,3.5754759459403416
35407,2.4150149171391155
35416,2.0927292036962104
35417,3.3085824547676905
35419,3.657695121247062
35420,0.9008839270402075
35441,0.9495679965114338
35459,3.1566583929852925
35472,0.7147381338646391
35484,2.2332926095780397
35509,3.3950939898618406
35513,2.846854927812239
35519,3.8472638433052335
35527,3.9618986483774687
35530,0.5748025226121503
35535,2.68126743164642
35543,0.8801634904949633
35554,3.0464371403334143
35566,2.8595152771049306
35574,3.4418971701666563
35576,3.1532236917170144
35585,2.9318244149328465
35597,0.7792449935664425
35608,1.7623576992198797
35616,3.946079503761038
35619,2.3385055505594123
35625,3.5034607147790156
35634,3.891111288564806
35652,1.9712827422779307
35660,1.9049848293358662
35684,3.7022413224965294
35689,3.1338151844038666
35713,2.927178344412669
35732,1.1132541129510938
35749,3.2432693289337697
35777,1.337169368478678
35792,3.611715610343941
35794,3.268306390166942
35805,2.824709475328116
35809,1.2209805936218305
35823,2.9024717139014533
35824,3.4193194439829293
35828,1.3495080918624376
35855,3.5668205687970107
36036,2.5577281970531653
36043,3.170900674887193
36046,2.087929692303161
36059,3.6446916152130826
36090,0.6192424565546312
36137,2.9215310523765154
36158,2.301369348887163
36168,2.842723083594257
36215,3.0064052238519587
36229,1.2702045504553647
36234,3.736151351326309
36248,0.7640591927322739
36260,1.599349874167982
36274,3.3980263227355216
36316,3.910096520546633
36331,3.7664377653165624
36402,2.936244502760902
36407,0.13512401711101563
36427,3.199356825988403
36446,3.8309246520902804
36463,2.3793192345704943
36503,3.238941185016523
36540,2.8135308955120775
36562,3.1148356393235566
36567,1.2123287095501485
36568,2.8075457253635148
36581,3.325614789778027
36588,3.0259048382256855
36665,1.5910623495006007
36679,3.801375785160633
36682,3.9134075816352967
36747,3.5361371367642676
36758,3.7024136897434667
36794,2.08736295118827
36819,3.084809867723377
36844,0.19022010934849126
36866,3.6207808246296427
36873,1.8232195973055931
36898,2.1280574898247457
36915,3.0854872305675904
36917,3.3182694179346544
36949,2.0209434826342094
36960,2.834003932601854
36978,0.9824137875662093
36989,3.859637870317825
37038,3.434594335580423
37055,3.6038021935159628
37075,3.6951466560877706
37088,0.9485240850906542
37215,3.291174624658423
37260,3.8258853315279695
37340,2.4097405690242732
37419,1.5729213743868506
37443,3.6456801231051053
37469,2.227054664797643
37480,1.5236164510790853
37486,3.019696971550893
37499,3.361595168961451
37520,3.0595484536117428
37583,3.698526848626196
37587,2.3914932761773406
37654,3.4599072429769775
37667,3.0908054370987323
37705,3.7968433480983825
37737,1.8824177777523912
37810,3.9178952768036575
37819,3.6636243325437947
37842,3.628149307842458
37918,2.7579426281204786
37978,2.5368863790086333
37983,2.7463620482373723
38038,3.077415113370598
38039,1.2570873080274778
38084,3.37513793792137
38092,0.09580521906445068
38118,1.715191429550812
38135,2.3314530426325573
38170,3.501355476097766
38175,3.4997475123214494
38259,3.996759578708954
38320,2.7827993567634044
38386,3.6085666766737976
38392,2.328638572213305
38397,1.6902756520764173
38399,2.5765246612447634
38400,3.6237705225346417
38405,2.346545940313432
38408,3.1044937526092196
38412,1.6503467908287779
38417,3.6701232894821656
38419,2.3776558056204653
38420,3.3590444176877807
38421,3.8712105664776066
38428,2.611806625688889
38430,2.833860513504816
38431,3.314389430950581
38439,3.2550174331320223
38441,1.4449336040103602
38444,3.3550503796506885
38448,3.8565790436594707
38449,3.3797974140461955
38452,2.1646045758963304
38453,3.2754291459290674
38456,1.4311481020494459
38458,3.420425812673529
38459,3.733995286552374
38460,2.7410351511776168
38461,2.8444527522882934
38466,3.989427985312699
38469,3.7156416471439884
38470,2.7316457640021388
38476,3.261571622697965
38480,3.7746572109262777
38482,3.7778726301972805
38485,3.4723330960603627
38487,2.5797048145092436
38490,3.664299534697714
38492,3.4485119472025842
38497,3.8592682272667584
38501,3.820355209925634
38503,1.619176151627098
38506,0.79833206750089
38514,3.42542356212907
38518,2.8820358307970433
38524,3.077797368249395
38525,1.5454608794786575
38532,3.226852182855412
38533,3.9975482048362916
38539,1.9090320505428637
38540,3.9582445932493027
38541,3.0372929427378494
38546,0.6613132389418704
38549,1.31848951455845
38553,1.401867415270663
38554,2.8897829018796153
38563,2.9745752789263875
38569,3.056350492008455
38570,2.2018420833477657
38573,1.6652002432140551
38574,2.8154600352335564
38576,3.9713602833280244
38582,3.7014280771073924
38584,0.9402021537949133
38808,3.915341753920383
38840,2.251809996425823
38845,1.6167167222494832
38846,2.980130300842397
38855,1.283607747715507
38863,2.6292346662115023
38872,1.4660489828103553
38875,3.233251849144762
38881,2.3307650353480964
38885,2.8008469237007168
38886,2.8855570363442995
38892,3.192469597348203
38895,0.35270907274902435
38903,3.6995485832720254
38906,3.353256663304887
38916,3.807141048083128
38934,2.838510317049754
38936,2.9519563699355196
38943,1.7032753183201244
38946,3.3118087927897175
38951,3.7546656748643095
38971,3.286804603258484
38975,2.941550144056684
38990,2.0904847284793306
39002,1.2419075851287145
39003,2.693477241411756
39028,3.8003408807628793
39030,3.497757214273701
39031,2.233104021311722
39035,1.289569052048256
39038,3.653923034219629
39041,2.2864591883529197
39048,1.2246222029678775
39056,3.3133446259020567
39064,2.5559513688620883
39066,3.1084333948142753
39067,1.410564745059021
39068,0.7727470025817654
39079,3.623757180055244
39093,1.6442129576178552
39100,1.366382468417116
39107,2.6366877498098193
39109,2.9819739653452486
39111,3.391608010960413
39113,3.003745643359813
39114,3.8202941941672384
39116,3.6729459742832535
39120,1.025318511487747
39122,3.174789796191001
39123,2.8326052337022127
39140,0.8652526336277617
39143,3.873270841291669
39146,3.7966736085683435
39152,1.3257306098894828
39155,1.9923031747214281
39159,1.1911167533044003
39160,1.1146809857546456
39161,0.7015333562982746
39162,2.9595294845638915
39164,3.7070908540256546
39167,1.1924347948638725
39178,3.682098716765019
39179,0.750481612032722
39185,2.323390302983979
39190,2.310094372531444
39205,3.8126756693944484
39209,3.0992673860138127
39210,3.635600277808425
39211,3.1153230538743975
39213,2.9840275283594404
39218,0.9062595709846577
39241,2.135761627615811
39243,1.4149706887430955
39247,2.1661168135628084
39269,2.389102745801462
39291,3.7133623106298916
39296,3.335814714580244
39299,1.213565540050797
39301,3.837920178950966
39302,3.04480317919035
39307,1.6638563429581361
39312,3.3375155325476427
39322,3.533009688636756
39325,2.8353791034004128
39338,2.5115028429209305
39343,2.945339314917804
39352,3.3884653591277853
39355,3.2909097222502792
39359,3.8886687130690283
40204,2.2000616832266338
40265,2.978725861840781
40331,3.0163028909567986
40418,3.418577999694873
40454,0.9863308268524319
40477,3.1332919254350373
40483,2.6729498498847084
40544,1.1960703741837477
40551,1.0457246339266195
40557,2.8050460334914864
40558,1.3726693702409172
40563,3.482984286499807
40565,2.4372773539347916
40572,2.179737656233329
40574,0.787658714164666
40576,0.058803061144963246
40577,3.0832131502706304
40581,1.8447363822516856
40585,2.9157576459648733
40586,2.5422131480267405
40589,2.404209219265372
40599,1.0667883623281493
40600,2.396253095980929
40602,2.1902751288380604
40607,3.1410520928505616
40610,3.61517256158027
40615,3.4885813879005614
40624,2.808444370109163
40626,3.857778661354688
40627,2.6198380198020175
40632,3.468876947947746
40639,2.9496573156883676
40646,3.9269492611946304
40647,2.8188862091240106
40656,1.7986605154945168
40670,1.779790015703293
40672,1.691041622788005
40687,1.884263856257713
40689,3.979925529452711
40690,2.8990419883128284
40694,3.4553939413628303
40696,3.6590352731283167
40704,3.3925858603713466
40716,1.058116236525648
40717,3.720237353984765
40718,3.283237939899809
40727,3.235247638125437
40734,3.444778599561811
40742,2.7638580896998866
40743,1.1286143185330277
40753,3.663056237624808
40755,3.6919497626594278
40761,1.7039760620388387
40762,1.875622150113494
40766,2.938194547676861
40775,0.7595300652362103
40776,2.859257702621152
40778,1.6814997353551866
40780,1.3044501216977045
40785,0.9695076740285515
40792,3.964228213662835
40800,3.7113702065415004
40806,3.4752229568767943
40824,1.9889196690678261
40831,2.754145722361603
40834,3.3719274784604334
40841,3.560449343832481
40844,0.957536928793272
40853,3.95417418179708
40854,1.6276242871134767
40855,3.499327268204329
40860,2.706414842555299
40861,2.783786063978805
40865,2.3000960088664852
40867,1.7549384633085192
40868,0.4371065316378258
40875,2.3238502555045475
40878,3.821005874112532
40880,2.7964327365409103
40881,2.4084939215191454
