id,dis_a_b
534,2.8786033349519258
569,0.5547506196483777
2273,2.653861347169934
2301,3.0346706081551833
2302,3.028808115413836
2384,2.4305119296137314
2538,3.730684529680503
2609,3.010933310452828
2892,0.9682729470552247
2973,3.160320521719648
3011,2.7862227405573003
5074,3.272509349107988
5202,3.9335994330887156
5281,3.7312109910859292
5613,3.212503176652073
5832,3.160245454076286
5887,2.886793993342404
8086,2.1250747233914966
8094,1.8017427674323707
8122,2.487083354053634
8131,2.9905451342519425
8138,2.85847630740696
8183,2.8008530361300124
8262,2.0564269619903786
8265,3.3649085589338794
8315,3.9698284622881053
8357,2.302053248733375
8389,3.0624609075056335
8394,1.9733363271371034
8423,1.5961696213115657
8428,3.105067116827584
8502,2.5224670166336223
8511,3.9460188063421713
8516,3.943498727019714
10534,2.519775436424392
10771,3.3527278117978754
10900,3.855788932242301
10947,3.7541696498691013
11424,0.8061463886905209
11431,1.5314292474675422
11496,2.4757653200558587
11538,1.0159080371775213
11544,0.7345228723471817
11602,1.5408939775353145
11614,0.5495744717505795
11671,3.557431393576521
11854,3.2534321093270306
12623,3.4868132900966695
12741,2.308066732137937
12747,3.835245559282767
12758,2.5459640728011426
12761,3.912982711437328
12776,2.5440727603594113
12814,3.2229314684007546
12824,3.424886446292741
12833,1.0228222621751486
12861,3.0520458269812876
12917,2.733852624044943
12931,2.8939701518851018
12943,3.227076963756168
12947,3.944013875481737
12952,1.0102668607852927
12953,2.7493601528348766
13205,1.3912904225941645
13211,2.5038805023398005
13219,1.877011070825491
13222,2.695363702729955
13228,3.2372586242067602
13237,1.5292997253636045
13248,3.746410551447679
13252,3.25399022893363
13265,3.373347669600425
13267,2.569336856077926
13270,1.9346246897024453
13277,2.2794761942169917
13307,3.8022291948281954
13311,1.8740427583162074
13324,3.780694016976241
13330,1.5471804161132516
13361,3.4218695255654805
13379,1.0404171951659982
13382,1.2544541442407198
13383,2.110638656900529
13388,1.3107619501642775
13390,3.976496549727883
13394,0.772473248727323
13403,3.639853289626585
13411,3.4173352249963296
13423,2.173622754758371
13429,3.8435010667364695
13437,2.6986139127344138
13443,1.6288610284484644
13446,3.5805795787822365
13461,2.9969859692689926
13462,2.919437658179652
13475,1.5351430161403186
13484,1.5795538230791075
13485,2.7120414395803216
13487,2.092004839860233
13489,3.911574192061009
13492,1.37126699077833
13510,3.5912606547002004
13511,2.128180737156795
13530,1.4142891536045934
13568,3.8212310228513124
13569,3.052830098447616
13570,1.6113850067578601
13597,3.2299666530784665
13600,2.194866337615731
13610,3.3457482586104677
13615,3.6138171356624955
13626,2.1040214471329555
