nid,distance
49292533,4733.062
380183807,4990.524999999999
49554741,4428.4490000000005
49554762,4153.983
49554767,3808.4930000000004
3458934108,4187.111000000001
3458934113,4162.606000000001
3458934114,4129.524
49292882,3703.8669999999997
49292888,3482.7699999999995
49292894,3614.4179999999997
4343146259,4896.580999999999
4343146260,4856.650999999999
49227788,3708.1349999999998
49227789,3746.747
49162267,4944.009000000001
49096745,4366.204
49096747,4207.601
49096752,4115.29
49096759,4436.937
49096761,4450.979
49358964,4668.603
49358965,4906.5779999999995
49358966,2806.489
49358967,4256.66
49358970,3632.7169999999996
49358972,3222.564
49358974,2769.472
49096882,4301.231999999999
49096886,4472.734999999999
49096888,4519.678999999999
49621295,4850.064999999999
49621300,4584.6179999999995
2853906798,1751.126
49097090,4225.842000000001
49097095,4103.069
1190472074,4389.043
1190472088,3978.5559999999996
1190472107,4687.188
1190472111,3982.3639999999996
1190472115,3874.0069999999996
49359421,2813.9080000000004
49359423,2056.121
49359456,2931.2740000000003
49359472,4727.350999999999
49359493,4373.259000000001
49359496,4484.601000000001
49359503,4944.861999999998
49359505,4773.7379999999985
49162950,4869.474999999999
49162957,4942.941
49162961,4988.4169999999995
49162967,4938.621
49162983,4625.653
49162984,4595.018
49687281,81.178
4592905102,3642.7889999999993
2138450863,2629.818
2138450883,2664.6000000000004
49097879,4378.070999999999
49097882,4460.631999999999
49360034,3097.216
49360039,2893.2439999999997
49360045,2815.6049999999996
49360051,2703.894
49098011,4122.858
49098012,4074.043
49098049,3496.8829999999994
49098050,3275.1999999999994
49098051,3484.9539999999993
49098060,4723.3229999999985
49098061,4514.957999999999
49098062,4309.251999999999
49098064,4100.0239999999985
49098066,3892.671999999999
49098067,3690.323999999999
5896482236,2455.651
49229286,4887.0830000000005
49098305,4518.148
49098308,4632.147
49557121,1988.1149999999998
49491644,4863.3009999999995
49491645,4802.386
2853908208,2934.3450000000003
49622814,3766.012
4625674053,2310.52
49098574,3290.674
49098576,2944.917
49098575,3014.148
3317903216,3113.049
1397239689,3950.8030000000003
1397239693,3473.959
1397239704,4568.811000000001
1397239737,4775.387000000001
49360830,3745.736999999999
1397239744,3242.578
49360834,4030.5789999999993
1397239755,4154.3640000000005
1397239756,3536.04
1397239759,4362.7480000000005
1397239760,3741.994
1397239763,4686.555
49360848,4117.428999999999
49360849,4195.072999999999
49360850,3784.240999999999
1397239773,3153.616
1397239777,3048.787
49229835,3744.0789999999993
49229836,3955.0169999999994
49492078,4606.803999999999
49492102,4275.963000000001
49492112,4664.389
49426694,3530.6360000000004
460861916,4716.572000000001
49099376,4206.297
49099377,4358.205
49122817,4856.339000000001
49296010,4876.904000000001
3586143008,3208.348
49148952,4247.944999999999
49230900,2450.277
49230906,2493.677
49230908,2672.77
49230919,2883.9889999999996
49230920,2959.6489999999994
49230924,3016.8789999999995
49755298,3733.612
49755316,4999.12
49427863,2714.0260000000003
49427873,2157.289
3317904828,2426.4610000000002
49034719,681.0360000000001
49034721,708.7610000000001
5717308912,2803.348
5717308916,2775.7630000000004
49690281,3367.9459999999995
49100701,1698.361
49100723,4127.79
49362908,2470.136
49362910,2503.191
49362911,2650.868
49362914,1687.0269999999996
49362915,1570.0169999999996
49362916,2003.8459999999995
49362917,2189.814
49100812,4939.769
49100844,2555.6719999999996
49100849,2253.4979999999996
49166501,4612.697
49101138,3608.6220000000003
49101139,3816.974
49101141,4007.835
49428825,4775.626000000001
49428828,4980.774999999998
49625472,3637.2579999999994
49559938,3951.211999999999
3843111458,4502.625999999999
49101542,1928.3509999999999
4617026302,4107.235000000001
49560456,4508.443999999999
1190476703,3090.4109999999996
1190476715,3289.7109999999993
1190476717,3228.7289999999994
1190476724,3076.1029999999996
1190476726,3534.2649999999994
1190476730,3192.3249999999994
1190476736,3585.9229999999993
1190476823,3486.6959999999995
1190476824,4184.263
1190476825,3685.5909999999994
1190476826,3787.6199999999994
5674318901,3859.208
5674318902,3937.965
5674318903,3896.663
5674318904,4000.824
49233356,3934.456
49233363,3834.904
49233364,3677.1780000000003
49233366,3599.2670000000003
49233369,3659.3940000000002
49233375,3766.438
49233380,3850.6510000000003
49233385,3955.3320000000003
49299163,4250.265
49299165,4009.724
49299167,3909.181
49299169,3814.0570000000002
49299172,3568.911
49299173,3453.9900000000002
49299179,3178.2380000000003
49299185,3020.005
49299194,4647.483000000001
49299199,4590.140000000001
49299201,2272.2749999999996
49299202,2333.8169999999996
49299213,2625.3379999999997
49299218,1916.252
49299222,1735.369
49299226,1857.888
49299245,1388.8970000000002
49299246,1342.904
49299250,1011.602
49299251,955.852
49299276,1168.002
49299362,3145.954
49299364,3029.357
49299368,2827.67
49299378,2565.561
49561683,2921.4459999999995
49430655,4796.701
49430657,4891.65
49430661,4981.708
49365275,4815.098
49365285,4690.631
49365312,3492.2800000000007
49365314,3052.338
49365318,2564.2270000000003
49365320,2676.0090000000005
49365324,4998.852000000001
49693008,4594.464000000001
49365330,4764.335999999999
49365335,4073.9810000000007
49693036,4158.048000000001
380060049,4088.180999999999
48906809,4223.525
48906812,4190.496
48906813,4202.5650000000005
49627978,3067.6419999999994
49235024,3289.335
49235025,3196.709
49235027,3146.8199999999997
49235029,3100.7439999999997
49235033,2977.3619999999996
49235044,3139.4649999999997
49235052,3241.8009999999995
49104054,3220.582
49104055,3310.063
49104056,3451.973
49104057,3548.3759999999997
49759480,2476.905
49497379,3672.6849999999995
49497389,3765.5649999999996
49497392,3428.4099999999994
49497408,3608.9229999999993
49169765,4583.330999999999
49169772,4445.396999999999
1229079994,4710.934
49038793,3021.1619999999994
49038796,3158.312999999999
49104349,4610.274
49104356,4685.377999999999
49104357,4412.633999999999
49104370,3925.553999999999
49038851,3116.6039999999994
5913331255,4375.212999999999
49235577,4273.342
49235580,4477.740999999999
49235582,4680.241999999999
5805917835,4676.485
49039332,2374.179
49039556,2253.661
49105319,4773.624999999999
49105321,4830.774999999999
49105322,4873.515999999999
49105324,4974.143999999998
460868064,4860.758
49760763,4801.962
49236482,3341.5879999999997
49105616,4705.651000000001
49105617,4864.011
49105619,4831.326
49105621,4923.497
49695588,3166.086
49499010,4708.076000000001
49499012,4617.170000000001
49499024,4954.706000000001
49564571,1771.8020000000001
49564573,1833.067
49630126,1222.982
49302459,1576.8359999999998
49237034,4967.147
49171599,4909.840000000001
49171600,4994.341000000001
49433959,2679.968
49433960,2622.699
1689931311,4495.017
49696464,4606.738999999999
49106735,2623.781
49106746,2982.993
49106749,3057.5809999999997
5805920067,4615.531
49368907,4810.276
49368908,4697.539
49368910,4505.173000000001
49631062,3899.604999999999
49368922,4487.676
49303421,4579.367
49303424,4691.566000000001
49631212,2506.36
49631222,1950.4509999999996
49303547,4655.318
49303548,4502.745
49696825,1977.1379999999995
49107012,1855.2340000000002
49107017,1982.3560000000002
49107023,2063.3410000000003
49238173,4265.445999999999
49631405,3462.076
49238191,4619.720999999999
49631411,3110.484
49631413,3204.669
3264303399,3594.942
49041799,4006.2039999999993
49631867,2639.8140000000008
49631873,3005.2110000000002
49631908,4672.847999999998
49631911,4442.393999999998
49631919,3716.098
49631922,3393.7970000000005
49631960,3634.6910000000007
49763148,4556.797000000001
49763161,4570.8780000000015
49658548,3130.953
49304461,3178.3250000000003
49304464,3105.7070000000003
48976806,2420.54
48976807,2431.224
49763267,4936.420999999999
49566748,1784.132
1336235038,4988.224
1336235048,4752.333999999999
1336235058,4620.057
49239204,4912.186999999998
49042819,2930.2000000000003
49042820,2917.0960000000005
49108357,3495.448999999999
49108358,3565.356999999999
49108359,3793.862999999999
49108361,4311.064
49108362,4393.376
49108363,4590.452
49108371,3974.801
49108372,3933.075
49108373,3837.319
49108374,3796.172
49108375,4082.496
49763765,3696.504999999999
49108558,3084.0959999999995
4343420556,4086.683
4343420557,4070.8269999999998
49501856,4681.799999999998
49501857,4631.863999999999
49501865,4377.205999999999
49501871,4182.022999999999
49501874,4076.0669999999996
49501880,3878.1949999999993
49501894,3387.1599999999994
49501896,3336.8989999999994
49502029,2543.2990000000004
49502032,1669.7819999999997
49174537,3445.6130000000003
49633356,4238.307
49633379,4499.557
49633383,4557.186
49109137,4360.134999999999
49109141,4223.044999999999
49568151,2770.353
49240593,2700.708
49240594,2757.3849999999998
49371683,2503.4589999999994
49044163,2193.153
49044164,2244.419
49109701,3134.4269999999997
49109700,3249.448
49306344,3895.368
5531917032,2430.14
49306352,3715.003
49306353,3585.5
49306361,3546.924
49306363,3609.738
49306365,3665.598
49306366,3691.951
1334270742,4828.861999999999
49044257,4560.311999999999
49044258,4656.643999999999
49437520,4297.025000000001
49437524,4178.127
49437531,3399.429
49437534,2824.197
49437540,2729.2470000000003
49437552,3415.352
49437556,3021.248
49241029,4988.147
49241030,4918.948
49699942,3102.659
49110465,4926.661
49110466,4837.002
49569327,3061.5630000000006
4343291726,4687.71
4343291730,4675.025
4343291759,4393.432999999999
49307830,4700.132
49307835,4396.317
49242502,2345.663
49242503,2299.258
49701275,4166.482
49766844,3254.0979999999995
49766922,3862.2830000000004
49635953,4523.627
2138464907,3402.6470000000004
2138464928,2803.231
49636016,4806.887000000001
2138464946,2172.255
49636021,4856.819000000001
2138464952,2473.842
2138464954,1930.5390000000002
2138464995,1847.0
2138465000,2089.378
2138465048,1860.701
49308522,2782.9500000000003
49308535,2977.7540000000004
49308541,3210.981
49374201,4283.451000000001
49374205,4011.985
3378996254,3893.816999999999
48981029,4986.727000000001
48981030,4953.467000000001
49308908,4678.803999999999
49308912,4577.5909999999985
49308918,4759.828999999999
2138465578,2476.78
2138465579,2622.096
2138465580,2913.8020000000006
49571355,4667.887
49112607,2234.857
49571360,4247.9580000000005
49112608,2281.09
49571366,4479.514000000001
49309299,1815.4920000000002
49309302,1778.9820000000002
49571467,3118.8439999999996
1228826262,4214.838
4342965927,2283.705
49047282,4414.514
49047291,4654.223999999999
48916342,4518.419000000001
48916343,4511.636
2138466240,2701.429
49178606,4937.294
49178624,3767.06
49178626,3609.7940000000003
49178628,3533.085
49375250,4488.268999999999
49375252,4242.8009999999995
49178661,4950.606
49178662,4974.469999999999
49178663,4848.785
49571914,3653.6610000000005
49113163,2495.5389999999998
49047631,3369.559
49047632,3251.17
49047633,3337.33
49113165,2639.1839999999997
49113166,2670.6659999999997
49178711,3811.077
49113168,2879.6079999999997
1607100540,2054.681
1607100543,2099.901
4343425247,3964.5089999999996
49506579,4300.784999999999
4589709684,1351.0389999999995
4589709685,1490.7259999999997
49310144,1485.3689999999995
49310149,1403.176
2993187413,1936.154
2993187414,2102.449
2993187415,1441.032
49769048,3734.437999999999
49507017,4929.937999999998
49507019,4674.490999999999
49113828,459.377
49113834,622.974
49113838,690.284
49113841,904.29
49113843,1015.5709999999999
49375988,3105.4700000000003
49113845,1133.307
49375990,2949.986
49375989,3027.681
49113848,1209.255
49113847,1180.872
5085555451,3005.5080000000003
48982808,4333.603
49113886,4932.795
48982814,4457.696
49113887,4833.585
49113888,4735.21
49113889,4556.143
49113890,4505.903
49113891,4301.211
49113892,2410.074
49113894,2346.741
49113897,2275.4259999999995
49113898,2278.3689999999997
49113902,2281.489
49113903,2261.147
49113904,2233.9739999999997
49113908,4355.659
49113912,4006.7709999999997
49113913,3910.4509999999996
49113914,3859.7699999999995
49113916,3722.772
49113917,3636.4629999999997
49113918,3718.4719999999998
49113915,3814.1369999999997
49113923,2222.91
49113922,3980.6449999999995
49113925,2119.642
49113927,1842.85
49113928,1891.388
49113929,2603.4619999999995
49113933,2508.7749999999996
49113934,2428.434
49113935,1797.9850000000001
49113936,1889.604
49113937,1979.467
49113938,2071.513
49113939,2158.572
49113940,2222.639
48982870,3956.5040000000004
49048434,3362.2230000000004
49048438,3740.6220000000003
49048439,3839.4980000000005
49179560,4722.881
49179561,4761.410000000001
49179966,3812.622999999999
49179980,4038.9359999999992
49179987,4027.9579999999996
49573215,4049.2129999999997
49049099,2999.6939999999995
49049102,3178.8589999999995
49245711,4423.194
49245712,4487.852000000001
49049108,3330.6489999999994
49376869,4538.249999999999
49376873,4493.605999999999
49049274,4142.198
49245935,4747.68
2139647826,2137.4739999999997
49442656,1703.388
49508212,4382.280999999999
49115018,3929.8559999999998
49049543,2987.9149999999995
2139647964,2327.774
2139647966,2342.159
2139647986,2491.173
2139647995,2504.767
2139648013,2667.676
2139648015,2653.897
2139648022,2772.703
2139648025,2758.61
2139648038,2753.363
2139648055,2977.997
2139648059,2965.297
2139648062,2985.866
49442996,2944.1629999999996
49181015,4694.079
49181042,4846.997
49181044,4902.195000000001
49181045,4856.4400000000005
49181055,4697.9580000000005
49113020,4969.425999999999
49181197,4623.603
49115716,1766.4739999999997
49115717,1647.7679999999998
49115719,1357.279
49115720,1393.336
49115773,3250.994
49115775,3196.954
49443534,4836.502999999999
49705683,4294.32
49443541,4621.116999999999
49443545,4553.254
49443549,4354.406999999999
49443559,4011.8060000000005
49443561,3962.6030000000005
4616844201,4937.139999999999
49116191,4885.07
49116192,4880.000999999999
49116193,4787.226
49116194,4761.603
49116196,4688.092
49116197,4646.664
49116199,4586.053
49116200,4531.812
49116202,4417.626
49116216,3988.5259999999994
49116217,3959.2539999999995
49116219,3890.0469999999996
49116220,3843.0079999999994
49116221,3788.0189999999993
49116222,3728.0699999999993
49116223,3691.0349999999994
49116225,3613.975999999999
49116226,3591.812999999999
49116233,3112.493
49116234,3029.123
49116242,2604.427
49116243,2520.8970000000004
49116245,2436.985
49116248,2096.2490000000003
49116250,2010.983
49116253,1729.88
49116254,1858.288
49378438,4685.9710000000005
49247450,4970.519
49050943,3398.0570000000002
49575513,2673.9519999999998
49313536,3023.249
49313570,4827.358999999999
4614747939,3150.862
49313578,4452.6449999999995
49313586,3801.5309999999995
49313591,3391.6389999999997
49313595,2973.423
3456202655,2525.104
3456202656,2507.008
3456202658,2367.402
3456202659,2408.357
3456202661,2517.0209999999997
3456202662,2500.814
3456202663,2429.823
3456202664,2455.3199999999997
49379285,1320.613
49379292,1400.464
49051624,638.163
49051623,751.369
49576050,3542.187
49576069,4347.866
49576102,4733.123
49576110,4772.144
2817226979,4621.017
3379001605,4068.4890000000005
3379001609,4133.1449999999995
3379001610,4724.964000000001
3379001615,4118.255
3379001620,4705.085000000001
3379001621,4250.138
3379001622,4458.118
3379001627,4713.0650000000005
3379001634,4944.313000000001
3379001637,4531.267000000001
3379001643,4238.323
3379001644,4543.1900000000005
3379001651,4084.6340000000005
3379001654,4917.871
3379001658,4784.622000000001
3379001667,4693.166000000001
49248587,3030.154
3379001676,4470.029
49248592,2915.171
3379001687,4300.717000000001
49248601,2812.1549999999997
49248611,2391.9629999999997
49117601,2261.1049999999996
49117602,2183.4759999999997
49117603,2108.5339999999997
2139650497,1954.2359999999999
1357347286,4554.744
49117668,2220.207
49117675,1955.618
1357347309,4857.755999999999
1357347316,4988.888999999999
4343036543,3571.0509999999995
4343036545,3560.5519999999997
49576589,2888.59
49511071,3834.863
49511076,3864.5550000000003
49511077,4072.1650000000004
5717326552,4589.12
5717326553,4580.998
49707750,3999.3749999999995
49707758,4211.334
49117945,1258.007
5995461391,4864.204000000001
5995461397,4694.643999999999
5995461402,4956.808000000001
49445666,2827.807
49445671,2925.8909999999996
49445680,3118.3499999999995
49445687,3162.5789999999993
49445693,3314.193999999999
49445724,3893.2939999999994
49118047,4574.374000000001
49118049,4780.275999999998
49118056,4954.447
49118068,4731.088999999998
49118069,4934.224999999999
49118072,4911.064
48921624,4608.869
48921625,4574.982999999999
3379002396,4287.832
3379002401,4039.827
3379002402,4929.7970000000005
3379002404,4119.973
1010138242,3265.4119999999994
49773709,3384.706
49118617,4545.505
49118618,4545.456
49774004,4670.124
49643139,3647.092
49184424,3987.0179999999996
49643185,4818.14
49643194,4298.223
49184447,4084.4610000000002
49184450,4184.216
49184452,4272.641
49184453,4347.48
49184457,4425.099999999999
49184459,4562.929999999999
3403972551,4199.87
49643573,3378.5359999999996
5896372446,2503.284
5896372447,2448.184
5896372449,2248.618
5896372452,2166.315
5896372453,2366.958
5896372454,2141.556
5896372455,2350.8720000000003
5896372456,2339.467
49316210,3025.4620000000004
49316214,3203.672
49316240,3378.82
49119646,3933.3849999999998
49119660,3516.9860000000003
49447343,3396.1189999999997
49119663,3430.568
49447346,3304.4259999999995
49119668,3601.952
49512897,2154.444
49512908,2724.8540000000003
49512910,2848.0600000000004
49447375,3872.374999999999
49512912,2952.606
49512917,3495.728999999999
49382003,763.78
49709748,2117.9030000000002
49251055,3749.7159999999994
49251056,3818.9019999999996
49251126,4924.988999999999
49251128,4808.739999999999
49251135,4594.584
49251143,4352.782999999999
49251144,4236.825999999999
49251146,4120.4839999999995
49251148,4007.035999999999
49251153,3789.225
49251157,3691.1849999999995
49251162,3594.0359999999996
49251164,3508.263
49251167,3425.2169999999996
49251171,3255.3360000000002
49251175,3186.2870000000007
49251176,3085.7490000000007
49054597,3439.6820000000002
49054598,3190.6670000000004
49054604,3007.0480000000002
49251239,2849.0200000000004
49251242,2802.6320000000005
49251244,2747.7340000000004
49251260,2446.009
49251281,3057.1949999999997
49251288,3224.149
49251292,3414.1169999999997
49251303,3918.2029999999995
49251305,3994.6219999999994
49251316,4377.514
49251320,4447.653
49054788,1226.404
49054799,1405.309
49054809,1608.4279999999999
49054811,1669.2589999999998
49054812,1563.011
49054813,1380.866
49054814,2085.069
49054815,2050.182
49054817,2002.4159999999997
49054829,1865.5369999999998
49054839,1743.1819999999998
49054846,1625.5629999999999
49054847,1723.0089999999998
49054848,1973.9409999999998
49054849,1841.5129999999997
49054855,2258.365
49710232,2038.2180000000003
49317324,4618.236
48957729,3981.9030000000002
48957730,4508.094
48957731,4515.948
49579536,4764.168999999998
3402597959,4437.609
3402597960,4317.894
49382991,3472.1509999999994
49382994,3679.9409999999993
49120858,3000.6510000000003
49120859,2797.5330000000004
49120861,2258.2090000000003
49120860,2399.594
49120864,2151.849
49317521,3883.6479999999997
49383135,3145.2609999999995
49055530,4496.468999999999
49776473,1934.3690000000001
4612523991,4847.301999999999
49776743,4359.0689999999995
49186977,4976.126000000001
823757166,2253.448
2149550553,4152.152
2149550556,4532.266
49449465,1251.4379999999999
49515067,4839.611
49515071,4610.885
49515076,4383.996
49515080,4262.178999999999
49515083,4036.7299999999996
49515095,3587.075
49515098,3488.6209999999996
49515100,3305.915
49515108,3152.2380000000003
49515117,2544.4120000000003
49056424,4742.04
49515229,4897.229
49515235,4805.231000000001
49056514,3578.546
49056515,3803.336
49056516,3834.008
49056517,4011.692
49056518,4144.485
49056519,4293.009
49056521,4424.047
49056520,4351.284
49056523,4555.357
49056524,4630.281
49056525,4749.42
49056526,4837.887
49056527,3255.647
49056522,4470.432
49646346,2497.054
49646354,2744.272
49056534,3471.178
48860023,4085.7309999999993
48860025,3972.1859999999997
48860027,4455.527
48860028,4440.566
48860026,3952.2679999999996
49449869,4472.478
48860103,1877.6539999999995
48860104,1871.2859999999996
48860105,2399.138
49319001,4760.691000000001
49319224,3610.804
49319230,3404.91
49122814,4976.187000000001
49581570,4906.064000000001
49581574,4999.507000000001
49778244,1455.827
5136158293,2478.7299999999996
5136158296,2455.8889999999997
49647252,3804.408000000001
49647261,3727.1499999999996
49712826,3804.3369999999995
49123117,4636.3859999999995
49123120,4523.714
49123122,4142.362
49123123,4023.1609999999996
49385278,4288.775000000001
49123143,2987.622
49123144,2876.276
49123145,2616.5009999999997
49123149,2330.797
49123152,2247.044
49123158,2034.6619999999998
49123159,2196.962
49123166,2684.608
49123167,2581.6650000000004
49123169,2403.231
49123172,2357.387
49123177,2747.716
49123187,3093.902
49123190,4886.1810000000005
49123191,4827.344
49123214,4199.831
49123217,4306.701
49516483,4815.303999999999
49516491,4672.874999999998
4619276303,3966.2759999999994
4619276304,3888.1109999999994
4619276312,3547.6249999999995
4619276313,3364.6229999999996
49451149,2604.8959999999997
49320444,2252.659
4343304781,2722.263
49648251,3911.335000000001
49320585,4553.588999999999
49320587,4260.978999999999
49451662,4104.383
49451666,4056.1329999999994
49779346,2531.7529999999992
49058718,3891.308
49058721,4245.9710000000005
49583024,2847.765
49320911,2383.4269999999997
49320914,2468.8759999999997
49320936,2625.6479999999997
49320960,3048.4049999999993
49320965,3092.2379999999994
49320972,4490.582
49114780,2577.085
49114781,2382.9120000000003
3256194416,4354.18
3256194438,4153.196000000001
49124782,2328.452
49714746,4383.925
4599945091,4953.0
4599945092,4611.0509999999995
4342978447,1440.2199999999998
4342978449,1367.9489999999998
4342978451,1280.6149999999998
4342978455,1139.446
4342978458,1246.7529999999997
4342978461,1355.7519999999997
4342978462,1380.457
4342978463,1471.3959999999997
4342978464,1567.7619999999997
4342978466,1637.395
4342978469,1689.045
3256194421,4141.109
49453096,2494.874
49190984,4579.005999999999
49190994,4566.263
49190999,4662.2249999999985
49387734,4267.048000000001
49453317,4305.899
49715579,4350.545999999999
49257013,4856.169
49257021,4882.026999999999
49257038,4626.706999999999
49584803,4422.949
2138479312,3436.700999999999
2138479317,2185.646
2138479321,2142.636
2138479340,2171.222
49519340,892.1360000000001
2138479351,2295.3860000000004
2138479368,2306.7080000000005
49715987,4279.029
49257252,1771.4569999999999
2138479441,2241.891
3329399672,2203.005
4786199526,4678.847
49192056,4846.943
49519757,4929.022
49519870,4254.638
49519898,4780.341000000001
49519899,4837.614000000001
296263016,4472.669
48864617,4968.636
48864646,4853.0740000000005
4343307690,2767.812
49585608,4749.931000000001
49127051,2356.23
296263334,4506.343
296263335,4452.238
296263336,4408.42
296263439,4229.637
3298795372,2650.8089999999997
49258383,3578.8329999999996
49061809,3218.9049999999997
49061810,3271.7090000000003
49061811,3312.661
49455124,3977.764
49455130,4061.886
49455387,4385.516
49455388,4337.736
49455392,4195.032999999999
