id,dis_a_b
158,3.6236809807161694
168,3.16365188034454
179,3.6300904850984907
192,3.620576447197226
235,2.8114290761120446
241,1.955955625776443
249,2.2699291310526286
277,1.104341803971591
342,2.9103822876043397
343,1.8358255282025553
433,3.865526795921302
458,3.210106842458914
520,2.6488926365577155
562,2.1132330112881994
564,1.3008532930351018
605,2.2433391005371126
678,1.7528363785594125
681,3.4965726361695073
693,1.427799989494908
741,3.709907990772998
771,2.0549358067843264
789,2.9340447934541527
791,3.8689925213168377
798,3.262299730251683
803,3.697211048886944
894,1.7311558739753152
911,3.488635197324573
922,3.008489629365014
948,2.6677066480416407
965,3.0943651901479465
979,2.2593147301787075
991,3.567023354282965
1081,3.492201878472325
1102,2.4926701446445283
1122,3.860961233941599
1135,2.1269341926820267
1179,1.8882847348841592
1203,3.39920687514049
1258,3.389277629524902
1269,1.9800852506901376
1364,0.8426792331610611
1378,2.9354731560691913
1476,3.9029002165065787
1521,3.6235514526509527
1563,2.4767950662092666
1565,1.8669226925615365
1646,2.3332213461216726
1654,2.0709032642787153
1766,2.8218803890324207
1781,3.4155630882766657
1833,2.4049221068472413
1869,2.293188577069011
1874,3.244136057565425
1900,3.669986382810346
1945,3.830790572453916
1954,3.7912091910110837
2093,3.9714959712927627
2392,3.188528390966384
2395,3.8723366653742826
2399,1.2604779292016053
2415,2.6511006110672266
2419,2.7721403030870904
2425,3.8151209849757963
2475,1.4706186623313438
2486,2.312003447229967
2530,2.617190482177239
2532,2.8576871784715907
2534,3.819350186877167
2537,1.1794699529882082
2542,2.272488180387548
2543,1.2603077481319256
2590,2.5410073986525195
2595,1.697739585448365
2596,3.263757726914544
2597,2.293491421391863
2601,2.451820631694442
2612,2.695760274950154
2621,2.3294569753479384
2633,3.0532473270275204
2651,3.5354830009493488
2654,3.7280437779081432
2669,2.0352384258365013
2673,0.6645615471867563
2712,2.35481495026684
2725,0.7372543184006841
2729,2.8527335189265637
2733,2.3130709219564527
2761,1.9205252458632152
2767,0.44028055828048707
2771,3.438996216920954
2775,3.306498244367101
2783,3.13435996018335
2784,2.9624008996100417
2786,3.167084226855274
2872,2.1144590915877517
2876,1.342340690732874
2898,3.1833248734614865
2924,2.0331561794417454
2936,3.323517489047103
2941,3.2097437218580422
2950,2.998419216853852
2955,1.5347167882045898
2975,3.9059544108971043
2979,2.9888462205347404
2985,3.86491770934576
3015,1.9935530216173762
3018,3.9977151336734926
3024,3.2441758352469563
3035,2.8891814515534686
3039,2.168739636284508
3041,3.1939960331843875
3065,1.9228888683430152
3142,3.6907275448072223
3147,3.1332527826524217
3175,1.4378564671065512
3197,3.929836745973693
3201,3.372414283566179
3202,2.9990721531833575
3203,3.0797470318196956
3214,3.801992910303815
3215,3.086647125927259
3265,2.2223546814134814
3274,3.92492544260429
3301,2.0748556214833824
3354,1.3191516213070276
3369,1.130047507850163
3380,3.8008460452904727
3384,3.704183453880293
3398,2.1341256617181834
3485,2.3576293389749448
3508,2.824724009527341
3561,1.2147900723995793
3622,1.9753375838059435
3653,1.6028526382669024
3677,3.2095179575762454
3750,3.440725914689006
3801,2.76271983740751
3821,1.7210545982035224
3827,0.989173013177635
3832,2.908276895345439
3847,1.988658532779875
3852,3.877764554482156
3861,3.506713757922495
3862,1.8722406041951016
3889,2.1368509751507068
3905,1.6295712472920414
3920,3.886414786150364
3927,3.1792733147686048
3933,3.7028849523043936
3938,3.3354870738758904
3945,3.9318832904856715
3960,0.5514294605830112
3978,3.7535987052409494
3994,2.7648539382759827
4003,0.4070601921093828
4010,3.17413500815572
4020,3.099280487468236
4029,3.406592739087064
4035,3.8615899847094326
4042,0.5975538469477034
4056,2.21805527884251
4079,0.44712710720835075
4103,1.964927879083684
4120,2.7567933618607317
4138,1.5222089212726653
4151,1.490762613563457
4168,3.432888594173293
4172,1.476201070316378
4175,3.8619931123714686
4224,1.6102024779505815
4248,3.8557382535645788
4257,3.3710416313061446
4266,2.5026796399069475
4278,3.8044494910568174
4279,3.4911260891018046
4282,1.9331758792219642
4304,3.6263278464587185
4317,3.396906812086943
4353,3.8964206395102328
4354,3.728041995470429
4356,0.7208875154973108
4358,1.7283715630627652
4378,3.67519155963329
4390,3.948957803018275
4414,2.969922995634846
4422,2.939878978802008
4423,2.265907981363645
4470,2.726653855919084
4485,2.189430110782072
4513,3.7980113375290676
4516,2.805432210907229
4539,2.9260720736172496
4540,2.4668079333429223
4554,3.49355951716716
4566,2.7412558910103857
4568,1.5236622000962086
4574,3.000740341981902
4605,2.6880686542571337
4608,1.9061026467645454
4611,3.007972423410777
4629,2.2841353593873093
4632,1.3463915515189102
4637,0.5294539262300206
4648,3.315650249950672
4665,0.24361256125320893
4676,3.81313367455173
4680,3.2608851574374604
4688,0.5948565037058942
4697,3.3163210655790936
4704,3.1213511849857176
4718,0.8709801949533994
4752,2.929888108784996
4754,1.224201474430451
4755,3.8115999330985404
4765,3.6889815301785194
4803,3.3134659225652197
4825,1.633714203892016
4826,1.9995870698709457
4827,3.3593549976157955
4837,2.451283602525306
4843,1.9495641795026628
4867,2.7047089640110085
4883,2.809926461670657
4892,2.7923085162649306
4905,2.971384175767463
4930,3.5098322467048906
4940,3.7020568728745094
4950,2.688078304291406
4967,2.4124321544864227
4981,1.5643948158949972
4999,3.1139616214735875
5003,2.672560936629378
5004,2.958343188341091
5022,3.641867560743865
5038,1.8464748712088759
5048,3.81392079886304
5050,3.8851529596657546
5061,2.0846589409305656
5064,2.42420961552447
5069,2.2628091589875954
5095,0.6875699309883612
5097,2.409321041288751
5110,3.92088007595246
5122,3.631639058332059
5123,3.6193254468196545
5137,2.8689510173575816
5143,3.0367567255210006
5183,2.0004513015822143
5188,2.305386572790347
5196,3.9171259425759337
5199,2.9786508523150053
5217,3.0832944458809206
5219,3.8608750303533412
5245,3.9788338555401657
5248,1.081614760438811
5254,2.1982180351362106
5257,3.5346959133711406
5260,3.1653422200454076
5267,3.7481879688731707
5285,2.1648710931594617
5293,2.7544989381013583
5300,3.0127744986975813
5311,1.838312609432783
5334,2.4044161453461217
5335,2.9523911190769616
5340,3.8071155117747466
5348,3.0117000016603934
5361,0.6595807228829477
5373,2.496448761740688
5382,2.64309989406473
5421,3.595791278703344
5438,2.618635646666996
5443,2.462902817814636
5456,2.958694977517677
5465,2.6619840007038196
5481,1.0379300795319826
5485,3.3827262969388685
5488,3.86524733749122
5491,3.8187930567128436
5531,3.9378051513522943
5611,3.970171136109661
5647,1.518796266785866
5654,3.5589762713456254
5664,2.663413884471932
5726,2.783721661733636
5764,3.2432190983647775
5784,1.8746221299233878
5821,3.848443468468915
5835,2.1276923320808194
5837,1.8580670305452531
5839,2.255970788817649
5841,3.5027303764355375
5924,1.485738688330852
5932,3.798791989567172
5948,3.881319838663834
6034,0.9285708642854172
6076,3.648071354839557
6079,3.584950031730539
6120,3.2353328437721327
6141,2.4963953853513083
6192,2.0791755505488863
6211,1.4544174538284418
6215,3.3327982987285445
6815,3.8372508974522406
6931,3.3883527221936833
7010,2.154410251088806
7050,2.096437437656343
7262,2.588628578996616
8018,2.213341069515912
8093,2.210856279815581
8194,0.7966781031260035
8226,3.0595475237358336
8437,2.428312409884864
8481,2.9530039011151974
8484,3.5124111860652327
8501,0.9054943401258153
8508,2.6041329497552295
8513,3.199355217853691
8522,3.627694612284724
8525,2.081349727942032
8529,2.6536387791102483
8532,3.5921814444719082
8539,3.6559118288044283
8541,3.707138761901803
8547,2.6245329203498735
8558,3.801594141935509
8561,1.557049774412024
8564,2.4617016655162334
8572,3.0249996132230237
8592,2.7455441719269666
8596,1.5079981034482421
8597,2.201010960900112
8615,2.743410756705633
8625,1.922600866015309
8631,2.6294631638429573
8644,2.4329503673525976
8645,3.5579658008481942
8658,0.3346353238966074
8671,3.017584631788248
8673,2.6029371179514182
