nid,lat,lon,distance
49285236,32.648094,-117.067551,3668.633
277153977,32.6046932,-117.03895520000002,4730.294
3641444657,32.6367464,-117.08944,3951.5289999999986
3641444658,32.6373732,-117.0883282,4036.8839999999987
49088818,32.6465092,-117.0812482,3326.772999999999
1245776257,32.6251119,-117.0624446,1070.7839999999999
49547668,32.6178297,-117.0409669,3669.685
49547670,32.6173338,-117.040768,3727.888
275712415,32.613393699999996,-117.09152830000001,4093.4619999999986
1245776296,32.6248318,-117.06263200000001,1063.2269999999999
49547694,32.604557,-117.037903,4867.637
49088976,32.630337,-117.064278,1391.138
49088979,32.629139,-117.064217,1556.1029999999996
49154538,32.644932,-117.075897,2750.215
49154539,32.643456,-117.075333,2575.306
49416703,32.61002,-117.068497,2055.328
49416705,32.609435999999995,-117.06829099999999,2123.072
49220308,32.64529,-117.061653,3540.7199999999993
49089246,32.621548,-117.029556,4722.451000000001
49220347,32.642738,-117.06086699999999,3319.6979999999994
49089330,32.643035999999995,-117.08735700000001,3741.2809999999986
49089331,32.641293,-117.086693,3541.4109999999987
49089336,32.627525,-117.080872,1943.8630000000005
49089338,32.625881,-117.08023100000001,1752.7600000000002
49089339,32.624195,-117.079567,1555.6429999999998
49089340,32.623177,-117.07916999999999,1674.789
275712850,32.612959100000005,-117.09194699999999,2993.3869999999993
49679288,32.644001,-117.087624,3843.090999999999
49089498,32.642891,-117.04621100000001,4338.2970000000005
49089499,32.643307,-117.04650900000001,4392.317999999998
49089501,32.643856,-117.04869099999999,4642.32
49089512,32.643959,-117.045708,4497.288
49089515,32.644791,-117.045258,4599.6129999999985
49351686,32.635517,-117.039146,3847.569
49351692,32.634937,-117.038696,3828.9750000000013
49351693,32.634453,-117.03780400000001,3729.6110000000012
49351709,32.633522,-117.036629,3795.709000000001
49351716,32.632092,-117.03591200000001,3868.1540000000014
49679693,32.609482,-117.03861200000001,4855.016
48958918,32.630112,-117.092491,3465.987
48958919,32.630066,-117.09264399999999,3481.2000000000007
48958922,32.626076,-117.08634199999999,2489.266
48958923,32.626064,-117.086441,2498.6330000000007
48958926,32.626915000000004,-117.08332800000001,2191.982
48958927,32.626839000000004,-117.083298,2183.076
48958973,32.621807000000004,-117.08818799999999,2408.897
48958974,32.621761,-117.088173,2403.593
48958976,32.617705300000004,-117.0822394,1800.287
49024546,32.641556,-117.095871,4644.940999999998
275713609,32.6133252,-117.0893193,2838.7889999999993
49548909,32.620315999999995,-117.056541,1767.1660000000004
49483443,32.610729,-117.06118000000001,2588.538
277155581,32.6018882,-117.04443540000001,4617.410999999999
49155900,32.598808,-117.05549599999999,4053.673
49155907,32.641708,-117.06487299999999,2906.909
49549125,32.648403,-117.08011599999999,3334.903
49155925,32.640282,-117.06448400000001,3097.9319999999993
275713878,32.6129944,-117.08918359999998,2877.7079999999987
49155982,32.605548999999996,-117.067673,2690.526
49614756,32.607002,-117.07283000000001,2872.706000000001
49745868,32.627029,-117.08598300000001,2514.429
49745874,32.638435,-117.090103,3753.744999999999
49745876,32.638063,-117.089954,3797.398999999999
49745887,32.616661,-117.082001,1935.957
49614820,32.632099,-117.04638700000001,2999.6310000000008
49090690,32.640633,-117.042671,4751.0909999999985
49090692,32.640747,-117.043221,4698.022999999999
49090699,32.642097,-117.04679099999998,4292.504999999999
49418418,32.6486265,-117.0546685,4873.132999999999
49221952,32.609352,-117.05718999999999,3031.245
49221954,32.608746000000004,-117.05693799999999,3102.6440000000002
49549641,32.623508,-117.03214299999999,4356.497000000001
49353041,32.638398699999996,-117.07082790000001,2144.294
49353049,32.63324,-117.088127,3170.446
49746277,32.6407483,-117.08200690000001,2952.4149999999995
49549676,32.621829999999996,-117.03215800000001,4579.718000000002
49418768,32.631275,-117.064682,1497.2839999999999
49091152,32.615829,-117.041397,3756.4310000000014
49091158,32.615101,-117.04144299999999,3859.939000000001
48894570,32.613372999999996,-117.091927,2947.3259999999987
48894571,32.61043239999999,-117.0908435,3310.0169999999994
49222380,32.622555,-117.032951,4540.708000000001
49222387,32.622688000000004,-117.03215800000001,4618.787000000001
287970082,32.6290605,-117.0449477,3064.726000000001
49353625,32.6155207,-117.0901597,2582.1929999999993
49353628,32.6134001,-117.08934380000001,2830.1499999999987
49353634,32.611999999999995,-117.088799,2956.2469999999994
49353639,32.608554999999996,-117.08743999999999,3353.121
49484714,32.605540999999995,-117.068977,2717.841
49353643,32.603830699999996,-117.0855791,3906.607
49353654,32.594814,-117.08409099999999,4927.186999999999
49681345,32.617664000000005,-117.044327,3380.938000000001
49419230,32.606102,-117.068878,2630.06
49419232,32.605633000000005,-117.068657,2686.1690000000003
49419233,32.605358,-117.068573,2717.744
49157227,32.620396,-117.02834299999999,4924.005000000001
275715178,32.6133133,-117.08960990000001,2840.3549999999987
49157230,32.620529,-117.02793899999999,4964.629000000001
49353836,32.635445000000004,-117.05763999999999,2413.3589999999995
49615981,32.604053,-117.04459399999999,4642.788
49615988,32.60297,-117.045326,4451.799999999998
49353850,32.632282000000004,-117.057503,2061.4329999999995
49091718,32.6473222,-117.0797291,3316.9079999999994
49157270,32.629536,-117.03018200000001,4275.428
49157277,32.629803,-117.02932,4361.613
49157283,32.63002,-117.02822900000001,4467.934
49484963,32.618384999999996,-117.037521,4596.609000000001
49353974,32.628525,-117.1045,4726.301
49091945,32.6281211,-117.1061263,4885.083
277157425,32.600577799999996,-117.0542136,3969.259
277157427,32.600419099999996,-117.0465028,4446.2440000000015
277157436,32.6002104,-117.0488354,4220.996000000001
49485376,32.627697,-117.05628200000001,2430.525
49485387,32.627495,-117.051826,2113.254000000001
49485400,32.627739,-117.057877,1648.1169999999993
49354557,32.637299,-117.08660900000001,3276.795
49551675,32.594681,-117.04823300000001,4859.391000000001
49551676,32.594395,-117.04823300000001,4891.193
49289540,32.652702000000005,-117.082039,3859.6969999999988
49289539,32.653240000000004,-117.080147,3672.736
4589689227,32.6336769,-117.0882841,3221.2070000000003
49420749,32.633774,-117.048317,3112.901
49224249,32.624287,-117.082314,1884.7
49224250,32.624035,-117.083183,1970.7720000000002
49224252,32.623619,-117.08466299999999,2116.897
49289844,32.598927,-117.060226,3922.324
49289848,32.5968355,-117.06026909999999,3920.0290000000005
49289855,32.594731800000005,-117.0602743,4148.937
49093364,32.653683,-117.081703,4024.347
49093367,32.653564,-117.08236699999999,3960.346
275716916,32.6192802,-117.0919532,3600.480999999999
5380381513,32.637789,-117.0819165,2778.9130000000005
5380381514,32.6379224,-117.08198270000001,2762.836
5380381515,32.6382952,-117.08015619999999,2601.7670000000007
5380381516,32.638412699999996,-117.08020719999999,2587.856
5380381520,32.638209100000005,-117.0809622,2662.09
4341505019,32.639703999999995,-117.0838246,3114.461
3566279757,32.6046743,-117.06857679999999,3323.5560000000005
49749181,32.606152,-117.03778100000001,4838.7609999999995
49618288,32.627548,-117.050529,2195.167000000001
49552806,32.600826,-117.05326799999999,3991.205
4848230120,32.6275363,-117.04142220000001,3259.7390000000005
4848230421,32.6271631,-117.0413142,3302.452000000001
4848230422,32.6273873,-117.0404834,3384.151000000001
4848230423,32.627043900000004,-117.04175479999999,3345.7900000000013
4848230425,32.6274776,-117.04187820000001,3303.9980000000005
49094966,32.6380751,-117.08090490000001,2655.2390000000005
49094967,32.637553999999994,-117.08296999999999,2862.272
49094968,32.637131,-117.084511,3014.04
49094969,32.636841,-117.08553300000001,3115.025
49094970,32.636608,-117.086357,3196.417
49094971,32.636425,-117.087051,3264.513
49357111,32.607349,-117.04583000000001,4047.275
49094973,32.635273,-117.091148,3668.98
49357114,32.607391,-117.04531100000001,4096.205
287973708,32.6477632,-117.06196640000002,4153.286999999998
49422882,32.606640000000006,-117.071808,2725.139000000001
49422884,32.606415000000005,-117.07260900000001,2804.2300000000005
49422892,32.605759,-117.075043,3015.676
275718753,32.6190669,-117.0921875,3455.647999999999
1164518006,32.6023233,-117.0555992,3720.113
49750671,32.6165039,-117.0915876,3747.0519999999988
49357591,32.6534833,-117.08500049999999,4512.236
49423176,32.5996121,-117.0488477,4260.335000000001
49423190,32.598835,-117.04818700000001,4396.172000000001
49357675,32.626354,-117.096562,4244.486000000001
49357697,32.6059953,-117.08869399999999,4322.355
49357703,32.6042227,-117.088045,4115.593
275719065,32.6251769,-117.09441499999998,4314.457
287974321,32.64997460000001,-117.0649275,4783.692999999998
49161174,32.611237,-117.05336000000001,2816.349
49357863,32.630428,-117.04843100000001,2907.6740000000004
49226922,32.600429999999996,-117.08995800000001,4538.553
49226929,32.60046,-117.09113300000001,4648.749
49226934,32.600296,-117.08438899999999,4315.623999999999
49226945,32.600403,-117.08901999999999,4560.830999999999
49358039,32.615795,-117.036247,4450.7040000000015
49358044,32.616085,-117.034851,4587.1010000000015
49489221,32.602097,-117.04884299999999,4430.786000000001
49489222,32.6000883,-117.04884579999998,4207.384000000001
49489229,32.597321,-117.048798,4517.480000000001
49096112,32.624332,-117.088074,2566.3429999999994
49423814,32.626041,-117.09335300000001,3291.6419999999994
49423816,32.6259426,-117.09369579999999,3325.5579999999995
49423824,32.625538,-117.09503899999999,3603.743999999999
49423833,32.634071,-117.064659,1887.107
49423835,32.633789,-117.065651,1791.225
49423837,32.633232,-117.06770300000001,1590.7839999999999
49423840,32.632529999999996,-117.070168,1348.839
49423842,32.631797999999996,-117.07283000000001,1294.7949999999996
49423844,32.631527,-117.07383,1392.9089999999999
49423847,32.630359999999996,-117.077873,1791.457
49423852,32.629546999999995,-117.080803,2078.315
49423856,32.628658,-117.084007,2394.225
49227366,32.601006,-117.05808999999999,3624.047
49161834,32.633194,-117.03836799999999,3628.8320000000012
49161838,32.631546,-117.0382,3564.5690000000013
49292944,32.604088,-117.055237,3634.067999999999
4341311257,32.615420199999996,-117.09012109999999,2593.937999999999
4341311272,32.6174325,-117.08294550000001,1882.465
4341311273,32.6175814,-117.08237920000002,1827.657
49555283,32.635459999999995,-117.069901,2003.71
49555289,32.634846,-117.06983899999999,2076.661
4343408567,32.604133399999995,-117.088346,4234.852
49359095,32.617645,-117.038071,4617.999000000002
49359096,32.617908,-117.037292,4539.397000000001
49359101,32.618187,-117.03661299999999,4468.2170000000015
49359158,32.623138,-117.077972,1499.542
49752436,32.625076,-117.094078,3310.7919999999986
49097118,32.647568,-117.081131,3389.0969999999993
49162850,32.618687,-117.04326599999999,3382.7230000000013
49162865,32.616127,-117.05351999999999,2445.988
49162864,32.615635,-117.05526,2274.0820000000003
49162877,32.616879,-117.050423,2748.9190000000003
49162879,32.617439000000005,-117.048447,2848.8260000000005
49162885,32.617645,-117.04715700000001,2973.504000000001
49359740,32.6490614,-117.082935,3660.618
49359757,32.648815,-117.084671,3830.645999999999
3694144402,32.6411494,-117.0753156,2252.496
49097809,32.62278,-117.087624,2581.3569999999995
49097810,32.621983,-117.08731100000001,2488.012
49097811,32.621208,-117.08701299999998,2578.595
49097812,32.6203,-117.08651699999999,2103.955
49097813,32.618595,-117.085854,2303.452
49097824,32.616554,-117.086243,2196.989
49359994,32.629307,-117.055931,2536.3879999999995
49360000,32.629944,-117.054604,2556.0659999999993
49360007,32.630184,-117.052902,2723.2909999999993
49360013,32.630596000000004,-117.05242199999999,2790.2769999999987
49360029,32.631351,-117.04930900000001,3094.5499999999993
49360033,32.631763,-117.04763799999999,3036.4870000000005
275721486,32.6258785,-117.0947896,4228.9180000000015
4341706135,32.6281002,-117.04685970000001,2448.6030000000005
4341706139,32.6284487,-117.04642790000001,2519.620000000001
4341706141,32.628788300000004,-117.04536809999999,2609.3840000000005
4341706146,32.628925800000005,-117.04542009999999,2625.4300000000007
49556923,32.642544,-117.06176,3232.518
49098175,32.624621999999995,-117.05129199999999,2115.1679999999997
49098184,32.622494,-117.05258899999998,2054.379000000001
49098191,32.619331,-117.054153,2190.814
49556945,32.644215,-117.05918100000001,3583.0219999999995
49098193,32.618645,-117.054993,2081.016
49098201,32.618153,-117.057281,1857.237
3215732308,32.6239445,-117.0632308,1085.557
49688233,32.630660999999996,-117.09515400000001,4350.792
49164008,32.63258,-117.053078,2735.1539999999995
49164011,32.633186,-117.05133799999999,2730.1619999999994
3534237475,32.639598,-117.0859736,3346.032999999999
3534237474,32.638643699999996,-117.0859982,3638.2990000000004
3534237477,32.641313399999994,-117.08663700000001,3535.697999999999
49098569,32.646343,-117.078461,2993.9519999999993
49098573,32.645615,-117.07817800000001,2908.7759999999994
49557360,32.628749600000006,-117.04550220000002,2596.109000000001
49557362,32.628843599999996,-117.04517609999999,2628.387000000001
49557376,32.628860499999995,-117.04227809999999,2904.356000000001
49557400,32.6266054,-117.03242900000001,3883.4020000000014
49557410,32.6249112,-117.02558789999999,4580.047000000001
48967593,32.614898600000004,-117.0910824,3105.583999999999
49491901,32.662471999999994,-117.086304,4985.576999999998
48967631,32.604267,-117.0890916,4163.276999999999
48967632,32.6077078,-117.090296,4568.226
49229816,32.616524,-117.058922,2182.528
49229817,32.613087,-117.057549,2582.013000000001
49229818,32.612278,-117.057243,2676.425
49229819,32.611019,-117.05673999999999,2824.134
49295357,32.594776,-117.07113600000001,4215.039000000002
49229822,32.609631,-117.056198,2986.6079999999997
49229824,32.608212,-117.055649,3152.562000000001
49229827,32.606178,-117.05486299999998,3390.4390000000008
49426467,32.6527511,-117.0934009,4964.781
49426469,32.649399,-117.092072,4588.542
49426475,32.647667,-117.091408,4549.603999999998
49426481,32.639015,-117.088058,3551.690999999999
49426489,32.632977000000004,-117.08570900000001,2867.269
49098809,32.630615,-117.03549199999999,3837.0940000000014
49098813,32.629707,-117.035156,3729.025000000001
49426501,32.614849,-117.07861299999999,1950.912
49426515,32.625202,-117.082649,1991.171
49426522,32.620022,-117.080643,1777.274
49426523,32.618305,-117.07996399999999,1576.04
49623133,32.629761,-117.066353,1186.5410000000002
49623141,32.62833,-117.07145700000001,887.118
49426568,32.611408000000004,-117.077248,2354.4
49426569,32.610107,-117.07676699999999,2505.918
49426570,32.607966999999995,-117.07591200000002,2757.008
49426577,32.604507,-117.074577,3161.575
49295511,32.644249,-117.04313700000002,4697.159000000001
49295512,32.643547,-117.04326599999999,4741.428
49295517,32.643046999999996,-117.043571,4678.832
49623235,32.624611,-117.08476999999999,2200.3920000000003
49623238,32.624191700000004,-117.08618200000001,2340.69
49099207,32.648254,-117.09618400000001,4994.037999999999
49099210,32.646534,-117.09552,4954.102999999999
49099211,32.646099,-117.095352,4903.339999999998
49099212,32.645664000000004,-117.095177,4852.27
49099215,32.641315000000006,-117.09351299999999,4347.982999999998
49099217,32.637859000000006,-117.09216299999999,3957.014999999999
49099216,32.639587,-117.09281899999999,4145.576999999998
49099218,32.634411,-117.09081299999998,3568.264
49099221,32.632687,-117.090134,3367.419000000001
49099222,32.631844,-117.08979,3268.292000000001
49099223,32.631423,-117.089625,3218.995000000001
49099225,32.627514,-117.08809699999999,2797.816
49099227,32.6240744,-117.08674599999999,2395.0959999999995
49099228,32.620613,-117.08541899999999,1995.391
49099226,32.625782,-117.087433,2595.576
49099229,32.61887,-117.084732,2173.4429999999998
49099230,32.6172062,-117.08410409999999,1983.588
49099231,32.6154684,-117.08333130000001,2204.901
49099232,32.6137218,-117.08265800000001,2349.967
49099273,32.6067886,-117.08008400000001,3169.205
49099274,32.6034498,-117.07860459999999,3557.513
49099272,32.6102364,-117.08144250000001,2765.83
49099276,32.598488,-117.0768191,4141.568
49099278,32.5947251,-117.0750962,4598.269
49099280,32.5929803,-117.07415470000001,4811.071
5896399411,32.617628,-117.0822116,1809.2679999999998
5896399412,32.6176576,-117.0824227,1818.255
5896399413,32.6171245,-117.08398909999998,2009.679
5896399414,32.6170876,-117.0841189,1996.848
49099523,32.612839,-117.08577700000001,2658.177
49099524,32.609402,-117.084427,3057.737
49099530,32.642193,-117.097191,4846.768999999998
49099531,32.626606,-117.091293,3088.7319999999995
49099534,32.617908,-117.08834099999999,2543.228
49099537,32.626507000000004,-117.091637,3122.7759999999994
49099538,32.623028999999995,-117.0902808,2757.505999999999
49099539,32.622997,-117.0903996,2751.0350000000008
49099540,32.621395,-117.08976000000001,2563.099
49099541,32.619587,-117.089073,2356.164
49099552,32.633621000000005,-117.07994099999999,2225.072
49099554,32.645557000000004,-117.08486200000002,3637.3070000000002
49099553,32.631896999999995,-117.07926200000001,2326.0600000000004
49099557,32.64389,-117.084267,3443.574
49099558,32.642132000000004,-117.083603,3442.4289999999987
49099559,32.631797999999996,-117.079567,2295.4510000000005
49099560,32.6306,-117.079086,2436.072000000001
49099561,32.626568,-117.077751,1508.2690000000002
49099562,32.624851,-117.077072,1471.965
49099563,32.624203,-117.07681299999999,1547.9920000000004
48968693,32.6166,-117.079292,1775.8059999999996
48968694,32.616413,-117.079224,1797.553
48968706,32.598476,-117.069069,3605.0070000000014
49427515,32.660275,-117.08725,4944.337
49230995,32.642986,-117.051552,4961.177
49624215,32.605548999999996,-117.038513,4752.37
49165512,32.630966,-117.103104,4743.187
49165516,32.6265878,-117.1014707,4243.3139999999985
49165527,32.621134600000005,-117.09868859999999,3577.2029999999995
49165544,32.6217702,-117.0946983,3197.9539999999993
49100023,32.601368,-117.08151200000002,4885.6
49100025,32.600834000000006,-117.08136,4824.468000000002
49100027,32.598488,-117.081322,4563.399
49165569,32.630753000000006,-117.103951,4825.964
49624347,32.611118,-117.051193,3087.387
49624417,32.597588,-117.07121299999999,4077.146000000001
49100136,32.629826,-117.093498,3565.5090000000005
49100137,32.629719,-117.09391000000001,3605.8840000000014
49100142,32.6291523,-117.0962831,3838.178
49100143,32.6290477,-117.0966418,3873.726000000001
49100144,32.628722499999995,-117.0975295,3965.9600000000014
49100166,32.632092,-117.085373,2763.9509999999996
49690019,32.609158,-117.05502299999999,3305.4330000000004
49690035,32.611809,-117.04176299999999,4037.63
49165817,32.631054,-117.02883899999999,4353.616000000001
49165972,32.645451,-117.048111,4890.4209999999985
49165995,32.644512,-117.046547,4597.261
49624752,32.598175,-117.071274,4006.3570000000013
49166174,32.6277865,-117.05074750000001,2394.611000000001
49166182,32.627955199999995,-117.05188429999998,2354.02
49166186,32.6282528,-117.0510747,2436.754
3590731934,32.64038660000001,-117.0812779,3082.9909999999986
3590731935,32.640423,-117.08097849999999,3086.6009999999987
3590731939,32.6406851,-117.0812213,3049.3469999999993
3590731940,32.6408538,-117.08129679999999,3029.3009999999995
5896419604,32.5929771,-117.0742669,4800.554
5896419612,32.5947217,-117.07521559999999,4587.077
5896419615,32.594840399999995,-117.0752672,4573.021000000002
5896419616,32.594840399999995,-117.0751472,4593.699000000001
49559918,32.5947191,-117.05592709999999,4529.32
49559924,32.591656,-117.05594599999999,4870.003
49101486,32.635674,-117.056824,2493.9
49101495,32.633171000000004,-117.05641200000001,2238.2519999999995
49101499,32.632614000000004,-117.056351,2175.4589999999994
49101500,32.632496,-117.05673999999999,2136.7409999999995
49101501,32.629428999999995,-117.055527,2496.1959999999995
5412043756,32.629196,-117.095532,3789.746999999999
5412043761,32.629004200000004,-117.09623300000001,3855.301
5412043762,32.628912400000004,-117.0965858,3889.658
1679899685,32.6001687,-117.0515082,3943.3440000000014
49233043,32.608299,-117.041679,4256.017
49560796,32.613929999999996,-117.054649,2468.705000000001
49364355,32.63316,-117.060997,1980.076
48971160,32.641101,-117.0536124,3539.645
49102391,32.643639,-117.04416699999999,4611.453
49692523,32.631943,-117.0373,3693.4860000000012
1164525498,32.6054107,-117.0373207,4917.885
49561583,32.642719,-117.05108600000001,4908.402
49430882,32.62793,-117.06284299999999,1221.008
49430903,32.6269,-117.065224,959.602
49299862,32.645889000000004,-117.069771,3241.5209999999993
49299866,32.645317,-117.07241100000002,2983.4309999999987
49299868,32.6418608,-117.0846483,3339.7859999999987
49299869,32.641586,-117.085678,3440.9259999999986
49299873,32.643271999999996,-117.079552,2899.748
49299882,32.64241,-117.082603,3142.2940000000003
49299890,32.640732,-117.088722,3741.373999999999
49299892,32.640167,-117.090759,3942.189
49299895,32.639759000000005,-117.092216,4085.964
49299898,32.643871000000004,-117.07750700000001,2705.2340000000004
49299961,32.618190999999996,-117.07539399999999,1319.5079999999998
49299964,32.6171,-117.07948300000001,1717.4009999999996
49234529,32.627834,-117.10672,4958.935
49562310,32.610985,-117.04682199999999,3631.339
49431248,32.635708,-117.04415900000001,3822.6420000000003
49431269,32.634563,-117.04219099999999,3542.742
49431270,32.633784999999996,-117.04189299999999,3633.641
49431278,32.632717,-117.041992,3405.6110000000012
49431281,32.632046,-117.04221299999999,3328.182000000001
49431282,32.631294,-117.042473,3241.0910000000013
49234695,32.627193,-117.089203,2882.3629999999994
49234697,32.626614000000004,-117.08896599999999,2814.2629999999995
49431350,32.650936,-117.08136699999999,3663.1
49300364,32.654125,-117.08818799999999,4617.424999999998
49300373,32.652515,-117.088753,4418.714999999998
49103994,32.628082,-117.054878,2069.721
49103996,32.628597,-117.05471000000001,2129.356
49104002,32.629448,-117.052353,2374.3540000000007
49104006,32.629871,-117.051277,2486.109000000001
49431694,32.615417,-117.064392,1967.286
49431696,32.61504,-117.064247,1923.22
5151147221,32.6129477,-117.08538829999999,2619.8160000000003
5151147222,32.6133164,-117.0840612,2488.929
5151147224,32.613749,-117.0857075,2713.7990000000004
5151147227,32.612569199999996,-117.08671650000001,2751.1469999999995
49628596,32.6392903,-117.07889499999999,2494.826
49628600,32.637043,-117.089546,3917.0869999999986
49300944,32.647418300000005,-117.07939099999999,3350.3179999999993
1796818576,32.6477335,-117.0578886,4533.602999999999
1796818584,32.64786289999999,-117.05787169999999,4548.078
1796818592,32.6479673,-117.0600249,4331.8049999999985
1796818593,32.647987300000004,-117.06061499999998,4276.509999999998
1796818601,32.6480624,-117.0632916,4572.998999999999
1796818602,32.6480905,-117.0624615,4495.216999999999
1796818604,32.6480956,-117.06193300000001,4445.731999999999
1796818606,32.6481225,-117.060076,4756.519
1796818607,32.6481212,-117.060248,4358.958
1796818608,32.648127,-117.0604106,4303.107999999998
1796818618,32.648317,-117.06044320000001,4324.806999999999
1796818625,32.6485369,-117.0545993,4861.248999999999
49104780,32.625885,-117.04625700000001,2653.745000000001
49104781,32.625209999999996,-117.04601299999999,2732.203000000001
49104782,32.624546,-117.04576100000001,2776.48
49432610,32.64127,-117.07314299999999,2397.9120000000003
49432613,32.640415000000004,-117.07615700000001,2300.8360000000002
49432614,32.640144,-117.077148,2397.7499999999995
49760486,32.60931,-117.04078700000001,4337.709
49280295,32.630596000000004,-117.04171799999999,3104.356000000001
49280296,32.630375,-117.040833,3190.798000000001
49432951,32.640934,-117.077454,2490.1489999999994
49280299,32.629887,-117.037392,3518.677000000001
49498498,32.63863,-117.068878,2280.004
49280300,32.62981,-117.036491,3603.485000000001
49498508,32.634884,-117.067291,1846.1629999999998
49498511,32.6343198,-117.067085,1911.7979999999998
49498516,32.647846,-117.072456,3333.5069999999987
49432989,32.64307,-117.06833600000002,2909.6539999999995
49432993,32.642262,-117.07121299999999,2625.6869999999994
49039804,32.6119777,-117.08211259999999,2562.2870000000003
49760849,32.608501000000004,-117.040398,4349.5
5380372715,32.6403087,-117.0796395,2864.09
49433202,32.609066,-117.038452,4806.392
49236745,32.613129,-117.08474,2555.835
49236768,32.61813,-117.08753200000001,2463.945
49433384,32.642029,-117.069397,2700.168
49236776,32.616344,-117.08698999999999,2270.7469999999994
49433388,32.632923,-117.065331,1690.375
49433389,32.632019,-117.064957,1583.9289999999999
49236790,32.623311699999995,-117.08927040000002,2657.6379999999995
49433399,32.630352,-117.064232,1395.7569999999996
49433403,32.620098,-117.05983700000002,1715.0220000000004
49433405,32.652596,-117.07344099999999,3997.431
49433407,32.6516,-117.073051,3880.817
49433425,32.640194,-117.067146,2574.251
49236817,32.640739,-117.095551,4549.267999999998
49236821,32.609695,-117.083366,2953.118
49236824,32.6232115,-117.08961470000001,2674.2329999999997
49433501,32.646942200000005,-117.07611059999999,3386.7019999999993
49433517,32.6529703,-117.0783228,3723.167
49630280,32.607185,-117.05631299999999,3278.96
49630289,32.607018,-117.057426,3170.7049999999995
49106241,32.628036,-117.065666,987.475
49106243,32.627659,-117.06701699999999,854.192
49106245,32.627277,-117.068398,718.067
49106247,32.626907,-117.069748,585.111
49106249,32.626339,-117.071793,786.7669999999999
49106248,32.626625,-117.070793,687.875
49106250,32.626057,-117.07279199999999,885.4380000000001
49106251,32.624653,-117.077919,1393.12
49106252,32.624404999999996,-117.07881200000001,1481.18
49106253,32.623978,-117.08036799999999,1634.443
49106255,32.6251627,-117.0759175,1585.504
49106256,32.625069,-117.07627099999999,1550.7980000000002
49106257,32.624619,-117.07791100000001,1389.266
49106258,32.621609,-117.088982,2486.449
49696085,32.597313,-117.053253,4428.223
49106261,32.621128000000006,-117.090553,2640.1249999999995
49106262,32.620903000000006,-117.09133100000001,2716.972
49696103,32.597038,-117.053207,4459.104
49302900,32.5988074,-117.04487240000002,4722.314000000001
49302917,32.5984719,-117.06673870000002,3544.6310000000008
49302927,32.598911,-117.058098,3857.046
49302936,32.598488,-117.077164,4173.8780000000015
49302940,32.598515,-117.084099,4515.593999999999
1741835684,32.6287794,-117.0428271,2851.068000000001
1741835686,32.6273788,-117.03437240000001,3660.624000000001
1741835690,32.628240000000005,-117.0401345,3110.4000000000005
1741835696,32.6278502,-117.0367261,3432.7680000000005
