nid,lat,lon
49355588,32.597801,-117.032806
3402597943,32.729001,-117.1010194
2522422086,32.7750564,-117.2348723
49093447,32.7571567,-117.0240253
5532359496,32.7068138,-117.1485959
5380381513,32.637789,-117.0819165
5380381514,32.6379224,-117.0819827
5380381515,32.6382952,-117.0801562
5380381516,32.6384127,-117.0802072
5532359497,32.743177,-117.183781
49093450,32.7601073,-117.0228845
49617739,32.7324461,-117.2276346
5380381520,32.6382091,-117.0809622
5532359501,32.7139212,-117.1477765
5532359503,32.7259048,-117.1663737
49093456,32.760822,-117.022827
49617744,32.731606,-117.22628
49617746,32.7313486,-117.2259094
49617743,32.7317891,-117.2265789
3402597945,32.7291025,-117.1011225
3402597946,32.7291576,-117.1011785
3402597947,32.7292228,-117.1007372
49617754,32.734818,-117.231537
3402597948,32.7294085,-117.1008419
49290084,32.7294396,-117.246971
49421159,32.587582,-117.122513
5751446376,32.7948195,-116.9054265
49290087,32.7296458,-117.2480123
49421166,32.585815,-117.121277
48896883,32.668396,-117.016792
48896884,32.668129,-117.016632
49159039,32.726772,-117.01886
49159040,32.726994,-117.019203
49421187,32.696331,-117.1835016
49224581,32.769772,-117.076271
49224583,32.76976,-117.071907
49421196,32.6951752,-117.1807471
49421199,32.6942507,-117.1785439
49224591,32.7704283,-117.0787765
49421201,32.6941126,-117.1782149
49290130,32.709934,-117.038528
49421203,32.69401,-117.1779705
49251911,32.79472,-117.16304
49421207,32.6935441,-117.1768602
49224599,32.770168,-117.077057
49224601,32.7701824,-117.0762711
49290144,32.736015,-116.979813
49421217,32.6925473,-117.1744847
49224610,32.76992,-117.064751
49251913,32.793835,-117.163933
49290151,32.738964,-116.900948
49421225,32.6913173,-117.1715536
49290155,32.738419,-116.900833
49290158,32.746449,-116.921829
49290159,32.746506,-116.921257
49748911,32.602337,-117.025452
49748913,32.601906,-117.025467
49748916,32.717384,-117.010551
49290176,32.794304,-117.08622
49290177,32.794289,-117.083267
2394627010,32.5749467,-117.124276
2394627013,32.5764756,-117.1243087
1497485174,32.6594536,-117.1083131
4632484816,32.6719258,-117.1071409
4632484817,32.6710724,-117.1067992
49224661,32.776791,-116.909607
49617878,32.7894139,-117.2023642
49093593,32.71862,-117.027283
49093594,32.7184573,-117.0246882
49093595,32.729027,-116.978539
49421276,32.726765,-116.962852
49421278,32.72702,-116.962357
49421284,32.583916,-117.12236
1660230628,32.6541365,-117.0984148
1660230629,32.6546872,-117.0986274
49093606,32.729881,-116.978867
1660230631,32.6570737,-117.0995694
1660230632,32.6585852,-117.1001415
49421290,32.580261,-117.122368
1660230633,32.6594522,-117.100476
49224676,32.777924,-116.906258
1660230635,32.660315,-117.1008175
49617900,32.798199,-117.201431
49617903,32.71513,-117.019333
1660230639,32.6611688,-117.101152
49251928,32.7653024,-117.1969819
1660230642,32.662033,-117.1014861
1175067637,32.7516481,-117.1235548
49617909,32.716549,-117.020737
1660230645,32.663765,-117.1021601
4341505019,32.639704,-117.0838246
1660230659,32.6654615,-117.1028218
1660230660,32.6672133,-117.1035004
1660230661,32.6680626,-117.1038355
1660230662,32.6689433,-117.1041832
1660230664,32.6697912,-117.1045129
276241418,32.7578699,-117.2039155
49617932,32.7209833,-117.1139961
1660230668,32.6706957,-117.1048509
49224726,32.7549411,-117.0922064
4603911194,32.6833829,-117.1082238
4603911195,32.6833863,-117.1096937
49224732,32.754925,-117.090073
49617951,32.74548,-116.998772
49224735,32.754921,-117.088997
49617953,32.745819,-116.997437
1164676287,32.613781,-117.0205948
49224739,32.75491,-117.087929
49552423,32.771656,-117.014603
1660230697,32.6715056,-117.1052922
49224746,32.754887,-117.084702
49552427,32.6371481,-116.9863845
1660230699,32.6715392,-117.1051837
1660230700,32.6723912,-117.1055144
49617963,32.788851,-116.918758
49224750,32.754879,-117.083633
1660230702,32.6732489,-117.1058491
49749040,32.7581375,-116.9560321
49224752,32.754883,-117.081413
49224754,32.754857,-117.0789896
1660230704,32.6741163,-117.106191
3011386421,32.7198815,-117.1730547
49224756,32.754837,-117.077797
1660230708,32.6766958,-117.1071982
49224758,32.754822,-117.076683
1660230706,32.6758346,-117.1068564
1660230711,32.6775596,-117.1075365
1660230714,32.6784245,-117.1078753
5717040187,32.6869514,-117.0944645
1660230717,32.6792776,-117.1082055
49224768,32.754925,-117.07428
49749056,32.706589,-117.05899
5717040197,32.6873464,-117.0943718
49224774,32.755272,-117.071831
5717040198,32.6871785,-117.0936452
1660230728,32.6801457,-117.1085486
49224777,32.756096,-117.070427
1660230729,32.6810048,-117.1088787
49552461,32.656631,-116.976448
49159245,32.643269,-117.034309
3566279757,32.6046743,-117.0685768
5717040206,32.686829,-117.0937561
49224784,32.757023,-117.068588
5717040210,32.6908985,-117.0941413
5717040215,32.6897026,-117.0951626
5717040219,32.6881047,-117.0952141
49618011,32.7185315,-117.046402
49552481,32.553555,-117.046097
49552482,32.55415,-117.046127
49618017,32.642849,-116.987106
49290343,32.745731,-117.177437
49290346,32.7460985,-117.1780557
49749102,32.7911,-116.934517
49290353,32.747437,-117.180199
49552503,32.6362097,-116.9856336
49159288,32.751225,-117.219872
49159291,32.725857,-116.958794
49159295,32.726212,-116.958603
49159304,32.728748,-116.959091
49159306,32.729404,-116.959381
1171659920,32.5797844,-117.0034539
49159314,32.730213,-116.960121
49159316,32.73053,-116.96051
1171659955,32.5793201,-117.0024793
49224890,32.658085,-116.977028
49749181,32.606152,-117.037781
49224895,32.657978,-116.976463
49224897,32.657764,-116.975998
49028290,32.571728,-117.071381
4602338499,32.7718055,-117.0579442
4602338500,32.7717701,-117.0589902
49028293,32.57127,-117.071381
49028294,32.571266,-117.071899
49028291,32.571724,-117.072983
1171659976,32.5791393,-117.0027557
49749188,32.755884,-116.9500265
49028298,32.57217,-117.072983
49028302,32.572193,-117.071953
49028306,32.570087,-117.071381
49224919,32.656292,-116.980431
49028312,32.569122,-117.071541
4598340823,32.7259461,-117.0851773
49290469,32.670787,-117.107806
49552615,32.754871,-116.910423
49290481,32.669514,-117.112396
275979505,32.7218309,-117.1547578
49290484,32.6692332,-117.113462
4341898488,32.770496,-117.1877835
1228021004,32.7273611,-117.1045563
49487119,32.758602,-117.080833
1171660048,32.5797948,-117.0040351
49159448,32.796841,-117.057266
49159449,32.797099,-117.0576302
356523315,32.6209963,-116.9699835
49421621,32.726055,-117.105583
49552697,32.7798,-117.197578
48962880,32.7790465,-117.1012671
49290563,32.731556,-117.046356
49421636,32.738728,-117.011581
3932167492,32.7605277,-117.1940313
49421638,32.739529,-117.011589
49290567,32.732296,-117.04631
48962890,32.7779279,-117.101516
48962891,32.777964,-117.1007779
48962893,32.7781904,-117.1006405
49749330,32.561626,-117.073753
49290582,32.727268,-117.045471
49552726,32.777618,-117.196671
49290584,32.728531,-117.045753
49552729,32.777279,-117.196548
49290590,32.731556,-117.04641
49028448,32.704533,-116.905418
1336352096,32.7519032,-117.0769544
1336352097,32.7520029,-117.0790564
49028451,32.705395,-116.905457
49552739,32.776783,-117.195969
49028453,32.704529,-116.904427
1336352100,32.7526438,-117.0773734
1336352102,32.7494847,-117.0848842
49028456,32.703159,-116.904602
1336352105,32.7529838,-117.077376
49225066,32.578856,-117.0804262
3572571499,32.7831664,-116.9795619
49618283,32.699429,-117.017159
49225065,32.579063,-117.080208
49618286,32.699852,-117.0177
49618288,32.627548,-117.050529
1336352113,32.7521543,-117.0848384
3378978170,32.7421315,-117.1594748
3378978171,32.7349254,-117.1705413
49159552,32.742489,-117.070358
3378978176,32.7468961,-117.1695623
3378978177,32.7478549,-117.1694497
49159555,32.74147,-117.069946
49159561,32.740715,-117.070557
49028494,32.704514,-116.902809
49028496,32.705807,-116.902878
296689044,32.7719983,-117.0178863
660544916,32.7917913,-117.2499751
49552792,32.696911,-117.149193
49749412,32.777695,-117.196381
49552806,32.600826,-117.053268
278076838,32.7296751,-117.1964518
49421738,32.713367,-117.074562
316743092,32.746417,-117.1463465
2800426426,32.7320716,-117.1944084
2800426433,32.7261388,-117.1743333
49159625,32.735409,-116.982841
48963020,32.773526,-116.995573
49028557,32.7925997,-116.916611
49159630,32.735287,-116.982224
49094093,32.745369,-117.151207
49094095,32.747452,-117.151222
49094096,32.7484149,-117.1512269
49159634,32.704865,-117.123917
49094097,32.749565,-117.151222
49159637,32.702251,-117.123909
49094101,32.7509112,-117.1512024
49159639,32.701206,-117.123894
49094104,32.743805,-117.151199
49159643,32.7011944,-117.1240436
49094109,32.7411356,-117.1511977
49094110,32.741718,-117.151176
49159647,32.699444,-117.1240494
49094111,32.742249,-117.151192
49159652,32.6977469,-117.1243302
49028581,32.789021,-116.937271
49028582,32.788921,-116.937271
49028580,32.7924688,-116.91801
49290730,32.786671,-117.165359
49290734,32.786884,-117.165077
49683954,32.761322,-116.989067
2800426493,32.7250343,-117.1735318
6112353792,32.6752289,-117.1090434
49552901,32.693474,-117.124252
49094158,32.771488,-117.063049
49552915,32.691841,-117.124527
49094163,32.774475,-117.063728
49552919,32.749836,-117.230362
565321239,32.6895281,-117.1885197
49552921,32.750912,-117.232094
846536215,32.74097,-117.18255
49094168,32.7772211,-117.0644291
660545048,32.7920112,-117.2489412
49159725,32.777634,-116.945442
49618485,32.788387,-117.008682
49159735,32.775482,-116.945709
4239531582,32.6488528,-116.9798966
4239531583,32.6488469,-116.9799814
316481090,32.7482809,-117.1604154
49421914,32.767445,-116.949883
49421918,32.755196,-117.165001
49421919,32.7552192,-117.1671498
5312224866,32.6305481,-116.9409626
5312224867,32.6305324,-116.9410569
6035807846,32.7777643,-117.0437069
347414120,32.7732075,-117.073824
49159786,32.7291356,-117.0707001
48897658,32.6997977,-117.143037
49290878,32.750351,-117.127693
49487486,32.7168092,-117.1485899
49290880,32.752216,-117.127693
48897665,32.69875,-117.139252
49290882,32.7540716,-117.1277009
49290884,32.75541,-117.1276994
49487495,32.7094079,-117.1486101
49290888,32.75729,-117.127708
49487496,32.7104563,-117.1486184
49290890,32.7609068,-117.127728
49487498,32.7115377,-117.1486176
49487504,32.576508,-117.097076
49159831,32.73315,-117.006432
49159837,32.733116,-117.005447
49094302,32.772411,-117.001358
49159842,32.7328357,-117.0032584
49159846,32.715763,-117.088203
49159848,32.715755,-117.08725
49618604,32.732616,-116.96904
2138447534,32.7485906,-117.0729791
49159855,32.7271,-117.076233
49749678,32.750293,-117.144402
49094321,32.77298,-116.997147
49094322,32.7735344,-116.99714
2138447539,32.7485093,-117.0721998
2138447540,32.7446584,-117.0791292
2138447541,32.7448187,-117.0791272
49094324,32.645142,-117.024651
49094333,32.646767,-117.021446
49094337,32.767673,-117.106247
2138447559,32.7448947,-117.079446
49094344,32.555099,-117.047974
2138447561,32.744618,-117.0794464
49094345,32.555084,-117.043518
49094346,32.555069,-117.042587
48963283,32.669491,-117.105621
49094363,32.74651,-117.058502
49094368,32.746216,-117.057503
49749728,32.750366,-117.123993
49094371,32.780834,-117.069656
49094375,32.6570488,-117.0996675
4848230120,32.6275363,-117.0414222
49094376,32.656708,-117.100906
49094377,32.6561925,-117.1027785
49094378,32.6558684,-117.1039533
49749739,32.749958,-117.121071
49290993,32.76722,-117.09034
49094386,32.6561191,-117.105232
49094387,32.755196,-116.98378
49094390,32.781956,-117.024658
49094394,32.784096,-117.023232
48963324,32.668343,-117.07901
48963325,32.668503,-117.078453
49291009,32.770668,-117.062149
48963329,32.7443946,-116.9774358
48963330,32.74345,-116.972977
49291016,32.771553,-117.062737
48963350,32.6885246,-117.099191
49159972,32.799095,-116.952164
49159974,32.799103,-116.950974
49618729,32.75869,-117.05822
49028908,32.781857,-116.971977
49028909,32.782227,-116.971977
49028911,32.784046,-116.962303
48897841,32.7756201,-117.0080989
49028913,32.784119,-116.962303
48897857,32.7736547,-117.002714
48897859,32.7728642,-117.002381
49160005,32.697548,-117.136597
49160007,32.6975541,-117.1359576
49553224,32.770489,-117.200867
49160009,32.6975717,-117.1347835
49160011,32.6975883,-117.1338124
49553227,32.756199,-117.224617
49553229,32.756516,-117.224388
49684300,32.795643,-117.178619
49225547,32.669323,-117.048264
49160016,32.697575,-117.129494
49553232,32.748722,-117.231331
49225548,32.668648,-117.04808
49225554,32.775513,-117.204231
4604108627,32.6785614,-117.1039821
49749844,32.781219,-116.953659
49225556,32.7757188,-117.203119
49225561,32.775394,-117.202057
4341833576,32.7957246,-116.9622984
2808094569,32.7093795,-117.1610415
2808094570,32.7093725,-117.1601315
49225578,32.7459058,-117.2166629
4341833582,32.797493,-116.9623076
4341833585,32.799141,-116.9622996
49749875,32.6972725,-117.137262
49291126,32.776218,-117.042603
49291127,32.777149,-117.042633
49749884,32.699627,-117.140519
49225598,32.748421,-117.213799
49225599,32.748695,-117.213577
3642892164,32.5964001,-117.0294071
3642892166,32.5964304,-117.0305858
49422216,32.69162,-117.065071
49618824,32.721832,-117.011147
48963468,32.7683616,-117.1046544
48963470,32.7684564,-117.1047455
49422223,32.691917,-117.064613
49684367,32.786469,-117.238327
49422225,32.692139,-117.06382
49749909,32.703079,-117.145531
49291160,32.7557055,-117.191116
1724784552,32.7267604,-117.2174785
49291178,32.7555015,-117.1925483
49291184,32.653877,-117.062317
49225650,32.796444,-117.199074
49225655,32.796837,-117.197777
1724784571,32.727157,-117.2180651
1724784572,32.7272713,-117.218151
49291197,32.652241,-117.062241
49422269,32.779022,-117.196953
3876921276,32.6730905,-116.9328148
3352829888,32.7726203,-117.0707224
1229987776,32.6671022,-116.9907473
3876921279,32.6732872,-116.9351647
3876921280,32.6733556,-116.9357094
1229987780,32.6690578,-116.9959948
3876921281,32.6742699,-116.9325161
3876921284,32.674503,-116.9351189
1229987783,32.6692653,-116.9950442
49422280,32.778427,-117.195473
3876921289,32.6754037,-116.9325215
49422282,32.778065,-117.19487
49487818,32.792732,-116.924606
49487819,32.792046,-116.924599
49225673,32.7974157,-117.1933853
3876921293,32.6757739,-116.9353999
49618893,32.7732086,-117.1495308
49487823,32.790039,-116.924583
49487821,32.790703,-116.924591
1724784594,32.7299163,-117.2190562
3876921298,32.6767271,-116.9325812
1229987796,32.6700736,-116.9953231
3876921299,32.6768322,-116.9347101
49487827,32.789368,-116.924583
1229987799,32.6674228,-116.9920187
1724784604,32.7321982,-117.2226402
1229987811,32.6663805,-116.9908369
1724784615,32.732141,-117.2226919
49356775,32.751255,-116.918808
48963560,32.726349,-117.1965369
1724784620,32.7305498,-117.2201263
401874925,32.7447427,-117.2327923
2627674094,32.6314099,-116.9646152
3590725615,32.7389054,-117.0578638
2627674095,32.6318323,-116.9647708
3590725617,32.7392513,-117.0574858
1724784625,32.7298448,-117.2191816
3590725619,32.7392752,-117.0578676
3590725620,32.7394288,-117.0576089
49291253,32.631245,-117.002083
2627674096,32.6319052,-116.9648003
3590725623,32.7398077,-117.0571597
2627674097,32.6325967,-116.9652295
49094644,32.700439,-117.090477
49094645,32.699749,-117.090492
3590725627,32.739845,-117.0576002
49094646,32.699043,-117.090508
49618937,32.648499,-117.026047
49094650,32.694035,-117.090286
49094651,32.693592,-117.090302
49618938,32.795227,-117.167747
49618939,32.796406,-117.167747
49618942,32.647301,-117.017578
49094659,32.7114585,-117.1142158
49094660,32.713197,-117.1141935
49291269,32.632484,-117.000847
1724784646,32.727213,-117.2182755
1724784647,32.727101,-117.2181879
49094664,32.714607,-117.114616
49094667,32.73267,-117.041222
49094668,32.733379,-117.041222
49094669,32.733894,-117.041222
4848230421,32.6271631,-117.0413142
4848230422,32.6273873,-117.0404834
4848230423,32.6270439,-117.0417548
1724784661,32.7267503,-117.2175912
4848230425,32.6274776,-117.0418782
49618966,32.7519852,-116.9327437
5826224153,32.7597469,-117.1992775
49618975,32.7525445,-116.9345551
49750049,32.5573049,-117.0590394
435822630,32.7443962,-117.1518152
1724784678,32.731582,-117.2216295
49618985,32.630497,-117.005127
49094698,32.6379543,-116.9876973
49094699,32.638386,-116.9870525
49094700,32.638611,-116.98658
49094701,32.6394466,-116.9846296
49750057,32.5501442,-117.0416643
49094708,32.7111918,-117.0558274
49094709,32.711517,-117.0558204
49619004,32.6410292,-117.0296811
5670510691,32.7149932,-117.0821337
49684587,32.70665,-117.093643
49684590,32.755444,-116.954079
49094780,32.764248,-117.089752
49356924,32.776684,-117.176193
49356930,32.776199,-117.175133
49094788,32.765808,-117.090202
49094789,32.7663733,-116.9460154
49356941,32.774853,-117.172752
49553554,32.678596,-117.027382
49094805,32.767235,-116.942017
49356949,32.773937,-117.169197
49684635,32.75914,-116.915787
49553578,32.7052633,-117.1403408
49553583,32.7053142,-117.1381081
2009604273,32.7967132,-117.2164417
49684660,32.7754437,-117.0476248
49553588,32.705339,-117.1338818
49553591,32.7053666,-117.1295324
49553593,32.705345,-117.127388
1919951038,32.7891132,-117.1403695
49684683,32.6970744,-117.0214727
49684684,32.696758,-117.020317
49553613,32.7728196,-117.0216432
2009604301,32.7978595,-117.2158095
49553615,32.7728215,-117.0209974
49553618,32.7054095,-117.1241134
49357012,32.731876,-116.977867
49684694,32.764359,-116.986633
49684697,32.7643639,-116.9869554
289546457,32.7058355,-117.1193894
49553628,32.7052346,-117.151614
49029341,32.7593155,-117.0039838
49684701,32.583431,-117.076447
356524267,32.6203214,-116.9725933
49553654,32.7469419,-116.9713569
49252188,32.753708,-116.993408
49357071,32.7157798,-117.1647167
49357073,32.7157787,-117.1656112
49488146,32.611389,-117.029182
49357075,32.7157686,-117.1664836
49160471,32.7362354,-117.2128669
49160472,32.7370391,-117.2139457
49488152,32.6113319,-117.0282505
49160474,32.7376102,-117.2146964
276242713,32.7550722,-117.2020675
49357087,32.7157681,-117.170991
846536992,32.7544665,-117.1934396
49488165,32.757984,-116.903313
49488166,32.757786,-116.903488
49488171,32.757584,-116.903664
49488179,32.575752,-117.071564
49094966,32.6380751,-117.0809049
49094967,32.637554,-117.08297
49094968,32.637131,-117.084511
49094969,32.636841,-117.085533
49094970,32.636608,-117.086357
295182651,32.7447565,-117.0438148
49094971,32.636425,-117.087051
49357111,32.607349,-117.04583
49094973,32.635273,-117.091148
49357114,32.607391,-117.045311
1935699040,32.7748139,-117.2376838
49291589,32.5508528,-116.949508
49488203,32.573318,-117.071716
287973708,32.6477632,-117.0619664
49160530,32.77433,-117.060204
49291611,32.705059,-117.093712
49160545,32.775337,-117.061043
49095011,32.701382,-116.99894
49160548,32.769775,-117.060677
49160549,32.770592,-117.060448
49095013,32.702282,-116.998917
49160551,32.771084,-117.060371
49095014,32.703365,-116.998894
49095015,32.704208,-116.998878
49160554,32.768627,-117.059387
49095016,32.706066,-116.998833
49095017,32.707924,-116.998779
49095018,32.711628,-116.998688
49095019,32.7134975,-116.998642
49160559,32.769665,-117.06012
49095020,32.714905,-116.998619
49357167,32.7740422,-117.0203608
49357177,32.666645,-117.109009
49357179,32.666489,-117.109528
49684861,32.767387,-116.948578
49357183,32.6657937,-117.1121098
49357184,32.6656189,-117.1127095
49684870,32.769306,-116.948997
49095048,32.686443,-117.093307
49291657,32.7793151,-117.0911298
49095051,32.6881488,-117.0950707
49488267,32.578648,-117.045418
49488269,32.578632,-117.044258
49488282,32.770706,-117.06723
48964002,32.7980937,-117.2112918
49488294,32.7731143,-117.0669783
48964007,32.796387,-117.209419
49553834,32.585388,-117.025597
49619381,32.648224,-117.024902
49488317,32.7767822,-117.0676065
49488325,32.6591826,-116.9626618
49095111,32.737099,-117.038589
49095112,32.737129,-117.037514
49095113,32.7371249,-117.0364733
49095114,32.737129,-117.033409
49488330,32.766655,-116.914307
49095115,32.790943,-117.236229
49488333,32.768051,-116.91433
49095117,32.791145,-117.235313
49095119,32.791348,-117.234413
49095121,32.7915536,-117.2334966
49095122,32.791752,-117.232582
49095123,32.791901,-117.231903
1188766164,32.7414583,-117.1636935
49095124,32.789948,-117.240753
49095126,32.790146,-117.239883
49095127,32.682133,-117.110512
49095129,32.680702,-117.109978
49095130,32.67984,-117.109642
49422811,32.777302,-117.085426
49095131,32.6789646,-117.1093725
1188766170,32.7418637,-117.1638452
49095133,32.6781251,-117.1090435
49095135,32.675529,-117.107964
49095136,32.674664,-117.107628
49095137,32.672939,-117.106956
49095138,32.672073,-117.106621
49095921,32.576084,-117.025726
49422820,32.7789618,-117.0851639
49095140,32.671215,-117.106293
49095141,32.670357,-117.105942
49357286,32.737289,-116.976883
49095143,32.667679,-117.104897
49095142,32.668633,-117.105293
49095145,32.665173,-117.103928
49095146,32.66431,-117.1036
49095147,32.663464,-117.103256
49095144,32.666908,-117.104599
49422834,32.706223,-116.988983
49357298,32.740063,-116.975853
49422838,32.7073224,-116.9897422
296872481,32.7718514,-117.0656983
48898564,32.712704,-117.133751
49357321,32.73682,-117.120163
49357322,32.737427,-117.120163
48898586,32.764282,-117.1628929
3596755483,32.790178,-117.0374734
3876856354,32.6721875,-117.0104263
49422882,32.60664,-117.071808
49422884,32.606415,-117.072609
49408555,32.725849,-117.021393
49422892,32.605759,-117.075043
48898620,32.7597126,-117.2002422
49422909,32.736324,-116.980797
49095231,32.7714654,-117.0918653
49422931,32.600204,-117.025757
275718753,32.6190669,-117.0921875
49619564,32.761349,-117.077713
1164518006,32.6023233,-117.0555992
49029764,32.687634,-117.069733
49029765,32.6878728,-117.0701407
49750671,32.6165039,-117.0915876
49488533,32.776508,-117.194946
49488534,32.776051,-117.192627
48898715,32.7445828,-116.9668339
48898717,32.7454852,-116.9641249
48898718,32.7455785,-116.9619796
48898723,32.744202,-116.964699
49408581,32.746834,-117.049667
295183022,32.7437769,-117.0428381
1704207028,32.6173081,-116.9611772
49619642,32.646202,-117.018959
49408584,32.599525,-117.023483
48898756,32.7026267,-117.1459769
1704207047,32.6214267,-116.9629696
49619657,32.795227,-117.168587
275456717,32.7295939,-117.1075057
49750742,32.5813315,-117.0867355
1704207066,32.6244375,-116.9641106
49357530,32.641773,-116.975853
49750749,32.5797152,-117.0857716
49685218,32.7795238,-117.0453075
49095399,32.775536,-117.172684
49685224,32.779984,-117.045242
2019304169,32.7699337,-117.2040344
2019304170,32.7700547,-117.2039638
49095400,32.775482,-117.171997
49685231,32.647053,-116.976753
49685238,32.644253,-116.976212
1704207095,32.6276104,-116.9646747
49685248,32.794098,-117.164299
49619712,32.774014,-117.0071576
49619723,32.7734276,-117.003699
49095436,32.585884,-117.054024
49619724,32.7734192,-117.0029683
49357579,32.65625,-116.97747
49095438,32.584549,-117.054039
49095439,32.5837767,-117.054024
49095440,32.677803,-117.043953
49619729,32.7733107,-117.0016328
49095442,32.678139,-117.043266
49095443,32.678497,-117.042381
49095437,32.58522,-117.054024
49357589,32.6573897,-116.9774286
49095445,32.679184,-117.041023
49357591,32.6534833,-117.0850005
1704207129,32.6305568,-116.9651564
49750805,32.7238808,-117.1647759
1711743771,32.7894326,-117.1485074
2800427804,32.7270234,-117.175136
49750818,32.722897,-117.1594905
2800427813,32.7251269,-117.1733951
2800427821,32.7202842,-117.1730441
49750836,32.7240793,-117.1543917
1738875704,32.7680133,-117.0357689
1738875705,32.7681015,-117.0355607
49750844,32.7236417,-117.150672
1704207165,32.6331449,-116.9670661
1704207169,32.6332737,-116.966727
49095489,32.799633,-117.015823
49095491,32.798548,-117.0139768
49095492,32.665001,-117.089188
1704207176,32.6337607,-116.9661249
49423176,32.5996121,-117.0488477
49095496,32.665234,-117.090057
49423190,32.598835,-117.048187
49357654,32.746971,-117.040962
48898904,32.674652,-117.076958
48898905,32.674686,-117.076874
48898906,32.6700592,-117.072915
49161051,32.643948,-116.994972
48898907,32.670116,-117.072937
49029977,32.7532433,-117.1992242
49423198,32.798222,-117.147377
49357655,32.748547,-117.040932
49619812,32.553539,-116.988503
1164714858,32.6163068,-117.0162553
49357675,32.626354,-117.096562
425927531,32.7159988,-117.2392333
425927533,32.708164,-117.2424549
425927536,32.7138119,-117.2402879
1164714865,32.6121046,-117.0195324
1164714867,32.6109297,-117.0189423
49357685,32.741478,-117.160378
49357697,32.6059953,-117.088694
49619843,32.5568887,-116.9359507
1704207236,32.640582,-116.9660998
49357703,32.6042227,-117.088045
1704207241,32.6425215,-116.9664932
296690569,32.7700235,-117.0232484
1704207246,32.6434397,-116.9664298
49357710,32.7409755,-117.178559
1704207250,32.6448357,-116.9657433
296690578,32.7706104,-117.0229386
49357717,32.73695,-116.98214
275719065,32.6251769,-117.094415
49357723,32.7378905,-116.9824729
1704207266,32.6483399,-116.9653656
1334322084,32.6768056,-116.9345881
295183271,32.7447938,-117.0375834
2139628457,32.7526457,-117.0719612
2139628461,32.7526243,-117.0715871
287974321,32.6499746,-117.0649275
1214981043,32.7370503,-117.1553982
49161149,32.749538,-117.091988
49488833,32.7015642,-117.0991962
1704207299,32.6525456,-116.9737158
1704207312,32.6530628,-116.9755818
49488851,32.7704251,-117.0080872
49357780,32.7291813,-117.1879018
49161174,32.611237,-117.05336
49161178,32.785175,-116.936939
49161179,32.785267,-116.936943
49095652,32.67889,-117.042633
1334322151,32.6672241,-116.941374
4620952558,32.5941263,-117.0441249
49488879,32.7734102,-117.0108007
49095673,32.780506,-117.061836
48964603,32.77705,-117.235199
49685541,32.702221,-117.129494
49357863,32.630428,-117.048431
49095721,32.77256,-116.98127
49226797,32.745441,-117.049248
49685551,32.698048,-117.129494
49095733,32.771019,-116.982597
49554501,32.74329,-117.22982
49095751,32.737503,-117.001938
49095754,32.739441,-117.002411
49095755,32.7500058,-116.9393426
49095761,32.716755,-117.018173
357049426,32.7726001,-117.1911795
49095764,32.714771,-117.021767
49095765,32.714767,-117.020447
49226842,32.630272,-117.011436
49226846,32.71648,-117.088181
49685599,32.6395037,-117.0309618
628106337,32.7742359,-117.2014493
49489000,32.781498,-117.018997
49489002,32.782158,-117.01915
49489003,32.784431,-117.019867
49226864,32.775654,-116.967712
49226865,32.775476,-116.967284
49489013,32.7880902,-117.0183755
49292406,32.6869182,-117.0122761
49751160,32.5602259,-117.0657712
49489020,32.7900402,-117.0178685
3876856957,32.6735162,-117.0108472
49095807,32.746674,-117.018051
49095808,32.74577,-117.017067
49751167,32.557106,-117.059158
49751169,32.5526249,-117.0486276
49095812,32.7899631,-116.93609
49095813,32.78997,-116.935272
49095814,32.790146,-116.934517
49095816,32.790298,-116.933617
49489033,32.7930315,-117.0186953
49554573,32.7456362,-117.031016
49292432,32.7891156,-116.9204218
49554579,32.74799,-117.031303
49292441,32.791325,-116.919884
276243614,32.7553438,-117.201739
49161378,32.571388,-117.0476
49161379,32.571392,-117.046379
49554602,32.7342743,-117.0322239
49226922,32.60043,-117.089958
357049519,32.7719414,-117.1867894
49226929,32.60046,-117.091133
49685683,32.788906,-117.196777
49554613,32.7389983,-117.0306724
49226934,32.600296,-117.084389
49292478,32.772034,-117.008591
49226945,32.600403,-117.08902
1334322370,32.6651481,-116.96054
49292486,32.773525,-117.0093246
49226951,32.791851,-116.9328368
1713775817,32.7338563,-117.1329235
49358025,32.562977,-117.071777
1334322379,32.6779673,-116.9338722
4503708874,32.5534086,-116.9624385
4503708875,32.5533017,-116.9624384
4503708876,32.5525413,-116.97986
49226961,32.785267,-116.933617
380183763,32.7460202,-117.1187198
380183764,32.7455535,-117.1168582
380183765,32.7450553,-117.1168619
380183766,32.7426123,-117.1138033
49620183,32.694016,-117.057182
380183767,32.7425989,-117.1125597
49358039,32.615795,-117.036247
49226963,32.783836,-116.933617
49226965,32.782955,-116.933617
49358044,32.616085,-117.034851
4616627424,32.6300042,-117.1381129
3632997602,32.7634963,-117.1886748
380183789,32.7512736,-117.1094704
380183791,32.7366236,-117.1114311
49095920,32.6477291,-116.9430584
49358064,32.786507,-116.946243
49292530,32.669243,-117.031631
49226991,32.792793,-117.164658
380183795,32.73555,-117.1116263
49292533,32.742683,-117.061203
380183796,32.7347321,-117.1108409
5349975287,32.5777411,-116.9795463
49226993,32.792923,-117.164841
380183798,32.7361671,-117.1095602
380183799,32.7382224,-117.1095171
