from,to,length,base_speed,oneway
1702090706,49223562,48.13,25.0,False
49503733,49223562,146.773,25.0,False
49049399,49223562,175.91400000000002,25.0,False
49274750,49223570,130.273,25.0,False
49223573,49223570,50.79,25.0,False
49107067,49223570,218.04100000000003,25.0,False
49049399,49223570,81.77799999999998,25.0,False
49274305,49223573,327.74799999999993,25.0,False
49274271,49223573,204.69099999999997,25.0,False
49223575,49223573,83.73299999999999,25.0,False
48909931,49223575,74.877,25.0,False
48909931,49223575,494.221,25.0,False
49616794,49616792,101.292,25.0,False
49529509,49616792,66.60300000000001,25.0,False
49309740,49616792,60.876000000000005,25.0,False
49403504,49616795,109.567,25.0,False
49223601,49223586,288.581,25.0,False
3701950399,49223586,74.142,25.0,False
49164717,49223586,208.80900000000003,25.0,False
49456451,49223586,147.215,25.0,False
48895908,48895907,176.91099999999997,25.0,False
4343226592,48895907,101.351,25.0,False
49110403,48895907,57.159,25.0,False
49190457,48895907,58.656000000000006,25.0,False
49052321,48895908,57.156000000000006,25.0,False
49052320,48895908,58.657,25.0,False
5862332861,5862332325,35.953,25.0,False
5862332732,5862332325,191.853,25.0,False
49265994,49420198,157.995,25.0,False
49266925,49420203,103.304,25.0,False
49378820,49420203,188.255,25.0,False
49773820,49420203,207.05599999999998,25.0,False
49456455,49223601,21.359,25.0,False
49456451,49223601,93.63799999999999,25.0,False
5862332361,5862332338,252.07,25.0,False
5862332759,5862332338,70.56,25.0,False
5862332691,5862332338,196.104,25.0,False
49049398,49092538,66.425,25.0,False
5862332699,5862332347,187.726,25.0,False
2900087281,48895936,160.186,25.0,False
1228919371,48895936,347.08699999999993,25.0,False
49523517,48895936,130.132,25.0,False
5862332361,5862332353,72.318,25.0,False
5862332722,5862332353,113.335,25.0,False
49170839,48895939,27.511999999999997,25.0,False
48985119,48895939,38.284,25.0,False
48985118,48895939,35.118,25.0,False
3590482231,48895941,46.836000000000006,25.0,False
49170839,48895941,33.153,25.0,False
49435351,48895941,143.935,25.0,False
49092552,49092551,42.99,25.0,False
49107002,49092551,106.597,25.0,False
49394468,49092551,416.86800000000005,25.0,False
5862332776,5862332361,171.953,25.0,False
49092554,49092553,34.687,25.0,False
49782627,49092553,39.999,25.0,False
49165171,49092553,146.15300000000005,25.0,False
3404046202,49092557,9.601,25.0,False
49092562,49092557,215.002,25.0,False
49542046,49092557,39.845,25.0,False
48895951,48895950,15.644,25.0,False
49190800,48895950,99.654,25.0,False
4589897905,48895951,39.592,25.0,False
48918188,48895951,319.841,25.0,False
49570347,49682384,379.771,25.0,False
49444504,49682384,385.746,25.0,False
48895954,48895953,7.858,25.0,False
49064743,48895953,237.96200000000002,25.0,False
49064769,48895954,110.363,25.0,False
49100896,48895954,70.63,25.0,False
48895956,48895955,36.583,25.0,False
49159647,48895955,106.09,25.0,False
49396092,48895955,80.171,25.0,False
49518815,48895956,69.05199999999999,25.0,False
49573818,48895956,199.872,25.0,False
275453905,1312588150,19.279,25.0,True
275453905,49004020,201.296,35.0,True
275537160,275453905,387.267,25.0,True
48936593,275453905,12.228,35.0,True
5862332691,5862332379,232.424,25.0,False
5862332515,5862332379,44.036,25.0,False
49526521,4792457190,22.371,25.0,False
49289194,49289193,36.921,25.0,False
49405150,49289193,411.406,25.0,False
49244179,49223657,79.83800000000001,25.0,False
49334894,49223657,213.801,25.0,False
49244176,49223657,80.95,25.0,False
295245802,4934701702,657.1949999999998,25.0,True
295245802,295212979,814.7310000000001,25.0,True
1076467922,295245802,678.34,25.0,True
49551909,49616880,154.495,25.0,False
3537180660,3537180656,69.02799999999999,25.0,False
49213713,49486190,90.735,25.0,False
49486187,49486190,92.40299999999999,25.0,False
2667697951,3537180660,8.964,25.0,False
2667697963,3537180660,74.78399999999999,25.0,False
49158139,1796818652,174.59400000000002,25.0,True
49110029,49158139,1044.4199999999996,25.0,False
49158144,49158139,179.989,25.0,True
1796818652,49158144,13.85,25.0,False
49367626,49158144,224.412,25.0,False
1796818646,49158144,61.357,25.0,True
49092609,660535066,483.287,45.0,True
49092615,49092609,253.859,45.0,True
49034672,49092609,387.435,25.0,True
1796818646,49158150,17.952,25.0,False
49691980,49158150,474.778,25.0,False
49158165,49158150,165.91299999999998,25.0,False
49092615,278847027,248.419,25.0,True
48873863,49092615,214.613,45.0,True
49236550,49223691,38.437,25.0,False
49184662,49223691,407.12800000000004,25.0,False
49223709,49223691,537.3320000000001,25.0,False
49158165,49579155,567.0340000000001,25.0,True
1796818584,49158165,581.6370000000002,25.0,True
49379542,49616917,158.7,25.0,False
49059418,49616917,93.29,25.0,False
49542619,49616917,225.17900000000003,25.0,False
49598390,49616920,184.12900000000002,25.0,False
49379542,49616920,108.145,25.0,False
49670355,49616920,123.271,25.0,False
49732533,49616920,94.861,25.0,False
49306516,49616924,12.698,25.0,False
3473365849,49616924,259.289,25.0,False
49616924,49063798,105.755,25.0,True
49184662,49223709,73.707,25.0,False
49082131,49223709,90.70299999999999,25.0,False
49393009,49616932,79.975,25.0,False
49138640,49616932,50.606,25.0,False
49080202,49616932,318.998,25.0,False
49306516,49616932,315.789,25.0,False
49359868,49223718,55.028999999999996,25.0,False
49223727,49223718,203.90500000000003,25.0,False
49082131,49223718,417.083,25.0,False
49082111,49223727,80.816,25.0,False
49574336,49223727,84.447,25.0,False
49616957,49616945,22.166,25.0,False
49056802,49616945,154.60299999999998,25.0,False
49072487,49223736,199.354,25.0,False
49097044,49223736,83.994,25.0,False
49207035,49682491,78.267,25.0,False
49207035,49682491,380.602,25.0,False
49682491,49249425,394.057,25.0,False
49249425,49682491,322.51099999999997,25.0,False
48896059,48896069,555.2379999999998,25.0,True
48896059,49000333,981.073,25.0,True
1943787233,48896069,288.296,25.0,True
49092680,49092679,51.817,25.0,False
49092681,49092680,66.165,25.0,False
4341864649,49092680,48.99100000000001,25.0,False
5862332507,5862332492,340.8470000000001,25.0,False
5862332692,5862332492,83.241,25.0,False
5862332730,5862332492,79.107,25.0,False
49235086,49682514,114.74600000000001,25.0,False
5862332746,5862332504,73.048,25.0,False
5862332746,5862332507,226.04,25.0,False
4626126941,4626126941,159.491,25.0,False
4626126944,4626126941,102.26100000000001,25.0,False
49122963,49158240,60.233000000000004,25.0,False
49038096,4626126944,239.277,25.0,False
49460606,4626126944,248.499,25.0,False
49107424,49616993,78.089,25.0,False
49616994,49616993,219.915,25.0,False
49392015,49616993,89.09899999999998,25.0,False
49060985,49616993,306.469,25.0,False
5862332692,5862332515,225.365,25.0,False
5862332709,5862332515,187.831,25.0,False
49107425,49616994,79.51,25.0,False
4341866948,49616994,121.647,25.0,False
49527357,49617002,101.346,25.0,False
49473377,49617002,179.25799999999998,25.0,False
49431663,49617002,145.95,25.0,False
49420403,49420400,82.445,25.0,False
49135033,49420400,113.425,25.0,False
49121249,49289328,129.586,25.0,False
1387087937,49289328,60.01900000000001,25.0,False
48961649,48961648,17.325,25.0,False
49098536,48961648,88.95100000000001,25.0,False
49118843,48961648,386.135,25.0,False
49175449,49420403,82.565,25.0,False
49420403,49101390,106.86399999999999,25.0,True
49135035,49420403,114.463,25.0,True
49118877,48961649,583.135,25.0,False
2922204931,660543602,12.677999999999999,25.0,False
660543602,660543603,1061.4059999999997,25.0,True
49314054,660543602,490.042,25.0,False
49107426,49617011,101.355,25.0,False
49704246,49617012,104.94200000000001,25.0,False
49205411,49617012,106.311,25.0,False
48886833,660543603,14.953,25.0,False
660543603,276783686,233.80900000000003,25.0,True
48886832,660543603,43.239,25.0,False
49069392,49069391,57.799,25.0,False
316685418,49069391,209.168,25.0,False
49215446,49069391,231.179,25.0,False
316743092,49069391,72.082,25.0,False
49385949,49420411,62.147,25.0,False
49584459,49617023,63.464,25.0,False
49779367,49617023,135.733,25.0,False
49617025,49617023,172.778,25.0,False
49060155,49420417,169.09799999999996,25.0,False
49420426,49420417,89.206,25.0,False
49192096,49617025,113.198,25.0,False
49785126,49617025,512.345,25.0,False
49617031,49617025,133.399,25.0,False
5862332704,5862332550,275.731,25.0,False
5862332746,5862332550,212.429,25.0,False
49617041,49617031,431.62,25.0,False
49617038,49617031,239.62,25.0,False
49027208,296861789,86.37300000000002,25.0,True
49027208,296862538,39.166,25.0,True
1292345879,49027208,529.385,25.0,True
49617041,49617038,72.542,25.0,False
49115210,49617041,121.383,25.0,False
49158298,49158290,186.767,25.0,False
49126074,49158290,123.998,25.0,False
49115252,49223828,89.094,25.0,False
49281697,49158298,137.59199999999998,25.0,False
49281674,49158298,324.9360000000001,25.0,False
49092771,49092770,67.642,25.0,False
1125481250,49092770,17.160999999999998,25.0,False
49092770,49161693,229.976,40.0,True
49161662,49092770,974.949,40.0,True
49092779,49092771,485.82199999999995,25.0,False
49083999,49092771,110.031,25.0,False
5886974116,49107166,11.995,25.0,True
5886974116,4343112501,367.5990000000001,25.0,True
5886974117,5886974116,15.315,25.0,True
49096241,5886974116,50.606,25.0,True
5886974117,1199494072,50.422,25.0,True
1742429686,5886974117,386.022,25.0,True
1199494091,5886974117,11.798,25.0,True
49117399,49223843,92.024,25.0,False
49542560,49223843,93.11,25.0,False
49115252,49223843,310.7079999999999,25.0,False
49471617,48961704,200.868,25.0,False
49406606,48961704,159.18099999999995,25.0,False
49095020,48961704,119.96599999999998,25.0,False
49227072,48961704,102.089,25.0,False
49092786,49092779,258.105,25.0,False
49687840,49092779,363.99,25.0,False
49668147,49223851,202.623,25.0,False
49179935,49223851,201.832,25.0,False
48898756,49223851,114.885,25.0,False
49529394,49748141,89.111,25.0,False
4344879135,49748141,47.905,25.0,False
49049248,49748141,165.28400000000002,25.0,False
49179939,49223855,200.796,25.0,False
49223857,49223855,118.37899999999999,25.0,False
49570292,49223855,202.615,25.0,False
1171659109,1171658929,17.015,25.0,False
49639779,49223857,202.13099999999997,25.0,False
2806006270,49223857,105.235,25.0,False
49179943,49223857,201.542,25.0,False
1171658964,1171658931,18.482,25.0,False
1171659032,1171658931,62.556999999999995,25.0,False
1171659012,1171658931,91.734,25.0,False
49092788,49092786,176.075,25.0,False
49385568,49092786,212.364,25.0,False
49385568,49092788,85.626,25.0,False
49385573,49092788,181.813,25.0,False
49223865,49223864,17.523,25.0,False
2806006270,49223864,16.23,25.0,False
49223864,1712025612,200.048,45.0,True
49179945,49223864,201.431,45.0,True
1171659056,1171658937,48.751999999999995,25.0,False
1171659123,1171658937,58.325,25.0,False
1171659085,1171658937,174.43,25.0,False
49213642,1762662590,16.505,25.0,False
2403136288,1762662590,59.463,25.0,False
1762662590,2478391908,106.481,25.0,True
1762662592,1762662590,206.046,25.0,True
49223872,49223870,111.748,25.0,False
1217869971,49223870,124.567,25.0,False
49326636,49223870,199.22400000000002,25.0,False
49100760,49223870,130.672,25.0,False
49213644,1762662592,17.003,25.0,False
49661843,1762662592,67.018,25.0,False
1762662594,1762662592,135.225,25.0,True
49223872,49059936,260.862,25.0,True
49281613,49223872,202.954,25.0,True
1762662600,1762662594,44.242,25.0,True
1762662602,1762662594,49.883,25.0,True
1171659085,1171658949,50.8,25.0,False
1171659126,1171658949,158.908,25.0,False
1171658950,1171658949,100.699,25.0,False
1171658990,1171658949,158.097,25.0,False
1762662600,1762662602,48.721000000000004,25.0,True
1188782869,1762662600,97.88799999999999,25.0,True
1697215292,49289416,51.964,25.0,False
49054899,49289416,285.732,25.0,False
1914944370,49289416,118.774,25.0,False
1762662602,49093321,26.660999999999998,25.0,True
1188782878,1762662602,22.896,25.0,True
1171658959,1171658956,73.208,25.0,False
1171659030,1171658956,86.75199999999998,25.0,False
1171659099,1171658956,313.626,25.0,False
1171659000,1171658959,145.38099999999997,25.0,False
1171659140,1171658959,226.64700000000002,25.0,False
1171658987,1171658962,67.105,25.0,False
1171659098,1171658968,260.98999999999995,25.0,False
49082356,2523404508,12.883,25.0,False
49082370,2523404508,636.756,25.0,False
2523404508,2481834428,591.1959999999998,25.0,True
2430684967,2523404508,235.292,25.0,True
1171659040,1171658981,99.50399999999999,25.0,False
49420521,49420519,57.91,25.0,False
49174711,49617128,327.343,25.0,False
49289481,49289449,193.19099999999997,25.0,False
49066940,49289449,278.93699999999995,25.0,False
49779078,49289449,144.082,25.0,False
1171659125,1171658985,96.032,25.0,False
1171659015,1171658985,136.429,25.0,False
1171659006,1171658985,113.47,25.0,False
1171659098,1171658987,65.075,25.0,False
1171659020,1171658987,135.32,25.0,False
1171659105,1171658986,79.346,25.0,False
49408687,49420521,201.21400000000003,25.0,False
49345051,49420521,82.47399999999998,25.0,False
49027314,275954139,33.113,25.0,True
49260849,49027314,201.12099999999998,25.0,False
49027314,48871030,32.455,25.0,True
1364076167,49027314,54.051,25.0,True
49176266,49420531,167.56,25.0,False
49345054,49420531,82.28399999999999,25.0,False
49583074,49420531,127.85700000000001,25.0,False
1171659056,1171658996,291.05400000000003,25.0,False
48961778,49059939,89.59,25.0,True
48961778,275963505,437.112,25.0,True
49059938,48961778,24.505,25.0,True
4341626974,49486069,14.119000000000002,25.0,False
1397239651,49486069,14.017000000000001,25.0,False
49134150,49486069,87.87100000000001,25.0,False
48961781,49059941,51.295,25.0,True
360612582,48961781,343.74,25.0,True
49059940,48961781,66.554,25.0,True
49670483,49682680,218.09400000000002,25.0,False
1171659144,1171659000,44.778999999999996,25.0,False
1171659098,1171659000,46.81399999999999,25.0,False
1171659056,1171659000,243.08300000000003,25.0,False
1171659024,1171659006,58.78100000000001,25.0,False
1171659125,1171659006,117.136,25.0,False
1171659125,1171659007,37.309,25.0,False
1171659026,1171659012,17.508,25.0,False
1171659105,1171659012,81.33,25.0,False
1171659095,1171659013,18.583,25.0,False
49066945,49289481,192.207,25.0,False
49174896,49289481,182.028,25.0,False
1171659140,1171659017,42.328,25.0,False
49066818,49420560,142.12599999999995,25.0,False
1171659105,1171659024,246.292,25.0,False
1171659085,1171659024,328.01400000000007,25.0,False
5862332739,5862332691,62.94,25.0,False
1171659109,1171659027,41.263999999999996,25.0,False
1171659132,1171659030,291.8880000000001,25.0,False
1171659072,1171659030,47.815,25.0,False
1171659920,1171659030,40.216,25.0,False
49389896,49486096,184.676,25.0,False
49486096,2807849483,238.153,25.0,True
49314888,49486096,65.473,25.0,True
49085701,278468885,94.458,25.0,False
49486111,49486106,37.435,25.0,False
49345035,49486106,106.314,25.0,False
49486106,49172228,102.447,25.0,True
1171659072,1171659035,88.46799999999999,25.0,False
49486114,49486111,111.166,25.0,False
49172232,49486111,101.741,25.0,False
49475701,49486111,184.485,25.0,False
5862332716,5862332704,65.719,25.0,False
5862332722,5862332705,76.214,25.0,False
1171659105,1171659040,51.742,25.0,False
1171659100,1171659040,80.821,25.0,False
49125953,49486114,107.229,25.0,False
49172237,49486114,101.14200000000001,25.0,False
49039061,49486114,131.80200000000002,25.0,False
1431574822,1431574821,10.031,25.0,False
49122951,1431574821,307.06,25.0,False
49659353,1431574821,21.358,25.0,True
1431574822,1431574824,24.033,25.0,True
6032110756,1431574822,20.098,25.0,True
5862332861,5862332709,404.731,25.0,False
5862332843,5862332709,655.7379999999998,25.0,False
1431574824,1128693800,13.09,25.0,True
6032110756,1431574824,14.306,25.0,True
49420582,4616444095,87.56199999999998,25.0,True
4776235002,49420582,62.426,25.0,False
4776237275,49420582,119.691,25.0,False
4616444099,49420582,87.421,25.0,True
4776235004,49420583,40.205999999999996,25.0,False
1257280551,49486119,17.823,25.0,False
49172250,49486119,83.663,25.0,False
49257136,49486119,180.349,25.0,False
5862332722,5862332716,92.655,25.0,False
49187624,1431574832,19.059,25.0,False
49131151,1431574832,113.555,25.0,False
1431574834,1431574832,31.416999999999998,25.0,True
49077186,1431574834,40.662,25.0,False
49187624,1431574834,38.93,25.0,True
49257136,49486133,8.862,25.0,False
4341753443,49486133,37.975,25.0,False
49486133,49251375,103.225,25.0,True
4343003582,49486135,12.968,25.0,False
49486135,49445329,115.85700000000001,25.0,True
48896312,49650656,78.37,25.0,True
48896312,48910277,407.81300000000005,25.0,True
49551676,49551675,31.802,25.0,False
49108294,49551675,65.016,25.0,False
49057425,49551675,128.001,25.0,False
49452597,49551676,340.25699999999995,25.0,False
49773731,49551676,212.767,25.0,False
5862332827,5862332732,589.7420000000002,25.0,False
1171659143,1171659070,69.954,25.0,False
49486140,49486147,212.773,25.0,True
49488851,49486140,28.646,25.0,True
1759302835,49486140,11.860999999999999,25.0,True
49324379,48896320,81.17,25.0,False
48896320,49065447,116.137,25.0,True
48910269,48896320,679.3419999999999,25.0,True
49385985,48896320,117.223,25.0,True
1171659095,1171659072,69.339,25.0,False
48961853,48961852,12.16,25.0,False
49358385,48961852,249.42,25.0,False
3627782254,48961852,61.0,25.0,False
5862332759,5862332739,205.46099999999998,25.0,False
49158470,49158468,68.41300000000001,25.0,False
49289539,49289540,186.96099999999998,25.0,False
49399459,49289540,30.36,25.0,False
49399456,49289540,53.195,25.0,False
49440712,49158470,115.93700000000001,25.0,False
49158483,49158470,240.36900000000003,25.0,False
49216163,49289539,222.189,25.0,False
49112900,49289539,59.498999999999995,25.0,False
48961854,48961855,9.363999999999999,25.0,False
49122118,48961855,89.14,25.0,False
49095111,48961855,233.03400000000002,25.0,False
48961857,48961856,20.163,25.0,False
49209860,48961856,303.755,25.0,False
49463276,48961856,317.309,25.0,False
49486147,49079181,45.641000000000005,25.0,True
49311205,49486149,179.84699999999995,25.0,False
49486149,49486151,88.73,25.0,True
49312339,49486149,55.035,25.0,True
1171659106,1171659085,117.889,25.0,False
49486151,49619712,210.368,25.0,True
49619723,49486151,135.68099999999998,25.0,False
49486158,49486151,382.661,25.0,False
48989658,49486151,133.15300000000002,25.0,True
49486158,295207505,275.773,25.0,True
295203978,49486158,119.696,25.0,False
412477320,49486158,504.4479999999999,25.0,True
49093363,48961873,73.392,25.0,False
48961873,5542918094,77.506,25.0,True
49573762,49158483,70.48100000000001,25.0,False
49158491,49158483,335.195,25.0,False
1171659124,1171659094,40.477,25.0,False
1171659120,1171659095,63.803999999999995,25.0,False
49431751,49682777,138.376,25.0,False
1171659109,1171659098,179.41099999999997,25.0,False
49715270,49158491,187.273,25.0,False
49208523,49158491,60.485,25.0,False
49295407,49551712,187.96599999999998,25.0,True
49313732,49551712,89.82000000000002,25.0,True
49158508,49158501,38.56100000000001,25.0,False
49034865,49158501,318.759,25.0,False
49318968,49158501,106.927,25.0,False
49344177,49551718,86.34899999999999,25.0,False
49249724,49551718,87.09700000000001,25.0,False
49580714,49551718,114.10600000000001,25.0,False
49083492,49551720,87.635,25.0,False
49344177,49551720,81.512,25.0,False
49580715,49551720,115.17200000000001,25.0,False
49083492,49551722,89.0,25.0,False
49580716,49551722,116.00299999999999,25.0,False
1171659148,1171659112,44.218,25.0,False
49158539,49158508,72.313,25.0,False
49158514,49158508,40.043,25.0,False
356522349,1228913657,653.9480000000002,35.0,True
356613624,356522349,3637.462,50.0,True
49111641,49551726,78.063,25.0,False
49580682,49551726,155.691,25.0,False
49120871,49551726,192.83,25.0,False
49431751,49682796,198.521,25.0,False
49208574,49486187,68.388,25.0,False
49116458,49158514,29.511,25.0,False
49374392,49158514,21.849,25.0,False
49553554,49158514,78.181,25.0,False
1171659124,1171659123,65.92,25.0,False
1171659144,1171659123,255.15900000000002,25.0,False
49289590,49289588,84.368,25.0,False
49590740,49289588,52.449,25.0,False
49562148,49289588,289.11299999999994,25.0,False
1171659143,1171659124,78.566,25.0,False
49131752,49486201,101.85700000000001,25.0,False
49491444,49486201,247.262,25.0,False
1171659140,1171659130,29.498,25.0,False
1759303818,49289595,349.98800000000006,25.0,False
49340455,49289595,74.053,25.0,False
507960160,1171659132,1058.015,25.0,False
49075915,1171659132,122.389,25.0,False
49069905,49158525,56.528,25.0,False
49116458,49158525,121.316,25.0,False
49486204,49486203,194.703,25.0,False
49131752,49486203,108.993,25.0,False
48876006,49486203,219.182,25.0,False
49658751,49486203,92.335,25.0,False
48952456,49486204,84.844,25.0,False
49583073,49486204,202.28799999999998,25.0,False
49539055,49486205,97.165,25.0,False
48949307,49486205,594.706,25.0,False
48952456,49486205,124.65,25.0,False
49539054,49486205,130.809,25.0,False
49069905,49158533,48.986000000000004,25.0,False
49369240,49158533,39.373000000000005,25.0,False
49220202,49158533,44.678000000000004,25.0,False
49112406,49486213,402.515,25.0,False
49486216,49486213,82.287,25.0,False
49627567,49551751,99.70200000000001,25.0,False
4620866066,49551751,45.99500000000001,25.0,False
1171659148,1171659144,69.0,25.0,False
1171659148,1171659143,111.802,25.0,False
49112407,49486216,401.397,25.0,False
49486217,49486216,79.42,25.0,False
49112408,49486217,403.62800000000004,25.0,False
49486219,49486217,80.17099999999998,25.0,False
49718502,4589689227,48.431000000000004,25.0,False
49099220,4589689227,199.524,25.0,False
49112409,49486219,403.176,25.0,False
49074172,49486219,78.86500000000002,25.0,False
49581045,49551761,199.394,25.0,False
2002661848,49027474,24.026999999999997,25.0,False
49281170,49027474,94.99600000000001,25.0,False
49637925,49486225,55.76,25.0,False
49273496,49486225,262.532,25.0,False
49267576,49486225,283.004,25.0,False
5263061299,5862332827,343.397,25.0,False
1242265849,5862332827,440.499,25.0,False
49389408,49551772,91.7,25.0,False
49527224,49551772,91.925,25.0,False
4598552232,49551772,241.504,25.0,False
48871361,1824135593,46.38,25.0,False
1824135593,279049902,147.71800000000005,25.0,True
49605188,1824135593,305.523,25.0,True
49674449,49420720,125.963,25.0,False
49674435,49420720,116.899,25.0,False
49055182,49420720,164.233,25.0,False
5717040197,4341832114,33.03,25.0,False
4341832114,49095051,78.858,25.0,True
5717040219,4341832114,85.43700000000003,25.0,True
1228872120,1416612409,399.961,50.0,True
1228872166,1228872120,20.543000000000003,35.0,True
1228872265,1228872120,152.33100000000002,50.0,True
49114183,4341832121,205.838,25.0,False
4341832121,48919554,67.539,25.0,True
4341818813,4341832121,98.698,25.0,True
1228872123,1704207095,20.271,25.0,True
1228872123,1228872126,260.878,25.0,True
1228872209,1228872123,20.703000000000003,25.0,True
459378459,1228872126,21.063000000000002,25.0,False
1228872126,1228872265,130.768,50.0,True
49515419,49748417,28.488000000000003,25.0,False
49515419,49748419,89.98899999999999,25.0,False
49136564,49420749,55.743,25.0,False
49093071,49093070,44.736000000000004,25.0,False
49316951,49093070,197.06,25.0,False
2684629078,49093070,206.128,25.0,False
49093072,49093071,11.27,25.0,False
49784703,49093071,30.201,25.0,False
49093075,49093072,58.343999999999994,25.0,False
49110338,49093072,34.762,25.0,False
49777510,49093075,32.091,25.0,False
49093077,49093075,62.398999999999994,25.0,False
49071642,49093077,40.887,25.0,False
49071639,49093077,62.743,25.0,False
1228872152,1228872166,18.37,50.0,True
1228860303,1228872152,380.655,50.0,True
49179393,49420765,57.343,25.0,False
49106003,49420765,80.24600000000002,25.0,False
49574306,49420765,221.687,25.0,False
49574306,49420765,295.076,25.0,False
49057863,49158623,110.695,25.0,False
49235743,49093088,36.964,25.0,False
49235740,49093088,68.023,25.0,False
49093096,49093088,176.225,25.0,False
1228872166,459378459,281.006,50.0,True
1228858689,1228872166,481.65100000000007,35.0,True
49509418,49093096,88.781,25.0,False
49256946,49093096,82.6,25.0,False
49042624,6300637684,42.779,25.0,False
1228872188,1228860303,18.758,40.0,True
1416612409,1228872188,14.908,50.0,True
1169473149,1167727102,75.191,25.0,False
1167740695,1167727102,84.015,25.0,False
49093129,49093127,90.443,25.0,False
3563835246,49093127,303.707,25.0,False
4589728680,49093127,406.249,25.0,False
48968005,49093129,286.064,25.0,False
3563835239,49093129,31.346999999999998,25.0,False
5765667346,5765667340,54.9,25.0,True
2684629224,5765667340,57.03100000000001,25.0,True
1228872209,1704207129,322.932,25.0,True
1228872236,1228872209,341.845,25.0,True
49364814,1228872209,20.14,25.0,True
5765667346,2684629224,51.074,25.0,True
4341756440,5765667346,276.886,25.0,True
49278505,49551901,66.112,25.0,False
49551906,49551901,66.735,25.0,False
49638109,49551901,148.148,25.0,False
49085241,49158687,56.093,25.0,False
49300192,49551906,67.634,25.0,False
49715089,49551906,147.947,25.0,False
846535239,846535202,117.632,25.0,False
49273736,846535202,87.82700000000001,25.0,False
49313944,846535202,166.514,25.0,False
49551910,49551909,193.85,25.0,False
49300192,49551909,68.82300000000001,25.0,False
49363489,49551910,180.269,25.0,False
49078627,49551910,100.825,25.0,False
49066078,49158697,66.615,25.0,False
49085241,49158697,242.699,25.0,False
49085240,49158697,251.42200000000003,25.0,False
49355309,49355306,96.762,25.0,False
49121698,49289771,206.47000000000003,25.0,False
1228872236,459996592,15.401,25.0,True
2627794416,1228872236,10.485999999999999,25.0,True
459996588,1228872236,144.136,25.0,True
49658822,49355309,63.273,25.0,False
49186496,49355309,126.837,25.0,False
49658800,49355309,435.366,25.0,False
49066078,49158703,80.517,25.0,False
49224250,49224249,86.072,25.0,False
49106254,49224249,89.34299999999999,25.0,False
49426515,49224249,106.471,25.0,False
49047821,49224250,73.274,25.0,False
49147033,49224250,296.118,25.0,False
49047821,49224252,72.851,25.0,False
49147036,49224252,295.505,25.0,False
49057295,49224252,364.244,25.0,False
49060149,49551957,180.101,25.0,False
49486436,49486429,105.176,25.0,False
49382440,49486429,90.072,25.0,False
49559412,49486429,487.416,25.0,False
49069727,49551969,62.632,25.0,False
49551972,49551969,84.928,25.0,False
49048757,49551969,136.732,25.0,False
49778687,49551969,88.244,25.0,False
49224291,49224290,112.634,25.0,False
49171855,49224290,81.533,25.0,False
49068828,49224290,115.197,25.0,False
49171857,49224291,83.339,25.0,False
49506553,49224291,83.12,25.0,False
49115832,49224291,82.15299999999998,25.0,False
49080845,49551972,116.746,25.0,False
49675917,49551972,234.371,25.0,False
49244699,49289833,273.895,25.0,False
49062047,49158762,35.811,25.0,False
49171852,49224300,75.472,25.0,False
49171850,49224300,220.49400000000003,25.0,False
49097116,49224300,78.998,25.0,False
49244699,49289839,55.073,25.0,False
49113880,48962159,210.647,25.0,False
49302927,49289844,199.354,25.0,False
49059882,49289844,115.43800000000002,25.0,False
49056749,49289844,115.754,25.0,False
49224316,49224310,57.58500000000001,25.0,False
49270348,49224310,211.898,25.0,False
49322898,49289848,200.475,25.0,False
49322897,49289848,201.34799999999998,25.0,False
49122776,49289848,116.671,25.0,False
49059882,49289848,117.199,25.0,False
49070727,49093242,226.523,25.0,False
49085250,49093242,95.097,25.0,False
49474393,49093242,112.849,25.0,False
49208704,49093242,124.126,25.0,False
3570881697,3698006651,16.129,25.0,False
3698006651,3570881695,143.78799999999995,25.0,True
49243926,3698006651,59.352,25.0,False
3570882393,3698006651,234.285,25.0,True
49639688,49289855,200.33900000000003,25.0,False
49502173,49289855,203.13400000000001,25.0,False
49122776,49289855,117.266,25.0,False
49289860,49289859,184.917,25.0,False
49522195,49289859,75.282,25.0,False
49065733,49289859,155.821,25.0,False
49289861,49289860,83.17399999999999,25.0,False
49564621,49289860,87.235,25.0,False
49289862,49289861,79.285,25.0,False
49065735,49289861,155.825,25.0,False
49631495,49289862,110.757,25.0,False
49289872,49289862,136.735,25.0,False
49325075,49289872,147.726,25.0,False
49133103,49289872,157.412,25.0,False
48962204,295193213,91.281,25.0,True
48982378,48962204,291.98,25.0,True
4341752872,48962204,273.07900000000006,25.0,True
1164692275,3586136739,127.667,25.0,False
49552503,49420994,89.545,25.0,False
49085697,49420994,103.009,25.0,False
1167694314,49420994,197.988,25.0,False
49093318,49000415,60.725,25.0,True
49149190,49093318,129.35500000000002,25.0,False
49093319,49093318,51.713,25.0,True
1188782869,49093319,16.660999999999998,25.0,False
49647330,49093319,146.128,25.0,False
1188782878,49093319,158.519,25.0,True
1188782878,49093321,18.54,25.0,False
49515144,49093321,64.33500000000001,25.0,False
49093321,1188786498,204.09400000000002,25.0,True
49213644,49093321,209.42700000000002,25.0,True
49093322,49389063,104.62,25.0,True
49093322,48883571,211.947,25.0,True
1188771061,49093323,13.877,25.0,False
49344755,49093323,141.662,25.0,False
1188771065,49093323,67.685,25.0,True
