nid,access,base_speed,bridge,from,highway,junction,key,landuse,lanes,length,maxspeed,name,oneway,osmid,ref,service,to,weigth,tunnel,width,geometry
49065139,,25,,49065139,tertiary,,0,,,279.563,25 mph,Osler Street,False,256531596,,,49107390,11.18252,,,"LINESTRING (-117.1703352 32.793746, -117.1704273 32.7936518, -117.170667 32.7933958, -117.1709514 32.7931658, -117.1710151 32.7931275, -117.1711391 32.7930531, -117.1713215 32.7929719, -117.171631 32.792896, -117.1720209 32.7928151, -117.1720668 32.7928056, -117.1723264 32.7927518, -117.172412 32.792734, -117.172897 32.792633)"
49065139,,25,,49065139,residential,,0,,,109.016,25 mph,Osler Street,False,237888014,,,49107399,4.36064,,,"LINESTRING (-117.1703352 32.793746, -117.1702241 32.7938611, -117.170036 32.794052, -117.16996 32.794159, -117.169907 32.794331, -117.169907 32.794613)"
49065139,,40,,49065139,secondary,,0,,"['3', '2']",159.803,40 mph,Genesee Avenue,True,"[237888016, 436323857, 253138375]",,,49065136,3.995075,,,"LINESTRING (-117.1703352 32.793746, -117.1703095 32.7936739, -117.1701806 32.79359, -117.1698892 32.7934003, -117.1695137 32.79322, -117.1693347 32.7931334, -117.169286 32.7931098, -117.1689451 32.7929449)"
49065136,,25,,49065136,residential,,0,,,16.191,25 mph,Whitney Street,False,6050536,,,673058996,0.64764,,,"LINESTRING (-117.1689451 32.7929449, -117.1688765 32.7930786)"
49065136,,40,,49065136,secondary,,0,,"['3', '2']",326.342,40 mph,Genesee Avenue,True,"[253138376, 253138377]",,,49065135,8.15855,,,"LINESTRING (-117.1689451 32.7929449, -117.1666314 32.791833, -117.1662636 32.7916562, -117.1660996 32.7915774, -117.1659142 32.7914883)"
49065135,,35,,49065135,secondary,,0,,,17.823,35 mph,Linda Vista Road,False,157974316,,,673058992,0.509228571,,,"LINESTRING (-117.1659142 32.7914883, -117.1657947 32.7916132)"
49065135,,35,,49065135,secondary,,0,,,113.068,35 mph,Linda Vista Road,True,436324182,,,49108859,3.2305142860000005,,,"LINESTRING (-117.1659142 32.7914883, -117.1660631 32.7914845, -117.166156 32.7913908, -117.1661833 32.7913632, -117.1664681 32.7910736, -117.166737 32.790796)"
49065135,,45,,49065135,secondary,,0,,3,271.967,45 mph,Genesee Avenue,True,"[436323859, 246412142]",,,49065129,6.043711111,,,"LINESTRING (-117.1659142 32.7914883, -117.1658001 32.7914545, -117.1655494 32.7913801, -117.1653098 32.7913109, -117.1652061 32.7912809, -117.1648037 32.7912267, -117.1644443 32.7911907, -117.1642566 32.7911771, -117.1634977 32.7911829, -117.1631397 32.7911856, -117.1630549 32.7911862)"
49065129,,45,,49065129,secondary,,0,,,147.422,45 mph,Genesee Avenue,True,"[237888019, 157971094]",,,673054861,3.2760444439999996,,,"LINESTRING (-117.1630549 32.7911862, -117.1629818 32.791186, -117.1620784 32.791183, -117.1614778 32.7911816)"
49065129,,25,,49065129,residential,,0,,,14.517999999999999,25 mph,Richland Street,False,237888018,,,673059391,0.58072,,,"LINESTRING (-117.1630549 32.7911862, -117.16305 32.7913167)"
49065129,,25,,49065129,residential,,0,,,54.638999999999996,25 mph,Richland Street,False,5985872,,,49325747,2.1855599999999997,,,"LINESTRING (-117.1630549 32.7911862, -117.1630568 32.7911293, -117.163071 32.790695)"
673054861,,25,,673054861,motorway_link,,0,,,489.649,25 mph,,True,"[237888154, 159072039]",,,49306949,19.58596,,,"LINESTRING (-117.1614778 32.7911816, -117.1611559 32.7911567, -117.1607482 32.791078, -117.1604647 32.7910218, -117.1601869 32.7908353, -117.1600282 32.7905892, -117.1599723 32.7902248, -117.1603503 32.7888504, -117.1606408 32.7876976)"
673054861,,45,,673054861,secondary,,0,,,83.93,45 mph,Genesee Avenue,True,"[237888152, 237888153]",,,48883574,1.865111111,,,"LINESTRING (-117.1614778 32.7911816, -117.1611427 32.791209, -117.1608506 32.7912217, -117.1605835 32.7912463)"
49306949,,65,,49306949,motorway,,0,,4,1630.421,65 mph,Cabrillo Freeway,True,123047041,CA 163,,48900511,25.0834,,,"LINESTRING (-117.1606408 32.7876976, -117.1627867 32.7816573, -117.1629359 32.7811112, -117.163018 32.7806677, -117.1630537 32.7801116, -117.1630764 32.7796038, -117.1630617 32.7791724, -117.1629929 32.7786371, -117.1628503 32.7779878, -117.1626379 32.7773677, -117.162407 32.7767031, -117.1621051 32.7761341, -117.161812 32.775574, -117.1613676 32.7745395, -117.1612525 32.7740853, -117.1611823 32.7735714)"
48900511,,25,,48900511,motorway_link,,0,,,226.05599999999998,25 mph,,True,159069391,,,48900514,9.04224,,,"LINESTRING (-117.1611823 32.7735714, -117.1612812 32.7729186, -117.1613834 32.7723937, -117.161611 32.7715727)"
48900511,,65,yes,48900511,motorway,,0,,4,652.811,65 mph,Cabrillo Freeway,True,"[641733721, 390056758]",CA 163,,3932109866,10.04324615,,,"LINESTRING (-117.1611823 32.7735714, -117.1612211 32.7724384, -117.1612483 32.7722241, -117.1612963 32.7719991, -117.1613287 32.7718515, -117.1615054 32.7712386, -117.1622922 32.7683138, -117.162427 32.7678126)"
3932109866,,65,yes,3932109866,motorway,,0,,4,69.107,65 mph,Cabrillo Freeway,True,179340876,CA 163,,49306895,1.063184615,,,"LINESTRING (-117.162427 32.7678126, -117.1625733 32.7672034)"
49306895,,25,yes,49306895,motorway_link,,0,,2,329.023,25 mph,,True,"[179340888, 159059929]",,,276820772,13.16092,,,"LINESTRING (-117.1625733 32.7672034, -117.1629886 32.7658898, -117.1630769 32.7655397, -117.1634775 32.7643444)"
49306895,,65,yes,49306895,motorway,,0,,4,433.25199999999995,65 mph,Cabrillo Freeway,True,"[641733666, 179340885]",CA 163,,48883409,6.665415385,,,"LINESTRING (-117.1625733 32.7672034, -117.1629444 32.765574, -117.1632021 32.7646131, -117.163306 32.7642255, -117.1634138 32.7638164, -117.1634787 32.7633839)"
48883409,,25,yes,48883409,motorway_link,,0,,"['1', '2']",486.11699999999996,25 mph,,True,"[113034891, 159059940, 38783519]",,,276776512,19.444679999999998,,,"LINESTRING (-117.1634787 32.7633839, -117.1635488 32.7632859, -117.1635622 32.7631348, -117.1635777 32.7628295, -117.1635874 32.7619671, -117.1636045 32.7614041, -117.1636303 32.7612525, -117.1636904 32.7611443, -117.1637848 32.7610577, -117.1639307 32.7609999, -117.1641109 32.7609783, -117.1642654 32.7610071, -117.1643942 32.7610865, -117.16448 32.7611804, -117.1645143 32.7612958, -117.1645229 32.7614185, -117.16448 32.7615557, -117.1643942 32.7616928, -117.164274 32.7618011, -117.1641109 32.7618949, -117.1639027 32.7619784, -117.1637852 32.7620198, -117.163627 32.7621014)"
48883409,,65,,48883409,motorway,,0,,3,519.087,65 mph,Cabrillo Freeway,True,123585980,CA 163,,273313975,7.985953846,,,"LINESTRING (-117.1634787 32.7633839, -117.1634951 32.7628639, -117.16348 32.7623365, -117.1634099 32.7617973, -117.1632842 32.761266, -117.1632072 32.7610103, -117.1631101 32.760754, -117.1629962 32.7605105, -117.162864 32.7602655, -117.1627367 32.7600698, -117.1626346 32.7599276, -117.1625225 32.7597882, -117.1623935 32.7596418, -117.1623065 32.7595461, -117.1618495 32.7590688)"
273313975,,65,,273313975,motorway,,0,,5,427.839,65 mph,Cabrillo Freeway,True,38784439,CA 163,,49306855,6.5821384620000005,,,"LINESTRING (-117.1618495 32.7590688, -117.1614577 32.7587281, -117.1607479 32.7581016, -117.1605101 32.7578932, -117.1602925 32.7576891, -117.1600514 32.7574286, -117.1599091 32.7572625, -117.1596915 32.7569739, -117.1594454 32.7566022, -117.1592241 32.7561994, -117.1591457 32.7560109)"
49306855,,65,yes,49306855,motorway,,0,,3,375.375,65 mph,Cabrillo Freeway,True,"[390054915, 390054916, 38784438]",CA 163,,49306847,5.775,,,"LINESTRING (-117.1591457 32.7560109, -117.1590335 32.7557743, -117.1589415 32.7555589, -117.1588963 32.7554012, -117.1587372 32.7547846, -117.1586736 32.754579, -117.1585983 32.7543579, -117.1584895 32.7541087, -117.1583689 32.753868, -117.1581881 32.753585, -117.1580157 32.7533442, -117.1577679 32.7530626, -117.1576758 32.7529669, -117.1576356 32.7529246)"
49306855,,40,,49306855,"['secondary', 'motorway_link']",,0,,"['3', '2']",890.546,40 mph,6th Avenue,True,"[5945888, 238775009, 436404969, 634197464]",,,49251412,22.26365,,,"LINESTRING (-117.1591457 32.7560109, -117.1590369 32.7555434, -117.158995 32.7553815, -117.1588628 32.7548676, -117.1587004 32.7543565, -117.1585108 32.7538061, -117.1583306 32.7533657, -117.1581847 32.7529543, -117.1581169 32.7526191, -117.1581855 32.7520896, -117.1583277 32.7516249, -117.1584014 32.7513847, -117.1584966 32.7511648, -117.1585852 32.7509741, -117.1586891 32.75078, -117.1593268 32.7495891, -117.1593951 32.749457, -117.1594341 32.7493815, -117.1595212 32.7491277, -117.1595803 32.7488514, -117.1595896 32.7483371)"
49306847,,25,,49306847,motorway_link,,0,,1,384.38,25 mph,,True,5954109,,,49033678,15.3752,,,"LINESTRING (-117.1576356 32.7529246, -117.1573111 32.7525077, -117.1566845 32.7518291, -117.15653 32.7515837, -117.1564635 32.7513452, -117.1564871 32.750999, -117.1566158 32.7507175, -117.1569849 32.7503276, -117.1574439 32.7501383)"
49306847,,25,,49306847,motorway,,0,,3,105.024,25 mph,Cabrillo Freeway,True,225518897,CA 163,,49306843,4.20096,,,"LINESTRING (-117.1576356 32.7529246, -117.1574226 32.7527603, -117.1570879 32.7524932, -117.1567961 32.7522983)"
49306843,,55,,49306843,motorway,,0,,2,383.45099999999996,55 mph,Cabrillo Parkway,True,38784436,CA 163,,48900269,6.971836364,,,"LINESTRING (-117.1567961 32.7522983, -117.156415 32.752058, -117.156212 32.751911, -117.15593 32.751659, -117.155894 32.751613, -117.155663 32.751316, -117.1554814 32.7509026, -117.1554231 32.7506994, -117.1553963 32.750541, -117.1553936 32.7503786, -117.1553963 32.750229, -117.1554326 32.7500431, -117.1556767 32.7493151)"
49306843,,25,,49306843,motorway_link,,0,,"['1', '2']",379.20099999999996,25 mph,,True,"[436596328, 5946356, 436596327]",,,48945711,15.16804,,,"LINESTRING (-117.1567961 32.7522983, -117.1560236 32.7515187, -117.1558176 32.7510856, -117.1557694 32.7507293, -117.1556803 32.7499811, -117.155704 32.7498124, -117.1557439 32.7497712, -117.1558691 32.7496419, -117.1560322 32.7496202, -117.156157 32.7496378, -117.156372 32.749668)"
48900269,,55,,48900269,motorway,,0,,2,544.481,55 mph,Cabrillo Parkway,True,617118276,CA 163,,49306822,9.899654545,,,"LINESTRING (-117.1556767 32.7493151, -117.1560883 32.7481334, -117.1562991 32.7475407, -117.156426 32.7471906, -117.1565376 32.7466853, -117.1565633 32.7462305, -117.1565118 32.7456313, -117.1564224 32.744852, -117.1563975 32.744525)"
49306822,,55,,49306822,motorway,,0,,2,1512.285,55 mph,Cabrillo Parkway,True,617118276,CA 163,,280915696,27.49609091,,,"LINESTRING (-117.1563975 32.744525, -117.1563831 32.7439348, -117.1564432 32.7434078, -117.1565033 32.742787, -117.1565891 32.7418773, -117.1565977 32.7410832, -117.1565376 32.7403396, -117.1564603 32.7398126, -117.1564003 32.7394733, -117.1561685 32.7383542, -117.1560827 32.7378416, -117.156021 32.737133, -117.15596 32.736706, -117.155968 32.736022, -117.1560072 32.735087, -117.1559969 32.7348488, -117.1559449 32.7344314, -117.1558924 32.7342073, -117.1556565 32.7335874, -117.1554723 32.7332409, -117.15526 32.732905, -117.1550126 32.7324589, -117.1549298 32.7322954, -117.1548467 32.7321111, -117.1547825 32.7319242, -117.1547323 32.7317608, -117.1546924 32.7315969, -117.1546464 32.7313834, -117.1546286 32.7311781)"
280915696,,25,,280915696,motorway_link,,0,,2,500.88199999999995,25 mph,,True,25330326,,,48955158,20.03528,,,"LINESTRING (-117.1546286 32.7311781, -117.1546963 32.7307591, -117.1547225 32.730586, -117.1547641 32.7304179, -117.1548402 32.7301587, -117.1550308 32.7297924, -117.1553767 32.729205, -117.1557348 32.7286234, -117.1558676 32.7283985, -117.1559855 32.7281735, -117.1561574 32.7277742, -117.1562721 32.7274474, -117.1564224 32.7269681)"
280915696,,55,,280915696,motorway,,0,,2,1146.445,55 mph,Cabrillo Parkway,True,185218254,CA 163,,1361902353,20.84445455,,,"LINESTRING (-117.1546286 32.7311781, -117.1546242 32.7307573, -117.1546635 32.7304287, -117.1547195 32.7301811, -117.1548254 32.7298707, -117.1549845 32.7295286, -117.1554029 32.7287592, -117.1555983 32.7283597, -117.1558651 32.7277548, -117.1559528 32.727466, -117.1560196 32.727173, -117.1560539 32.7269073, -117.156059 32.726643, -117.1560495 32.7263239, -117.1560361 32.726137, -117.156013 32.7259442, -117.1559653 32.7256457, -117.1558595 32.7252378, -117.1555637 32.7242841, -117.1554974 32.7240495, -117.1554536 32.7238135, -117.1554178 32.7236079, -117.1553905 32.7233393, -117.1553417 32.7228175, -117.1553176 32.7224312, -117.1553047 32.7221367, -117.1552951 32.7219007, -117.1553053 32.7216279, -117.1553167 32.7214883, -117.1553873 32.7211437)"
1361902353,,55,,1361902353,motorway,,0,,2,144.965,55 mph,Cabrillo Parkway,True,"[573058037, 185218254]",CA 163,,1361902309,2.635727273,,,"LINESTRING (-117.1553873 32.7211437, -117.155471 32.7207183, -117.1555502 32.7204623, -117.1556198 32.7202355, -117.1556606 32.7200088, -117.1556331 32.7198662)"
1361902353,,25,,1361902353,motorway_link,,0,,2,184.062,25 mph,,True,"[436403246, 25330183]",,,1957100990,7.362480000000001,,,"LINESTRING (-117.1553873 32.7211437, -117.1555449 32.7207345, -117.155662 32.7204387, -117.1557037 32.7203352, -117.1557589 32.720236, -117.1558694 32.7201183, -117.1560419 32.7199995, -117.1561464 32.7199627, -117.1564492 32.7199027)"
1361902309,,25,,1361902309,secondary,,0,,3,112.243,25 mph,10th Avenue,True,"[436403220, 436403221]",,,49120838,4.489719999999999,,,"LINESTRING (-117.1556331 32.7198662, -117.1556297 32.7192822, -117.1556181 32.7188569)"
1361902309,,25,,1361902309,unclassified,,0,,,76.832,25 mph,Ash Street,True,38784421,,,1957100990,3.07328,,,"LINESTRING (-117.1556331 32.7198662, -117.1557339 32.719867, -117.155895 32.7198757, -117.1561455 32.7198731, -117.1563631 32.7198783, -117.1564492 32.7199027)"
49120838,,25,,49120838,secondary,,0,,3,114.965,25 mph,10th Avenue,True,526007714,,,49120837,4.5986,,,"LINESTRING (-117.1556181 32.7188569, -117.1556187 32.7186627, -117.1556194 32.7184695, -117.1556215 32.717823)"
49120838,,25,,49120838,secondary,,0,,,19.493,25 mph,A Street,True,278328404,,,1469023916,0.77972,,,"LINESTRING (-117.1556181 32.7188569, -117.1554107 32.7188738)"
1469023916,,25,,1469023916,secondary_link,,0,,2,70.503,25 mph,,True,"[133466880, 436403236]",,,1042300596,2.82012,,,"LINESTRING (-117.1554107 32.7188738, -117.1551955 32.7189136, -117.1551179 32.7189265, -117.1550636 32.7189454, -117.1550021 32.7189836, -117.1549378 32.7190468, -117.1548841 32.719128, -117.1548595 32.7192179)"
1469023916,,25,,1469023916,secondary,,0,,3,64.181,25 mph,A Street,True,"[436403225, 600531531, 278328404]",,,49466669,2.56724,,,"LINESTRING (-117.1554107 32.7188738, -117.1552086 32.7188749, -117.1549178 32.718874, -117.1547247 32.7188776)"
49466669,,25,,49466669,secondary,,0,,3,82.44200000000001,25 mph,A Street,True,"[436403226, 278328399]",,,49056722,3.29768,,,"LINESTRING (-117.1547247 32.7188776, -117.1543741 32.7188806, -117.1542444 32.7188817, -117.1538435 32.7188852)"
49466669,,25,,49466669,secondary,,0,,3,54.532,25 mph,11th Avenue,True,"[436403224, 436458644]",,,49466671,2.18128,,,"LINESTRING (-117.1547247 32.7188776, -117.154728 32.7192557, -117.154729 32.719368)"
49056722,,25,,49056722,secondary,,0,,,14.052999999999999,25 mph,A Street,True,278328401,,,2430691268,0.56212,,,"LINESTRING (-117.1538435 32.7188852, -117.1536933 32.7188835)"
49056722,,25,,49056722,secondary,,0,,3,117.42299999999999,25 mph,Park Boulevard,True,"[436458657, 436458651]",,,49056721,4.6969199999999995,,,"LINESTRING (-117.1538435 32.7188852, -117.1538435 32.7186802, -117.1538449 32.7181384, -117.153845 32.7181082, -117.1538455 32.717908, -117.1538407 32.7178293)"
49056721,,25,,49056721,secondary,,0,,3,117.27799999999999,25 mph,Park Boulevard,True,"[234953560, 621450945, 436458649]",,,49056720,4.69112,,,"LINESTRING (-117.1538407 32.7178293, -117.1538496 32.7177349, -117.1538476 32.7175618, -117.1538282 32.7171124, -117.1538191 32.7169026, -117.1537655 32.7167836)"
49056721,,25,,49056721,tertiary,,0,,,81.832,25 mph,B Street,True,526007715,,,49337551,3.2732799999999997,,,"LINESTRING (-117.1538407 32.7178293, -117.1539169 32.7178291, -117.1540578 32.7178287, -117.1543729 32.7178279, -117.1547154 32.717827)"
49056720,,25,,49056720,secondary,,0,,,118.206,25 mph,Park Boulevard,True,"[621450946, 621450949]",,,2430693061,4.72824,,,"LINESTRING (-117.1537655 32.7167836, -117.1536984 32.7168714, -117.1536943 32.7172088, -117.1537003 32.7177213, -117.1536973 32.71783)"
49056720,,25,,49056720,secondary,,0,,,117.04,25 mph,Park Boulevard,False,"[121194921, 617488188, 617488191]",,,49056719,4.6816,,,"LINESTRING (-117.1537655 32.7167836, -117.153797 32.7166905, -117.1538136 32.7165073, -117.153817 32.7158293, -117.1538322 32.7157774, -117.1538437 32.715738)"
49056720,,25,,49056720,tertiary,,0,,,83.29299999999999,25 mph,C Street,True,641705046,,,49337744,3.33172,,,"LINESTRING (-117.1537655 32.7167836, -117.1536347 32.7167826, -117.1531332 32.7167852, -117.1528752 32.7167866)"
49337744,,25,,49337744,residential,,0,,,116.38,25 mph,13th Street,False,641705045,,,49099172,4.6552,,,"LINESTRING (-117.1528752 32.7167866, -117.1528745 32.7166958, -117.1528669 32.71574)"
49337744,,25,,49337744,tertiary,,0,,,84.68700000000001,25 mph,C Street,True,27770317,,,49582804,3.3874800000000005,,,"LINESTRING (-117.1528752 32.7167866, -117.15197 32.7167914)"
49582804,,25,,49582804,residential,,0,,,116.469,25 mph,14th Street,False,642285119,,,49099173,4.65876,,,"LINESTRING (-117.15197 32.7167914, -117.1519691 32.716698, -117.1519664 32.716415, -117.1519601 32.715744)"
49582804,,25,,49582804,tertiary,,0,,,144.928,25 mph,C Street,True,27770317,,,49061911,5.79712,,,"LINESTRING (-117.15197 32.7167914, -117.1504209 32.7167995)"
49061911,,25,,49061911,tertiary,,0,,,87.241,25 mph,C Street,True,27770317,,,5084834850,3.48964,,,"LINESTRING (-117.1504209 32.7167995, -117.1494884 32.7168045)"
49061911,,25,,49061911,residential,,0,,,116.48200000000001,25 mph,15th Street,False,5957211,,,49061909,4.65928,,,"LINESTRING (-117.1504209 32.7167995, -117.1504154 32.716296, -117.1504107 32.7158551, -117.1504096 32.715752)"
5084834850,,25,,5084834850,tertiary,,0,,,84.06,25 mph,C Street,True,27770317,,,49487486,3.3624,,,"LINESTRING (-117.1494884 32.7168045, -117.1485899 32.7168092)"
5084834850,,25,,5084834850,tertiary,,0,,,116.7,25 mph,16th Street,False,593622091,,,49099174,4.668,,,"LINESTRING (-117.1494884 32.7168045, -117.149483 32.715755)"
5084834850,,25,,5084834850,tertiary,,0,,,117.03399999999999,25 mph,16th Street,False,593622091,,,49243416,4.68136,,,"LINESTRING (-117.1494884 32.7168045, -117.1494892 32.7169648, -117.1494912 32.7173509, -117.1494939 32.717857)"
49487486,,25,,49487486,tertiary,,0,,,171.572,25 mph,C Street,True,27770317,,,49059969,6.8628800000000005,,,"LINESTRING (-117.1485899 32.7168092, -117.146756 32.7168189)"
49487486,,25,,49487486,motorway_link,,0,,,162.475,25 mph,,True,27770260,,,275971450,6.499,,,"LINESTRING (-117.1485899 32.7168092, -117.1483781 32.7165363, -117.1481418 32.7159739, -117.1480164 32.7154456)"
49487486,,25,,49487486,residential,,0,,,116.557,25 mph,17th Street,True,119396241,,,49099175,4.66228,,,"LINESTRING (-117.1485899 32.7168092, -117.1485824 32.7158913, -117.1485813 32.715761)"
275971450,,25,,275971450,motorway_link,,0,,,171.662,25 mph,,True,32125146,,,5532359501,6.86648,,,"LINESTRING (-117.1480164 32.7154456, -117.1479786 32.7149162, -117.1479623 32.7145852, -117.1477765 32.7139212)"
5532359501,,65,,5532359501,motorway,,0,,4,254.649,65 mph,San Diego Freeway,True,32125174,I 5,,275969557,3.917676923,,,"LINESTRING (-117.1477765 32.7139212, -117.1477738 32.7121031, -117.1477765 32.7116311)"
275969557,,65,,275969557,motorway,,0,,4,142.241,65 mph,San Diego Freeway,True,32125174,I 5,,275963955,2.1883230769999997,,,"LINESTRING (-117.1477765 32.7116311, -117.1477779 32.7103519)"
275963955,,25,,275963955,motorway_link,,0,,,402.31800000000004,25 mph,,True,159056956,,,5532359496,16.09272,,,"LINESTRING (-117.1477779 32.7103519, -117.1479395 32.7091728, -117.1480212 32.7084906, -117.1482306 32.70793, -117.1484129 32.7074109, -117.1485959 32.7068138)"
275963955,,65,,275963955,motorway,,0,,4,427.475,65 mph,San Diego Freeway,True,32125174,I 5,,48948932,6.576538462,,,"LINESTRING (-117.1477779 32.7103519, -117.1477912 32.7088327, -117.1477523 32.7065078)"
48948932,,65,yes,48948932,motorway,,0,,4,233.267,65 mph,San Diego Freeway,True,"[32125041, 32125074, 32125046, 32125066]","['I-5', 'I 5']",,1224375906,3.588723077,,,"LINESTRING (-117.1477523 32.7065078, -117.1477491 32.7060462, -117.1476352 32.7055542, -117.1475579 32.7052942, -117.1474274 32.7049336, -117.147313 32.704727, -117.1471912 32.7044858)"
1224375906,,65,,1224375906,motorway,,0,,4,221.65599999999998,65 mph,San Diego Freeway,True,32125041,I-5,,49749909,3.4100923080000003,,,"LINESTRING (-117.1471912 32.7044858, -117.147027 32.704273, -117.1469251 32.7041666, -117.1467691 32.704017, -117.146362 32.703659, -117.145531 32.703079)"
1224375906,,25,,1224375906,motorway_link,,0,,,251.206,25 mph,,True,5941627,,,48898756,10.04824,,,"LINESTRING (-117.1471912 32.7044858, -117.1470497 32.7041578, -117.1468354 32.7038127, -117.1465597 32.7035403, -117.1461474 32.7031765, -117.1459121 32.7029743, -117.1458719 32.70291, -117.1458648 32.7028502, -117.1458786 32.7027941, -117.145926 32.7027292, -117.1459769 32.7026267)"
49749909,,65,,49749909,motorway,,0,,4,606.056,65 mph,San Diego Freeway,True,32125041,I-5,,49749884,9.323938462000001,,,"LINESTRING (-117.145531 32.703079, -117.145287 32.702911, -117.1423775 32.7008767, -117.140519 32.699627)"
49749909,,25,yes,49749909,motorway_link,,0,,2,498.81699999999995,25 mph,,True,"[26050193, 6055507, 178116807]",,,275962397,19.952679999999997,,,"LINESTRING (-117.145531 32.703079, -117.1448471 32.7024594, -117.1442931 32.7019762, -117.1439445 32.7016829, -117.1436956 32.7014229, -117.1435754 32.7012062, -117.1434896 32.701004, -117.1434467 32.7007729, -117.1434467 32.7005129, -117.143481 32.7003034, -117.1436266 32.6999584, -117.1437242 32.6998123, -117.1440565 32.6993653)"
