nid,access,base_speed,bridge,from,highway,junction,key,landuse,lanes,length,maxspeed,name,oneway,osmid,ref,service,to,weigth,tunnel,width,geometry
49541777,,25,yes,49541777,tertiary,,0,,,123.948,25 mph,Wightman Street,False,"[594117736, 641705107, 37812447]",,,49631908,4.95792,,,"LINESTRING (-117.1095023 32.7478151, -117.1092575 32.7478131, -117.1083563 32.747808, -117.108177 32.747807)"
49541777,,25,,49541777,residential,,0,,,392.105,25 mph,"['Landis Street', '40th Street']",False,"[32957195, 6014060]",,,371176825,15.6842,,,"LINESTRING (-117.1095023 32.7478151, -117.1094843 32.747714, -117.1094994 32.746218, -117.109507 32.746086, -117.1095339 32.7459811, -117.1095929 32.7459476, -117.1096981 32.7459411, -117.1097702 32.7459439, -117.1100886 32.745956, -117.110657 32.745964, -117.111295 32.745975, -117.1115284 32.745975)"
49541777,,25,,49541777,tertiary,,0,,,106.508,25 mph,Wightman Street,False,642980862,,,49069129,4.26032,,,"LINESTRING (-117.1095023 32.7478151, -117.1100583 32.7478197, -117.1106411 32.7478244)"
49069129,,25,,49069129,tertiary,,0,,,117.086,25 mph,Wightman Street,False,6040995,,,49595049,4.68344,,,"LINESTRING (-117.111893 32.7478347, -117.1114062 32.7478307, -117.1113013 32.7478298, -117.1106411 32.7478244)"
49069129,,25,,49069129,residential,,0,,,208.503,25 mph,39th Street,False,"[32957193, 594120365]",,,49069130,8.340119999999999,,,"LINESTRING (-117.1106489 32.7496995, -117.1106482 32.749524, -117.1106411 32.7478244)"
49069129,,25,,49069129,tertiary,,0,,,106.508,25 mph,Wightman Street,False,642980862,,,49541777,4.26032,,,"LINESTRING (-117.1095023 32.7478151, -117.1100583 32.7478197, -117.1106411 32.7478244)"
49595049,,25,,49595049,tertiary,,0,,,115.598,25 mph,Wightman Street,False,6040995,,,49352691,4.62392,,,"LINESTRING (-117.111893 32.7478347, -117.1125246 32.7478398, -117.113129 32.7478448)"
49595049,,25,,49595049,residential,,0,,,208.09,25 mph,38th Street,False,32957197,,,49251128,8.3236,,,"LINESTRING (-117.111893 32.7478347, -117.11187 32.749706)"
49595049,,25,,49595049,residential,,0,,,110.943,25 mph,38th Street,False,32957197,,,371176845,4.43772,,,"LINESTRING (-117.111893 32.7478347, -117.1119255 32.746881, -117.1119468 32.7468412)"
49595049,,25,,49595049,tertiary,,0,,,117.086,25 mph,Wightman Street,False,6040995,,,49069129,4.68344,,,"LINESTRING (-117.111893 32.7478347, -117.1114062 32.7478307, -117.1113013 32.7478298, -117.1106411 32.7478244)"
49352691,,25,,49352691,residential,,0,,,207.72400000000002,25 mph,37th Street,False,33413194,,,49152846,8.30896,,,"LINESTRING (-117.113129 32.7478448, -117.113152 32.7459768)"
49352691,,25,,49352691,residential,,0,,,207.851,25 mph,37th Street,False,33413194,,,49251126,8.314039999999999,,,"LINESTRING (-117.113113 32.749714, -117.113129 32.7478448)"
49352691,,25,,49352691,tertiary,,0,,,115.598,25 mph,Wightman Street,False,6040995,,,49595049,4.62392,,,"LINESTRING (-117.111893 32.7478347, -117.1125246 32.7478398, -117.113129 32.7478448)"
49352691,,25,,49352691,tertiary,,0,,,114.85,25 mph,Wightman Street,False,6040995,,,49515219,4.593999999999999,,,"LINESTRING (-117.114357 32.7478548, -117.1137675 32.74785, -117.113129 32.7478448)"
49515219,,25,,49515219,residential,,0,,,207.77700000000002,25 mph,Cherokee Avenue,False,33413193,,,49152843,8.31108,,,"LINESTRING (-117.114357 32.7478548, -117.1143881 32.7459864)"
49515219,,25,,49515219,tertiary,,0,,,114.85,25 mph,Wightman Street,False,6040995,,,49352691,4.593999999999999,,,"LINESTRING (-117.114357 32.7478548, -117.1137675 32.74785, -117.113129 32.7478448)"
49515219,,25,,49515219,tertiary,,0,,,116.34700000000001,25 mph,Wightman Street,False,6040995,,,49118054,4.65388,,,"LINESTRING (-117.114357 32.7478548, -117.1150041 32.7478601, -117.115601 32.747865)"
49515219,,25,,49515219,residential,,0,,,207.977,25 mph,Cherokee Avenue,False,33413193,,,49251123,8.31908,,,"LINESTRING (-117.114357 32.7478548, -117.114326 32.749725)"
49118054,,25,,49118054,residential,,0,,,207.82299999999998,25 mph,36th Street,False,260358571,,,49118053,8.31292,,,"LINESTRING (-117.115601 32.747865, -117.1156231 32.7459961)"
49118054,,25,,49118054,residential,,0,,,208.17700000000002,25 mph,36th Street,False,260358571,,,49118055,8.32708,,,"LINESTRING (-117.11557 32.749737, -117.115601 32.747865)"
49118054,,25,,49118054,tertiary,,0,,,116.34700000000001,25 mph,Wightman Street,False,6040995,,,49515219,4.65388,,,"LINESTRING (-117.114357 32.7478548, -117.1150041 32.7478601, -117.115601 32.747865)"
49118054,,25,,49118054,tertiary,,0,,,115.598,25 mph,Wightman Street,False,6040995,,,49393239,4.62392,,,"LINESTRING (-117.116837 32.7478751, -117.1162503 32.7478703, -117.115601 32.747865)"
49393239,,25,,49393239,residential,,0,,,207.873,25 mph,Wilson Avenue,False,33413192,,,49152839,8.314919999999999,,,"LINESTRING (-117.116837 32.7478751, -117.116852 32.7460057)"
49393239,,25,,49393239,tertiary,,0,,,115.598,25 mph,Wightman Street,False,6040995,,,49428910,4.62392,,,"LINESTRING (-117.116837 32.7478751, -117.1174684 32.7478803, -117.118073 32.7478853)"
49393239,,25,,49393239,tertiary,,0,,,115.598,25 mph,Wightman Street,False,6040995,,,49118054,4.62392,,,"LINESTRING (-117.116837 32.7478751, -117.1162503 32.7478703, -117.115601 32.747865)"
49393239,,25,,49393239,residential,,0,,,208.268,25 mph,Wilson Avenue,False,33413192,,,49251120,8.33072,,,"LINESTRING (-117.116837 32.7478751, -117.116814 32.749748)"
49428910,,25,,49428910,residential,,0,,,207.94,25 mph,35th Street,False,33413191,,,49152836,8.3176,,,"LINESTRING (-117.118073 32.7478853, -117.1180881 32.7460153)"
49428910,,25,,49428910,tertiary,,0,,,115.505,25 mph,Wightman Street,False,6040995,,,49296017,4.6202,,,"LINESTRING (-117.118073 32.7478853, -117.118693 32.7478903, -117.119308 32.7478954)"
49428910,,25,,49428910,residential,,0,,,208.024,25 mph,35th Street,False,33413191,,,49251119,8.320960000000001,,,"LINESTRING (-117.11805 32.749756, -117.118073 32.7478853)"
49428910,,25,,49428910,tertiary,,0,,,115.598,25 mph,Wightman Street,False,6040995,,,49393239,4.62392,,,"LINESTRING (-117.116837 32.7478751, -117.1174684 32.7478803, -117.118073 32.7478853)"
49296017,,25,,49296017,tertiary,,0,,,128.733,25 mph,Swift Avenue,False,82866295,,,49152935,5.1493199999999995,,,"LINESTRING (-117.119308 32.7478954, -117.119328 32.7467378)"
49296017,,25,,49296017,tertiary,,0,,,208.132,25 mph,Swift Avenue,False,642980858,,,49251115,8.325280000000001,,,"LINESTRING (-117.119278 32.749767, -117.119308 32.7478954)"
49296017,,25,,49296017,tertiary,,0,,,115.505,25 mph,Wightman Street,False,6040995,,,49428910,4.6202,,,"LINESTRING (-117.118073 32.7478853, -117.118693 32.7478903, -117.119308 32.7478954)"
49296017,,25,,49296017,residential,,0,,,95.303,25 mph,Wightman Street,False,642980861,,,49631890,3.8121199999999997,,,"LINESTRING (-117.120327 32.7479037, -117.119932 32.7479005, -117.119308 32.7478954)"
49152935,,25,yes,49152935,tertiary,,0,,,208.89,25 mph,Landis Street,False,"[642980859, 25297997, 25297999]",,,49152920,8.3556,,,"LINESTRING (-117.119328 32.7467378, -117.119347 32.746674, -117.119423 32.746532, -117.119507 32.746418, -117.119637 32.746307, -117.1198665 32.746158, -117.120247 32.745911, -117.1206636 32.7456514, -117.120934 32.745483)"
49152935,,25,,49152935,tertiary,,0,,,128.733,25 mph,Swift Avenue,False,82866295,,,49296017,5.1493199999999995,,,"LINESTRING (-117.119308 32.7478954, -117.119328 32.7467378)"
49152920,,25,,49152920,residential,,0,,,208.32299999999998,25 mph,Nile Street,False,606680387,,,49144882,8.33292,,,"LINESTRING (-117.1203 32.743687, -117.120934 32.745483)"
49152920,,25,,49152920,tertiary,,0,,,117.49700000000001,25 mph,Landis Street,False,5966706,,,49070840,4.69988,,,"LINESTRING (-117.122124 32.745445, -117.121803 32.745312, -117.121727 32.745304, -117.121513 32.745338, -117.120934 32.745483)"
49152920,,25,,49152920,residential,,0,,,144.815,25 mph,Nile Street,False,642980857,,,49285174,5.7926,,,"LINESTRING (-117.1216972 32.7465681, -117.1216088 32.7465404, -117.121552 32.74651, -117.12149 32.746456, -117.121132 32.746014, -117.120934 32.745483)"
49152920,,25,yes,49152920,tertiary,,0,,,208.89,25 mph,Landis Street,False,"[642980859, 25297997, 25297999]",,,49152935,8.3556,,,"LINESTRING (-117.119328 32.7467378, -117.119347 32.746674, -117.119423 32.746532, -117.119507 32.746418, -117.119637 32.746307, -117.1198665 32.746158, -117.120247 32.745911, -117.1206636 32.7456514, -117.120934 32.745483)"
49070840,,25,,49070840,tertiary,,0,,,73.354,25 mph,Landis Street,False,5966706,,,49152909,2.93416,,,"LINESTRING (-117.122124 32.745445, -117.122307 32.745548, -117.122343 32.745556, -117.122513 32.745594, -117.122864 32.745594)"
49070840,,25,,49070840,tertiary,,0,,,117.49700000000001,25 mph,Landis Street,False,5966706,,,49152920,4.69988,,,"LINESTRING (-117.122124 32.745445, -117.121803 32.745312, -117.121727 32.745304, -117.121513 32.745338, -117.120934 32.745483)"
49070840,,25,,49070840,residential,,0,,,106.08,25 mph,Boundary Street,True,182002421,,,49070839,4.2432,,,"LINESTRING (-117.122124 32.745445, -117.121803 32.74453)"
49152909,,25,,49152909,residential,,0,,,201.041,25 mph,33rd Street,False,5994188,,,49144724,8.04164,,,"LINESTRING (-117.122864 32.743786, -117.122864 32.745594)"
49152909,,25,,49152909,tertiary,,0,,,73.354,25 mph,Landis Street,False,5966706,,,49070840,2.93416,,,"LINESTRING (-117.122124 32.745445, -117.122307 32.745548, -117.122343 32.745556, -117.122513 32.745594, -117.122864 32.745594)"
49152909,,25,,49152909,tertiary,,0,,,100.054,25 mph,Landis Street,False,5966706,,,49100899,4.00216,,,"LINESTRING (-117.1239338 32.7455962, -117.123441 32.745598, -117.1234147 32.7455978, -117.122864 32.745594)"
49152909,,25,,49152909,residential,,0,,,202.554,25 mph,33rd Street,False,5994188,,,48939644,8.102160000000001,,,"LINESTRING (-117.1228418 32.747414, -117.1228665 32.7472772, -117.122871 32.747032, -117.122864 32.745594)"
49144724,,25,,49144724,residential,,0,,,201.041,25 mph,33rd Street,False,5994188,,,49152909,8.04164,,,"LINESTRING (-117.122864 32.743786, -117.122864 32.745594)"
49144724,,25,,49144724,residential,,0,,,98.48299999999999,25 mph,Dwight Street,False,5965514,,,49100898,3.9393199999999995,,,"LINESTRING (-117.122864 32.743786, -117.1234118 32.743786, -117.123917 32.743786)"
49144724,,25,,49144724,residential,,0,,,201.93,25 mph,33rd Street,False,5994188,,,49401497,8.0772,,,"LINESTRING (-117.122864 32.743786, -117.122864 32.74197)"
49144724,,25,,49144724,residential,,0,,,100.635,25 mph,Dwight Street,False,5965514,,,49144728,4.0254,,,"LINESTRING (-117.121788 32.743782, -117.122304 32.743782, -117.1223372 32.7437822, -117.122864 32.743786)"
49401497,,25,,49401497,residential,,0,,,98.48700000000001,25 mph,Myrtle Avenue,False,6001185,,,49100897,3.93948,,,"LINESTRING (-117.122864 32.74197, -117.123376 32.741974, -117.1234031 32.741974, -117.123917 32.741974)"
49401497,,25,,49401497,residential,,0,,,105.2,25 mph,33rd Street,False,5994188,,,49045928,4.208,,,"LINESTRING (-117.122864 32.74197, -117.122849 32.741024)"
49401497,,25,,49401497,residential,,0,,,101.38799999999999,25 mph,Myrtle Avenue,False,6001185,,,49443601,4.05552,,,"LINESTRING (-117.122864 32.74197, -117.1223342 32.7419661, -117.12178 32.741962)"
49401497,,25,,49401497,residential,,0,,,201.93,25 mph,33rd Street,False,5994188,,,49144724,8.0772,,,"LINESTRING (-117.122864 32.743786, -117.122864 32.74197)"
49045928,,25,,49045928,tertiary,,0,,,94.79299999999999,25 mph,Upas Street,False,5955670,,,49045925,3.7917199999999998,,,"LINESTRING (-117.122849 32.741024, -117.1225949 32.741024, -117.1223225 32.741024, -117.122289 32.741024, -117.1218355 32.7410207)"
49045928,,25,,49045928,tertiary,,0,,,25.674,25 mph,Upas Street,False,5955670,,,1713804749,1.02696,,,"LINESTRING (-117.1231235 32.741024, -117.122849 32.741024)"
49045928,,25,,49045928,residential,,0,,,105.2,25 mph,33rd Street,False,5994188,,,49401497,4.208,,,"LINESTRING (-117.122864 32.74197, -117.122849 32.741024)"
49045928,,25,,49045928,residential,,0,,,21.287,25 mph,33rd Street,False,5994189,,,1713804785,0.8514799999999999,,,"LINESTRING (-117.1229689 32.7408619, -117.1229432 32.7409085, -117.122849 32.741024)"
1713804785,,25,,1713804785,residential,,0,,,180.783,25 mph,33rd Street,False,5994189,,,49217639,7.231319999999999,,,"LINESTRING (-117.1229689 32.7408619, -117.1230079 32.7407909, -117.1230582 32.7406387, -117.1230731 32.74055, -117.12307 32.740486, -117.12307 32.73925)"
1713804785,,25,,1713804785,residential,,0,,,21.287,25 mph,33rd Street,False,5994189,,,49045928,0.8514799999999999,,,"LINESTRING (-117.1229689 32.7408619, -117.1229432 32.7409085, -117.122849 32.741024)"
49217639,,25,,49217639,residential,,0,,,201.497,25 mph,33rd Street,False,5994189,,,49401507,8.05988,,,"LINESTRING (-117.123093 32.737438, -117.12307 32.73925)"
49217639,,25,,49217639,residential,,0,,,90.633,25 mph,Thorn Street,False,5973019,,,49217644,3.62532,,,"LINESTRING (-117.122101 32.739246, -117.1226055 32.7392498, -117.12307 32.73925)"
49217639,,25,,49217639,residential,,0,,,91.288,25 mph,Thorn Street,False,5973019,,,49100908,3.6515199999999997,,,"LINESTRING (-117.124046 32.73925, -117.1235941 32.7392528, -117.12307 32.73925)"
49217639,,25,,49217639,residential,,0,,,180.783,25 mph,33rd Street,False,5994189,,,1713804785,7.231319999999999,,,"LINESTRING (-117.1229689 32.7408619, -117.1230079 32.7407909, -117.1230582 32.7406387, -117.1230731 32.74055, -117.12307 32.740486, -117.12307 32.73925)"
49100908,,25,,49100908,residential,,0,,,91.288,25 mph,Thorn Street,False,5973019,,,49217639,3.6515199999999997,,,"LINESTRING (-117.124046 32.73925, -117.1235941 32.7392528, -117.12307 32.73925)"
49100908,,25,,49100908,residential,,0,,,201.05200000000002,25 mph,Bancroft Street,False,32401889,,,49100907,8.04208,,,"LINESTRING (-117.124046 32.73925, -117.124069 32.737442)"
49100908,,25,,49100908,residential,,0,,,93.242,25 mph,Thorn Street,False,5973019,,,49064761,3.72968,,,"LINESTRING (-117.1250429 32.7392546, -117.1245601 32.7392513, -117.124046 32.73925)"
49100908,,25,,49100908,residential,,0,,,197.671,25 mph,Bancroft Street,False,32401889,,,48872382,7.906839999999999,,,"LINESTRING (-117.123993 32.741024, -117.124046 32.740757, -117.124046 32.73925)"
49064761,,25,,49064761,residential,,0,,,95.88,25 mph,Thorn Street,False,5973019,,,49217625,3.8352,,,"LINESTRING (-117.1250429 32.7392546, -117.125304 32.739254, -117.1255646 32.7392554, -117.126068 32.739258)"
49064761,,25,,49064761,residential,,0,,,93.242,25 mph,Thorn Street,False,5973019,,,49100908,3.72968,,,"LINESTRING (-117.1250429 32.7392546, -117.1245601 32.7392513, -117.124046 32.73925)"
49064761,,25,,49064761,residential,,0,,,201.555,25 mph,32nd Street,False,5942172,,,49064760,8.0622,,,"LINESTRING (-117.1250429 32.7392546, -117.125031 32.737442)"
49064761,,25,,49064761,residential,,0,,,197.22,25 mph,32nd Street,False,5942172,,,49064762,7.8888,,,"LINESTRING (-117.125008 32.741028, -117.1250429 32.7392546)"
49217625,,25,,49217625,residential,,0,,,102.17299999999999,25 mph,Thorn Street,False,5973019,,,49217621,4.08692,,,"LINESTRING (-117.126068 32.739258, -117.126585 32.739258, -117.1266298 32.7392578, -117.1271604 32.7392557)"
49217625,,25,,49217625,residential,,0,,,196.815,25 mph,Herman Avenue,False,6007471,,,49098689,7.8726,,,"LINESTRING (-117.126068 32.741028, -117.126068 32.739258)"
49217625,,25,,49217625,residential,,0,,,202.38,25 mph,Herman Avenue,False,6007471,,,49493067,8.0952,,,"LINESTRING (-117.126083 32.737438, -117.126068 32.739258)"
49217625,,25,,49217625,residential,,0,,,95.88,25 mph,Thorn Street,False,5973019,,,49064761,3.8352,,,"LINESTRING (-117.1250429 32.7392546, -117.125304 32.739254, -117.1255646 32.7392554, -117.126068 32.739258)"
49217621,,25,,49217621,residential,,0,,,99.10700000000001,25 mph,Thorn Street,False,5973019,,,49217615,3.9642800000000005,,,"LINESTRING (-117.1271604 32.7392557, -117.127703 32.739258, -117.12822 32.739262)"
49217621,,25,,49217621,residential,,0,,,197.52900000000002,25 mph,31st Street,False,6052017,,,49098687,7.901160000000001,,,"LINESTRING (-117.127136 32.741032, -117.1271604 32.7392557)"
49217621,,25,,49217621,residential,,0,,,102.17299999999999,25 mph,Thorn Street,False,5973019,,,49217625,4.08692,,,"LINESTRING (-117.126068 32.739258, -117.126585 32.739258, -117.1266298 32.7392578, -117.1271604 32.7392557)"
49217621,,25,,49217621,residential,,0,,,148.71200000000002,25 mph,31st Street,False,6052017,,,49725205,5.94848,,,"LINESTRING (-117.127165 32.7379186, -117.1271773 32.7381819, -117.1271604 32.7392557)"
49217615,,25,,49217615,residential,,0,,2,196.815,25 mph,Grim Avenue,False,5985865,,,49098685,7.8726,,,"LINESTRING (-117.12822 32.741032, -117.12822 32.739262)"
49217615,,25,,49217615,residential,,0,,2,202.375,25 mph,Grim Avenue,False,5985865,,,49325708,8.095,,,"LINESTRING (-117.12822 32.737442, -117.12822 32.739262)"
49217615,,25,,49217615,residential,,0,,,99.10700000000001,25 mph,Thorn Street,False,5973019,,,49217621,3.9642800000000005,,,"LINESTRING (-117.1271604 32.7392557, -117.127703 32.739258, -117.12822 32.739262)"
49217615,,25,,49217615,residential,,0,,,99.89,25 mph,Thorn Street,False,5973019,,,49083537,3.9956,,,"LINESTRING (-117.129288 32.739262, -117.1287968 32.739262, -117.12822 32.739262)"
49083537,,25,,49083537,residential,,0,,,101.295,25 mph,Thorn Street,False,5973019,,,49217609,4.0518,,,"LINESTRING (-117.129288 32.739262, -117.129723 32.739262, -117.1298437 32.7392613, -117.130371 32.739258)"
49083537,,25,,49083537,residential,,0,,,99.89,25 mph,Thorn Street,False,5973019,,,49217615,3.9956,,,"LINESTRING (-117.129288 32.739262, -117.1287968 32.739262, -117.12822 32.739262)"
49083537,,25,,49083537,tertiary,,0,,,202.68400000000003,25 mph,30th Street,False,5959336,,,49083536,8.10736,,,"LINESTRING (-117.129288 32.739262, -117.1293111 32.7379903, -117.1293127 32.7377229, -117.1293173 32.7374394)"
49083537,,25,,49083537,tertiary,,0,,,196.817,25 mph,30th Street,False,5959336,,,49083538,7.87268,,,"LINESTRING (-117.12928 32.741032, -117.129288 32.739262)"
49217609,,25,,49217609,residential,,0,,,99.891,25 mph,Thorn Street,False,5973019,,,49217605,3.9956400000000003,,,"LINESTRING (-117.130371 32.739258, -117.1309156 32.739258, -117.131439 32.739258)"
49217609,,25,,49217609,residential,,0,,,203.6,25 mph,Dale Street,False,6054700,,,49098696,8.144,,,"LINESTRING (-117.130379 32.741089, -117.130371 32.739258)"
49217609,,25,,49217609,residential,,0,,,101.295,25 mph,Thorn Street,False,5973019,,,49083537,4.0518,,,"LINESTRING (-117.129288 32.739262, -117.129723 32.739262, -117.1298437 32.7392613, -117.130371 32.739258)"
49217609,,25,,49217609,residential,,0,,,100.52,25 mph,Dale Street,False,6054700,,,49050945,4.0208,,,"LINESTRING (-117.130371 32.738354, -117.130371 32.7388505, -117.130371 32.739258)"
49217605,,25,,49217605,residential,,0,,,99.895,25 mph,Thorn Street,False,5973019,,,49217602,3.9958,,,"LINESTRING (-117.131439 32.739258, -117.1320086 32.7392537, -117.132507 32.73925)"
49217605,,25,,49217605,residential,,0,,,203.6,25 mph,29th Street,False,5987806,,,49098694,8.144,,,"LINESTRING (-117.131447 32.741089, -117.131439 32.739258)"
49217605,,25,,49217605,residential,,0,,,99.891,25 mph,Thorn Street,False,5973019,,,49217609,3.9956400000000003,,,"LINESTRING (-117.130371 32.739258, -117.1309156 32.739258, -117.131439 32.739258)"
49217602,,25,,49217602,residential,,0,,,104.94200000000001,25 mph,Thorn Street,False,5973019,,,49217600,4.19768,,,"LINESTRING (-117.132507 32.73925, -117.1330762 32.73925, -117.133629 32.73925)"
49217602,,25,,49217602,residential,,0,,,204.93400000000003,25 mph,Granada Avenue,False,6056344,,,49098692,8.19736,,,"LINESTRING (-117.1325 32.741093, -117.132507 32.73925)"
49217602,,25,,49217602,residential,,0,,,99.895,25 mph,Thorn Street,False,5973019,,,49217605,3.9958,,,"LINESTRING (-117.131439 32.739258, -117.1320086 32.7392537, -117.132507 32.73925)"
